Song lyrics	Mood	Offensive
jaate ho to jaao, adaaye na dikhaao dil na hoga nishana	0	0
zindagi dene vale sun 	0	0
kaisa bedardi hai, iski to marzi hai	0	0
wo aane waali hai do ghante ke peeche	0	0
bechain rahti hai prem deevaani 	0	0
saaz chhupa hai jab seena-e-dil mein	0	0
 pyaar meraa majabur hai) -2	0	0
mere bas me ho gayi, ho gayi 	0	0
khai hai re hamane qasam sag rahane ki	0	0
adaao ke khazaane jawani ke taraane	0	0
kisi ke sapno ke solah singaar ki shaadi hai	0	0
koi pyar ka lutera, lute na meri ja 	0	0
phir na kahana abhi aayi abhi chal di	0	0
hazaar raahe mudake dekhi 	0	0
bahare kya fijao me hajaro gul khilati ho	0	0
o nil gagan ke divane tu pyar na mera pahachane	0	0
nahar ke kinaare	0	0
nahin nahin ke teri meri nahin nibhni	0	0
bata du kya lana, tum laut ke aa jana, ye chhota sa nazrana	0	0
ye kahke mudata huya 	0	0
ho mora nadan balma na jane dil ki bat	0	0
kaun duniya se dare jab nigehaban hai tu	0	0
kajraa vaali phir tu aise kaahe nihaare	0	0
manjil ka ishara dil hi to hai duniya me hamara dil hi to hai 	0	0
kaisi ye nagariya, kaise hai ye log, kaise hai ye log	0	0
himmat se utha le yaha jo chiz padi hai	0	0
paas aaja, o sun raja 	0	0
pyar ho jayega	0	0
mummi ko bhi andar bulaana chaahiye	0	0
jane ye sara zamana, zamana	0	0
hai siyaram siyaram siyaram siyaram	0	0
radhe-shyam sita-ram, radhe-shyam sita-ram 	0	0
paanv jahaan rakh doge adaa se, dil ko vahi paaoge	0	0
suraj na ban paye to ban ke deepak jalta chal	0	0
ae ae, bolo	0	0
saanso ki dor bandhi hai pritam ke pyaar se	0	0
shama jalti rahi roshni kho gayi	0	0
kal ki baat khuda jaane par aaj talaq wo baat nahi	0	0
jin hotho ne inko pyar kiya, un hotho ka vyapar kiya 	0	0
o mere rajakumar, o mere rajakumar	0	0
tinke jama re tinke jama re	0	0
bekaro key hain kai kam yaha	0	0
sajna sun sun meri chabi sunsajna sun sun meri chabi sun	0	0
ab chaahe lag jaaye hatkadiya	0	0
ye beruki hai kaisi, ye bekudi hai kaisi	0	0
dekho ye nataa nibhana, nibhana	0	0
yaa hai mohabbat, yaa hai javaani	0	0
sa re ga ma pa ma ga re sa ga sa ga 	0	0
rajanigadha phul tumhaare mahake yun hi jivan me	0	0
naam gum jaayegaa, chehra ye badal jayega	0	0
main main main main cartoon	0	0
bahaaro phul barasao mera mahabub aaya hai	0	0
humko aana padega...	0	0
tu na mili to	0	0
kacche dhage me bandha chala aaye	0	0
  	0	0
har pal meri in aankho me bas rahate hai sapane unake	0	0
gadi bula rahi hai, siti baja rahi hai	0	0
jhum baraabar 	0	0
tere chehere se hatthee nahee yeh najar	0	0
dekhaa ek 	0	0
mai desi hun tu pardesi, phir bhi dhadkan hai ek jaisi	0	0
dil teraa divaanaa hai sanam	0	0
du ru cha cha cha	0	0
wahaan paidal hi jaanaa hai	0	0
shisha-e-dil itana na uchhalo	0	0
manu bhai motar chale pam pam pam	0	0
har zarra hai moti ankh uthakar dekho	0	0
haye kaha tak dil sambhalu	0	0
do naina tere baware, o gori do naina tere baware	0	0
meri raat dhalte-dhalte	0	0
jahaan se daro ye socha karo, hamen kya kahegi duniya	0	0
meri laila basi mere man me	0	0
do din jamana hai ye acha bahana hai ye	0	0
pyaar me yaar se aankh churaake	0	0
mere angane me tumhara kya kam hai	0	0
itana aadar insaan toh kya, patthar bhi puje jaate hai	0	0
hoy main jab chedoon saz apna tu awaz milana	0	0
arey re re ye bal in ke dekho ke gaal in ke dekho	0	0
lamba-choda uska thana sabko ek din wahi hai jana 	0	0
koi kahi pe zarur hai tera	0	0
jab dolati hai jivan ki naiya	0	0
aji ji ko jala tyi thapak lunga dekh lai	0	0
is dharti se us ambar tak	0	0
aage pichhe kuch bhi nahi hum pad gaye kis uljhan me	0	0
arman hai, arman hai, pura kar le dil me jo arman hai	0	0
duniya se judaa iski baaten	0	0
aaj milan ki raina tumse kya kuch kahna hai	0	0
kabhi ata kabhi jata, kabhi ata kabhi jata	0	0
khuda kare ke kayamat ho aur tu aaye	0	0
aa jhume jara 	0	0
jaise bahar liye khadi hato ke hath	0	0
aae hai milne ko ham 	0	0
tan komal man sundar hai 	0	0
naa haram me, naa sukun milataa hai butakhaane me	0	0
vo raat tumane guzaari hoti 	0	0
jaapaan love in tokyo	0	0
pa dha ni sa ni dha pa ma ma dha dha dha pa ni sa	0	0
ye dil aur unki nigaaho ke saaye	0	0
dosti ko mane toh sab dukh dur	0	0
aankho me raho jawa tum	0	0
ai babu kaha jaibo re 	0	0
chori se maali ki sabhi kaliya churayenge	0	0
o balam harjai ke aaja teri yaad aayi	0	0
dil ki bat nazar se kah doon to main samjhaun	0	0
assa hunn tur jaan aaye din reh gaye thode	0	0
nasha ye kaisa, udi baba, mujhe ho gaya, udi baba	0	0
paraai hun paraai meri aarzu na kar 	0	0
hira toh pehle hi kisi aur kaa ho chuka	0	0
kala dhandha hota raha ye kursi par sota raha	0	0
zamana tujhase ho baraham na aye rah par mausam	0	0
tu bhi ye gussa bhul 	0	0
mann dole mera tan dole	0	0
dekho vo rel, bachcho ka khel, sikho sabak javano	0	0
main maike nahi jaaungi, tum dekhte rahiyo	0	0
inn beghar becharo ki kismat 	0	0
ja ja chhup ja 	0	0
zindagi bhar mujhe nafrat si rahi ashko se	0	0
man ki ankho se nam liya	0	0
dil ke phul khilte the	0	0
chahe hume maro chahe hume dhamakao	0	0
adami jo chalata rahe to mil jae har khazana	0	0
zara sa sidho ho ja zaalima mhaaro jiyo bhatake	0	0
garibon kaa pasina bah raha hai	0	0
samjho to bat ye saaf bhi hai 	0	0
mit ko apne sath bulaye	0	0
dono ka ek matlab hai dil de de ya to dil le le	0	0
ho saavan kaa mahinaa 	0	0
(kahee satta, kahee patta, kahee choree, kahee res	0	0
mere dil pe gam ke baadal chha gaye hai 	0	0
har kushi, har kushi, har kushi	0	0
tere shabnami khwabo ki tasviro se	0	0
shamma jalati hai jale, raat dhalati hai dhale	0	0
javab ik nahi hamara kahi badi khub jodi hamari hai	0	0
charaag jagamagaa uthe	0	0
sab dur andhera	0	0
o churau mai dil tera, jigar bhi nahi mera	0	0
baadal bhi garaj kar baras gaye	0	0
usako dhundhaa, har dagar me, har nagar me	0	0
pyaar kaa hove jhagadaa, yaa bizines kaa ho ragadaa	0	0
mere desh me sare barabar, mere desh me sare barabar 	0	0
sara jahan hai mere liye mere liye	0	0
kabhi ud jaaye kabhi mandaraaye, bhed jiya ke khole na	0	0
ji ko dhlaye, bechain tufan ki aahe	0	0
meree raho me aankhe bichatee hai kyon	0	0
saayonara saayonara	0	0
pyar ho to kah do yah	0	0
ek ke upar ek ek, dekh tamasa dekh dekh	0	0
masti me jo chahe ho jaye ho ne do	0	0
laal ratan dhan khaan re, laal ratan dhan khaan re 	0	0
koi kinare pe hi dub jaata hai	0	0
muddat se dil udaas hai tere hontho ki pyaas hai	0	0
honth hain ke aayine kawal ke	0	0
insaan ban gayee hai kiran mahtaab ki	0	0
ye haar bhi kya haar hai is haar pe hum fida	0	0
ik hawa jhonka aaya ik hawa jhonka aaya	0	0
dil lutane vale jadugar, abb maine tujhe pahachana hai	0	0
kano se khul gaya bala, balam	0	0
kyunki jawaani mein ho jaati hai	0	0
tujhsa nahi hai koi 	0	0
sun le o janeman janeman mai teri mahbuba 	0	0
mujhe patthar to naa samjho mai hu aakhir ik insan	0	0
saat saheliya	0	0
hum tumko bataye kaise hote hai mohabbat vale 	0	0
phir to ham tumhare hain, very good	0	0
kaisa raja bhoj bana hai mera gangu teli	0	0
dil se dil takra gaye ab to, chot jigar par kha gaye ab to	0	0
sach to hai ye bas pyar se jeewan hamare badal jaate hain	0	0
baat kyaa hai pataa kuch nahii hai	0	0
ab dil ka kyo kare gum gaya so gaya	0	0
madhosh hu mai or hosh nahi ab kya hoga hoga	0	0
mai tere dil me piya	0	0
tere chehare me vo jaadu hai, bin dor khichaa jaataa hun	0	0
na rakhunga mai kuchh apne liye sab kuch inhe mai de dunga	0	0
buland kar li, buland kar li	0	0
uske kadmo ki aahat phajao me hai	0	0
suno ji ye kalakattaa	0	0
hansati hai ye duniyaa to hansane de	0	0
ye to socho kis mushkil se vada to nibhaaya	0	0
pyar zindagi hai, pyar bandagi hai, bandagi hai	0	0
kajal se naino ki shobha kyo duguni ho jaye	0	0
munge jaise laale hoth moti jaise gore gaal	0	0
ek pal mein ho gaye phir bhi log badguman	0	0
ore baba 	0	0
ye masti ke phere ye mahke andhere, ye rangin dere	0	0
babul kee duwaye letee ja, ja tuj ko sukhee sansar mile	0	0
us parbat pe, ek badal hai	0	0
andhera hai to rehne do mujjasim chandni ho tum	0	0
jaao na kyon sataate ho hoga, hoga, hoga	0	0
aur pe dore dalo, meri maa mujhe bacha lo	0	0
dil mein kasak daiya re daiya	0	0
yah jamuna ke tat shyaam sang 	0	0
dekho disneyland me aakar pariyo ka desh dharati par	0	0
ye dil mujhe bata de tu kis pe aa gaya hai	0	0
tun tuna tun tuna tun tuna	0	0
yaar wo ladki shandar hai	0	0
bhula rahi manjil ko dhundata hu mai tere pyar me	0	0
sabarmati ke sant tune kar diya kamaal	0	0
yunhi ho na jae shaam 	0	0
chal gaya jadu chalane do, are sudh-budh khoi khone do	0	0
mai kaise kar lu pyar ho mai kaise kar lu pyar	0	0
chand huwa awara subah ka nikla tara	0	0
chadar ka pallu phat gaya to	0	0
chur nashe me ye jindagi hai	0	0
mai bhi hu masti me, tu bhi hai masti me	0	0
are aashirvaadam ashokakumaaram	0	0
gali gali me tere rajdulare ki charcha hai	0	0
aayo re jab santosh-dhan baba sab dhan dhul samaan re	0	0
surkh aanchal ko dabakar jo nichoda usne	0	0
dil ne suni kahi dil ki pukaar 	0	0
arre dukh sukh ke ham hain saathi	0	0
jism lahraye the honth tharraye the	0	0
ghunghat me jab chaand tha, mehandi lagi thi paav	0	0
pyaar ka usul hai ghar me bulaao	0	0
achchha mai mummy se baat karunga	0	0
na jala aa aa achchha nahi dur rehna tera 	0	0
kya bin mage hi god bhari, patzdh dali hri hue	0	0
ab tak ek rakkaasa	0	0
oye behki-behki chal chal haye	0	0
chale jana abhi se kis liye muh mod jate ho 	0	0
bat meri man fata fat fat, bat meri man fata fat	0	0
na chandi hai na sona hai	0	0
dil ne aise bhi kuchh afasane sunae hoge	0	0
gawalan ke piche dode, kankar se matki fode	0	0
that's the way aa haa aa haa, i like it aa haa aa haa	0	0
kisiki arjoo me apne dil ko bekarar kar	0	0
yu samajho na gale lagaaya, chhi chhi chhi	0	0
sham hi se kuchh ho jata hai mera bhi jadu java	0	0
gusa ho to thanda pani pi liya karo	0	0
chalo achchhaa huaa apano me koi gair to nikalaa	0	0
duniya kuch bhi kahe, bhale kahti rahe	0	0
hal hamara ajab hui gava re rama rama gajab hui gava re	0	0
us majhi ko ha igila hamse	0	0
andhi ae tufan ae ya barase barasate	0	0
piya yad rakhoge ke bhul jaoge, yad rakhoge ke bhul jaoge	0	0
kyun duniya me kami hai ye chori kisne ki hai	0	0
tere haatho me pehna ke chudiya o chudiya 	0	0
yeh koi do dilo ka saiya mel nahi	0	0
inaki mithi bate ye matavali aankhe 	0	0
tu hai nirbal tho vo balwaan,	0	0
to baki raha kya  ha yahi sochu mai bawariya	0	0
chhoti-chhoti bato pe na bigada karo	0	0
yeh tamasha bhi sare aam dikha sakati hai	0	0
hanste gate logo ki bato hi bato me kabhi kabhi ek majak se	0	0
use kis mod pe mara use kis mod pe mara 	0	0
kabhi muskarayi thi pyar me	0	0
phirun tujhe sag leke,  naye naye rag leke	0	0
saamne ek nayi zindagi hai magar	0	0
zindagi bhar nahi bhulegi	0	0
nayi te shor mach jayega	0	0
chehre pe har ek ke 	0	0
aaj se apnaa waadaa rahaa	0	0
vaha shanti thi yaha balva hai baat baat pe karti hai 	0	0
darji bulwaunga	0	0
kyaa kije koi man bhaa gayaa	0	0
aana bana le gori aeyenge kam tere	0	0
chalee re mai jaane kahaan akelee	0	0
dukh paye musibat jhele	0	0
dilli shahar ka sara mina bazar le ke	0	0
ghar tak pahuncha dene vali 	0	0
dil ki basti bin tere wiran hai	0	0
jab deep jale aana, jab shaam dhale aana	0	0
baat tu chale tu aise jaise mor chale	0	0
aaya jo in ke aangan me	0	0
meri aawaz suno, meri aawaz suno	0	0
mere dil ki dhadkan, meri jaan ki dushman ban gai	0	0
aasmanon se utar aayi ho	0	0
kaisa mulga hai re sharamila tujhse to mulgi bhali	0	0
jahar ghol de zindagi me kahin 	0	0
jina hai to char din jiyenge masti me	0	0
apna mujhe banayega dil me mujhe basayega	0	0
himmat ki kokh se avtar janam leta hain jindgi	0	0
o divaane o divaane tu kyaa jaane tu kyaa jaane	0	0
man ki been matwari baje	0	0
kaun paradesee teraa dil le gaya	0	0
jite hai shaan se, marate hai shaan se	0	0
sare wo zindgi ke sahare chale gaye	0	0
rat bajhaye sitar	0	0
duniya hai aur pyaare, duniya yah ek circus hai	0	0
namaste	0	0
bol sham-e-judai kya kare bol sham-ae-judai kya kare	0	0
ho gaya dila ka, purja purj, lage pachasi jhatake, ho tera	0	0
sa re ga ma pa pa pa pa pa pa pa pa dha ma re	0	0
tu hi jaane tu hi jaane rut hai kaisi aur hai kitani rangi shaam re	0	0
phir jhumka giraa re, mai kyaa bolun bekaar me	0	0
meri umar ke naujawano, dil naa lagana o deewana	0	0
tarasti nigaahon ne aawaz di hai	0	0
haay ri ulfat bebas ulfat ro ke thaki jal-jal ke mari	0	0
ab shor mat karo jee, sunte hain sab padosi	0	0
usne kaha chahta hai kya, maine kaha chahat teri 	0	0
na socha na samajha, na dekha na bhala	0	0
ho ho khoya khoya chand, khoya khoya chand	0	0
dunga main din rat salami karunga mai din rat gulami	0	0
dekh ke unaki surat ko	0	0
o mera jivan hai nadiya ki halchal	0	0
nazar mein sitaare jo chamke zaraa	0	0
naa jane kya hua jo tune chhu liya	0	0
ma ko bhi samjha do, bas itna bata do	0	0
ye banane na de meri salama ko meri dulhan	0	0
jagi mai sari rain, sara jaha so jata hai	0	0
ek jalim ki mast jawani, duza mar gaya hai nakhra 	0	0
sach bole duniya sari ye ishq buri bimari	0	0
nagin si meri chaal, rakhna dil ka khayal	0	0
ham bhi tumhare hai, waah waah waah	0	0
tadap ke aahe bhar-bhar ke	0	0
sabko sunaungi mai jab ye khabariya	0	0
kajare ne le li meri jan	0	0
kabhi dekhi thi bahar,kabhi ham se tha pyar	0	0
o tum bhi udhar jakhmi huye, ham bhi idhar jakhmi huye	0	0
ki ye suraki labon kee utar jayegee	0	0
phir sun ke dekhe apane dil ki aawaj koyi	0	0
manmeet jo ghaav lagaaye, use kaun mitaaye	0	0
aansu tere apni aankho mein lenge	0	0
sun pyare itraye kahe o yaaro se katraye kahe	0	0
yeh mera diwanapan hai, yeh mera diwanapan hai	0	0
is liye tujhase pyar karu ke tu ek badal avara	0	0
tune gulshan mera mehkaaya hai	0	0
kaisi aurat se pad gaya paala	0	0
ganga ki laharo jaisi sidhi sadhi chal humari	0	0
mujhe to lag rahaa hai dar kyon magar	0	0
sahara hai yado ka tanhaiyo me	0	0
na na karate pyaar tumhin se kar baithe 	0	0
yaad hame hai vo mulakaate	0	0
milti hai paas aane ki mohalat kabhi-kabhi	0	0
nazer ka tir chhod u, tir ko aise todu	0	0
mere divane ko itana naa satao logo	0	0
baton hi bat me chhoti hi bat se	0	0
one two cha cha cha, lets do cha cha cha	0	0
lena hoga janam hameh kayi kayi baar	0	0
jao kahi bhi sanam,tumhe itni kasam	0	0
tere hi sahare hain, jolly good	0	0
gujare woh dur se dare mulakat se	0	0
dekho vo aa rahi hai, dekho vo jaa rahi hai	0	0
vo chaahe to sau-sau daane degi ek-ek daali	0	0
mazaa aaegaa mulaaqaat kaa	0	0
jaane kab raat dhale, subah tak kaun jale	0	0
chale the saath milke chalenge saath milkar	0	0
ho jo marzi hai kar lo, pocket se note nikalo 	0	0
jon jani jnardan tara-ram-pam-pam-pam-pam	0	0
dekho raaja kadam na badhana	0	0
tisari ye shart hai hamari ki sidhe daftar se ghar aaoge	0	0
ye dushman hai khudgarzi ka khudgarzi ka khudgarzi ka	0	0
mere sapno ke aangan me gata hai pyar, koi aata hai	0	0
ye nazuk lab hai ya aapas me do lipti hui kaliya	0	0
kaha jaungi mai tu hai chanda mai chakori	0	0
udte phirte titli ban ke bachpan	0	0
mufte mai banke chal diye tan ke	0	0
ye sahaaraa bhi bahut hai mere jine ke liye	0	0
dafali vale dafali baja	0	0
are karunga tera pichha chaahe lag jaaye hathkadiya	0	0
duniya ke jalimo ne chalayi wo aandhiya	0	0
jo na khatm ho mai wo rat hu	0	0
aayegi jarur chithi mere nam ki sab dekhna	0	0
ye kaam kaman bhave teri	0	0
tera apnaâ€¦	0	0
mare yasoda ma gorinand kode kode kode	0	0
badhti kaa naam daadhi, chalti kaa naam gaadi 	0	0
jindagee bojh ban gayee abb toh, abb toh jita hoo aur naa marata hoo	0	0
maut aani hai aayegi ik din	0	0
pyaar kaa muskuraataa jahaa lut gayaa, lut gayaa	0	0
kis liye tu itana udas sukhe sukhe hoth ankhiyo me pyas	0	0
anchal na chhod e mera, pagal hui hai pavan	0	0
tuta jis tare pe nazar thi hamari 	0	0
milati hai zidagi me mohabbat kabhi-kabhi	0	0
chalo aaj tumko	0	0
kachauri khayegi chhori	0	0
chor-chor, chor-chor, chor-chor, chor-chor	0	0
phir kaahe sharmaati phir kaahe sharmaati	0	0
pi hai sabhi ne	0	0
o o o o o o, jaan bhee too hai dil bhee too hee	0	0
tum log hansna chahate ho, ha	0	0
chanda bhi pyara hai suraj bhi pyara 	0	0
kaisa mulga hai re sharamila tujhse to mulgi bhali  	0	0
le jayenge, le jayenge, dil-vaale dulhaniya le jayenge	0	0
o kabhi parde se bahaar nikal hey dream girl	0	0
bahi likh likh ke kyaa hogaa,	0	0
aisa hi bangala tere liye bandhu to paye jiya chain	0	0
dafali vale dafali vale	0	0
ye aaj kal ke ladke 	0	0
taaro ke sang aankh michauli khel ke dil bahlayega	0	0
mujhe aaj ye kyaa sajan ho rahaa hai	0	0
palako me aavu chhupa lu, najuk tan yeh tumhara	0	0
milega kuchh to dil jo yahaan kho ke jaayege	0	0
gum hai kisi ke pyar me, dil subah sham	0	0
ammaa tere munne ki gajab hai baat	0	0
too chaahen le chal kahee, tujhape hai mujhako yakeen - (2)	0	0
na na na, na na na 	0	0
ankho me rah jaye nazara	0	0
socha le jaakar ha ji, use rakh du baahar ha ji	0	0
hai wallah jawaab tumhaara nahee hai 	0	0
tu meri manjil pyar ka sahil, jau kidhar mai hai tu hi mukabil	0	0
jame lale lale ha	0	0
apana ye jivan sara likh dege nam tere	0	0
zamaane me hui hai, inhi se har kharaabi	0	0
laakh maine chaha mai pyaar chhupaungi	0	0
mai pal do pal ka shayar hu pal do pal meri kahani hai	0	0
aaj kaliyo ke man me nayaa git hai	0	0
nila gagan gopal kanhaiyya	0	0
jaane kab chori chori aayi hai bahaar 	0	0
maein pyar ka parwana	0	0
ankho hi ankho me 	0	0
tu nahi to ye run, ye havaa kyaa karun	0	0
ek ko manao to duja ruth jata hai 	0	0
ai meri humjoli tu bhi gair ki ho li	0	0
are amarika me shaadi hogi honeymoon afrika	0	0
ra: (ankho hi ankho me ishara ho gaya	0	0
kehna sitamgar kuchh hai khabar	0	0
ye to hai shakti nirbal ki	0	0
tisri hamesha ki tanhaai maar gayi 	0	0
sima sima sima sahne ki bhi hai koi sima	0	0
nazron mein sama kar dekho 	0	0
chiz kya hai pyar ye ik dawa hai yaar ye	0	0
naino se naina jodo dekho dil na todo	0	0
jhil kinaare badhati jaa_e matavaalo ki pyaas	0	0
ye hai mast ghataao ki toli ki teri hai doli	0	0
akad kis baat ki pyaare,	0	0
rulayegi hame rulayegi hame, 	0	0
tune tan man ghera o saajna	0	0
dil na maane magar aaj jana bhi hain	0	0
kamer ke dekh jhatke, idhar bhi dekh palat ke	0	0
o main to odhungi baadal ka aanchal	0	0
ke ham mein dam nahi dam nahi koi aaye	0	0
aur lagne bhi de thokar	0	0
man se jhagda bap se takkar biwi se anban 	0	0
om shanti, shanti om	0	0
aisa nagma tha sine se dil khinch gaya, haye dil khinch gaya	0	0
jayegi kaha, aaja jara, naa naa	0	0
kis kadar roz kiya mujhse kinara tumne	0	0
jaha pahli bar mile the hum, jish jagah se sang chale the hum 	0	0
tujh bin mere din banjare	0	0
door to hai par, door nahi hai 	0	0
koi sajani, ek khidaki bhi na khole	0	0
mujhko dhadakne do, shola bhadakne do	0	0
tumhare pyar ke aage jarurat kya baharo ki	0	0
hey auron ka hak lut ke khata tha ek gunda nami	0	0
haryali or rasta	0	0
aa pade vaqt to maut aaye sahi, par mai majbur nahi	0	0
ab hai sabake labo par ye taza khabar	0	0
ye hath duao vale rahte hai sada sar pe	0	0
degi kaat ke rakh diljali re	0	0
ye na samjho ki tumse door hu	0	0
kisi ki khwab me jhum ke to aao	0	0
o hasino tumne sadiyo aashiq ko tadpaya	0	0
are bure kam ka bura natija kyon bhai chacha, han bhatije 	0	0
varna is bemurabat jaha me aur kabje me kya hai hamare	0	0
ab nibhana sajan 	0	0
ye jivan hai	0	0
bas puja ki jyot jalana mujhe yahi bhata hai	0	0
ye mastiya, ye bahar dil ho chala bekarar	0	0
bahta-bahta kyaariyo me thanda-thanda paani	0	0
lage patali kamar badee bhali re	0	0
lagan nahi, kiran nahi, pavan ah, mitti	0	0
ho rama	0	0
ye mera prempatra padh kar ke tum naraz na hona	0	0
achchhi huyi meri chori ek dil khoya ek dil paya	0	0
magar ye kahunga, magar ye kahunga, kya	0	0
man ki banshi pe tu bhi koi dhun baja le bhai	0	0
jo khatm ho kisi jagah ye aisa silsilaa nahi	0	0
an evening in paris, an evening in paris	0	0
maine ye hijaab tera dhundha	0	0
hey pyar ki rangat se 	0	0
jiya mora mushkil me pad gayo re	0	0
koi gulbadan koi nazami kar sakta nahi koi hame diwana	0	0
yeh parda hata do	0	0
too meraa milna 	0	0
zindagi khwaab hai, khwaab me jhuth kya	0	0
arey mana usako nahee mai pehchanata	0	0
mahbuba mahbuba bana le o mujhe dulha jala de o mera chulha	0	0
thar-thar man mera kaape aankh meri sharmaye	0	0
tujhe dekh ke kehta hai meraa mann	0	0
arrey mila le nazar o jaan-e-jigar, tera kya karegi duniya	0	0
