Song lyrics	Mood	Offensive
chale ja, chale ja, chale ja, jaha pyar mile	0	0
gi: gate ho git kyun, dil pe kyun hath hai	0	0
aur phir jaise hi zara sa usne chhuan toh 	0	0
main ye kahta hu ki aaj kahi kho jaye	0	0
haay kalaiyaa naahi chhodi, phir kyaa huaa	0	0
haay wo reshmi zulfo se barasta pani	0	0
tumne mujhko hasna sikhaya	0	0
o jana kaho pyar hai tumse, han hai	0	0
jitanaa bhi dekhu tabiyat nahi bharati	0	0
pal me lut jata hai yu hi bah jata hai	0	0
par mardon ki zaat kaa koyi aitbaar hai	0	0
khana pina sath hai, marna jina sath hai	0	0
chhoad ke roji sang saheli  sajan ke ghar jane ke	0	0
ye to achchhaa huaa ke angur ko betaa naa huaa	0	0
baar baar baar baar baar baar karo intazaar karo 	0	0
thoda tum hansna thoda mai hansoongi 	0	0
sundari ban ke teri balamva, aaj toh mai laharaaungi	0	0
oo mitwa oo mitwa ye duniya to kya hai	0	0
nazar ban gayi hai, dil ki zaba	0	0
bure bhi ham, bhale bhi ham samajhiyo na kisi se kam	0	0
inhi logo ne le lina dupatta mera	0	0
musafir ki chalti phirti tasvir jaise	0	0
aur jhumenge dulhe raja, bhaiya raja	0	0
meri taraf jo utha hai tan ke 	0	0
maine maana ha	0	0
twist twist twist twist	0	0
radha kishan pe kabhi nam hamare nam hamare 	0	0
hire-moti tumane chhupaye kuch ham log na bole	0	0
jurm-e-ulfat pe hame log saza dete hai	0	0
yaa zindagani lutaa do 	0	0
vaise to har kadam milenge log sanam	0	0
le jayenge dulhe raja, bhaiya raja	0	0
guzare vo din kabhii	0	0
duniya teri yahi hai to duniya se mai chala	0	0
beimann hai, aaj mausam	0	0
taa thaiya ta thaiya o o, ta thaiya ta thaiya o o  	0	0
chhut gaya, chhut gaya, chhut gaya re	0	0
humko mili uski saza, hum jo khata kar na sake	0	0
band baja bajega dhum dhum dhum	0	0
lekin humara dil naa lagega	0	0
dekh dekh chakori ka man hua chanchal 	0	0
aaja re ab mera dil pukara ro ro ke gham bhi haara	0	0
are ye jina bhi koi jina hai lallu aain	0	0
dil ka khajana dungi tujhe, jiwan me ek baar aana singapur	0	0
saja me bhi ik pyar kaa silsila hai	0	0
jina kise kahte hai jee kar bhi nahi samjha	0	0
koyee bhee mere siwa gujre naa idhar se ha	0	0
oo teri rab ne bana di jodi teri rab ne	0	0
ho aise me kar pyar nile gagan ke sare badal 	0	0
haath kisike na aayi	0	0
tum ho aisi ada jis pe duniya fida	0	0
main tum baadal ban jaao	0	0
teri aankho se koi jaam piya tha maine	0	0
jisne man ka dip jalay 	0	0
jinki khaatir hum phirte hai deewane ban ke	0	0
isaka yaqin isaka yaqin	0	0
ho chur thakan sey hoke, jab sans naa chale	0	0
zara sa tedho ho jaa balma mhaaro pallo latake 	0	0
tum ho bade balwaan prabhuji meri laaj rakho	0	0
pyaar hogee nahee kya yeh puree	0	0
abb duwa arsh pe jati hai asar lane ko	0	0
bhula tu karake wade pipal ki chhav me	0	0
mere gam me na karaaho to koi baat nahi	0	0
shakkar me ye aate ki milaai maar gayi 	0	0
dekho ye dil ki ajab daastaa hai	0	0
kadmo pe tere koti koti pran chal pade	0	0
ye masti nahi sasti, dilwala hi boli lagaye, hay	0	0
dilabar o jan-e-janan gusse ke rup me lagati ho aur hasin	0	0
jane kya hua mujhko koi de dawa mujhko	0	0
vaade pe tere maaraa gayaa, bandaa mai sidhaa saadhaa	0	0
meri nazrein to gila karti hain	0	0
jisaki biwi chhoti usaka bhi bara nam hai, jisaki biwi chhoti 	0	0
anjane hotho par tu pahchane git hai 	0	0
are ye to meri himmat hai mai tadapi jaagi royi nahi	0	0
umedo ka savera samane mehphul hone du	0	0
honge raaje raajakunvar ham	0	0
dil me ye mere bas gai ai kudi fans gai 	0	0
premee bhanvre rangraliyo ke, kya kehte hain inn kaliyo se	0	0
kya kare woh jan kar anjan hain	0	0
dulhe ki bholi surat	0	0
kaisi chal chalai	0	0
chalo re doli uthaao kahaar	0	0
aawaj de rahee hain, manjil tuje suhanee	0	0
saaz-e-dil chhedo jaha me    (2) 	0	0
ho, zaraa koi bijali chamaki larazne lagaa hai man	0	0
mujhko aisa lagata hai jaise tum bulaate ho 	0	0
rok nahee sakatee najaro ko duniya bhar kee rasme	0	0
main nachu apne piya ke liye	0	0
aaj bhagwan se badkar havaldar ka dar 	0	0
kabhi mai dard jagati hu, kabhi mai jakhm mitati hu	0	0
sun ye paigaam, ye hai sangraam, jivan nahi hai sapnaa	0	0
ye filmo ke sitare ye filmo ke sitare  	0	0
teree rah par jo mai ruk gaya, mujhe rahee naa apanee khabar	0	0
doli me baith ke aegi jab tu sajan ke ghar sajani	0	0
yu jo sama behka behka ho, ham bhi zara behke to maza ho	0	0
ye vo beizzat chiz hai jo, bat jati hai izzatdaro me	0	0
sadhu bankar ye daaka daala	0	0
o rangila re	0	0
mama miya pom pom	0	0
nadiya dhire baho, dhire baho, nadiya dhire baho	0	0
ye manjile hai kaun see naa wo samajh sake naa ham	0	0
do divane, do divane, do divane, do divane	0	0
baant lenge hum aadha aadha 	0	0
san san hava dole ghunghat mora khole lage na jiya	0	0
mohabbat ke dam se hai duniya ye roshan 	0	0
ho kisi ke pyar me jo koi nahi koi nahi	0	0
sapne dikh ke tune ye kya kiya	0	0
nafrat ko dur hatao aur sabko gale lagao	0	0
kaha chaloge babu, kaha chaloge lala	0	0
shayar kahe shayari ki kasam, nahi nahi nahi	0	0
na tujhe yad karu na tujhe yad aau	0	0
jab bandhi prit ki dor jab bandhi prit ki dor	0	0
prem hai puja prem hi pujan	0	0
haay, naino vale ne, haay, naino vale	0	0
mauj manayenge sathi aao	0	0
jamana toh karwat badalata rahega	0	0
seekha hai humne jalke jalana, jalana	0	0
har dam teri khatir rahti hu bekal, bekal	0	0
hampe kyun is kadar bigadti ho	0	0
o hay hay are sach-sach mai kahti hu sun lo sabhi, sun lo sabhi	0	0
sach-jhuth ham kyun sabko bataaye	0	0
aag lagaye teri prit jagaye re nind na aaye	0	0
ek pyaali bhar ke maine, gam ke maare dil ko di	0	0
bante bante dulhan, prit hamari ulajhan ban gai	0	0
puja hain preet humari	0	0
mujhe tumse kuch bhi na chahiye	0	0
abhi poyazan khaataa hun	0	0
like a dimond in the sky	0	0
raam me kyun tune raavan ko dekhaa	0	0
aaye the bade armaan liye	0	0
phir ha karungi balama pehle main soch lu	0	0
roz hamne baiyaan ye fasaana kiya 	0	0
pranay jaga ke, hriday churaa ke	0	0
tu hai to andhere path me hume	0	0
duniya me logo ko dhokha kabhi ho jata hai	0	0
isake age ki ab dasta mujhase sun	0	0
jinahone pyar kiya hai	0	0
jab chalate hai is dharati pe hal mamataa agadaaiyaan leti hai	0	0
kya bhala to kya bura kamayabi me zindagi hai	0	0
udate panchee ka thikana udate panchee ka thikana	0	0
aankh hai ke maykado ki rani	0	0
paydon se milke gale	0	0
ye hal kab se tumhara ho gaya	0	0
apani dhun me magan, usake tan me agan	0	0
na ho yakeen azma le 	0	0
ham to samajhe the	0	0
chaahe koi dagar ho pyaar ki	0	0
jaan ke kasam sach kehte hai hum 	0	0
mere dil me tamanao kee 	0	0
tu na mili to ham jogi ban jayenge	0	0
phoolon se bachkar nikle aur kanton ko gale lagaya	0	0
jindagi hai bhul kar hi rah milti hai	0	0
ni nina nina nina nina nina nina aisa jalwa allaah	0	0
kheto pe chhayi jawaniya patto pe likhi kahaniya	0	0
chana zor garam babu 	0	0
mujhako apani baaho me aane de	0	0
khoyi khoyi zindagi har dam tera naam le	0	0
usi ke hi sine me bhokata kataar hai, e bhaai	0	0
fir naam le ishwar ka arjun arjun arjun mere arjun arjun	0	0
ai mere dilbar idhar najar kar, na ja bichhad kar	0	0
us par rup tera sada	0	0
har kadam par hain naye mod ka aagaz suno	0	0
koyi jab rah naa paye mere sang aaye	0	0
kaise bataaoon kis kis tarah se pal pal mujhe tu sataati	0	0
come fast come fast dont be slow	0	0
chirage muhabbat jalaaye bujhaaye	0	0
aaj chhedo mohabbat ki shehnaiya	0	0
ek ladaki divani ho gayi	0	0
ye to socho kyaa hoga jo pakde jayenge 	0	0
nigaah-e-gair se bhi, magar manasub ho tum	0	0
dil jo mile kiska tha qasur, dil jo mile kiska tha qasur	0	0
in phulo ke na bag lagana	0	0
ye sar phir bhi jhukaanaa hai	0	0
mehnadi lagi mere hath re mehnadi lagi mere hath	0	0
dekh nazar ki chaandani 	0	0
bhed khul jayega	0	0
mori kaya aise tadpe 	0	0
rahun usi mazil me 	0	0
use zindagi ka saliqa na aya	0	0
kyo na kha le phir apas me bant ke adha-adha 	0	0
hey raaju, hey daddy, raaju, daddy	0	0
one two cha cha cha, cross do cha cha cha	0	0
jo raate hamane guzaari marake 	0	0
ye bhigi-bhigi suhani fizaye kehti hai	0	0
manjil bhi dur hai, himmat bhi chur hai	0	0
aur gane me ye kahna chahta hu	0	0
kiya hai jo waada sab kuch aadha 	0	0
ye meri prem katha hai aur ye mai hu	0	0
kabhi dono jalate hai, kabhi dono bujhate hai	0	0
ke teri meri ke teri meri ke teri meri nahin nibhni	0	0
jahaan dhundhte sab hame chhote bade	0	0
naata joda	0	0
dha ma dha pagal se, ma re ma firte hai	0	0
naya khun hai nai umange ab hai nai javani	0	0
lo jee bhai sahab hamra pishta bahut achchha	0	0
jhum ke duniya kahe pyar me do dil mile	0	0
bich me baitha tha mai sab baithe the aaju-baju	0	0
chhule kadam to jhukke na phir aasman uthe	0	0
diya to zumei hain, roye hain bati	0	0
meri prem chakori se	0	0
jiyo to aise jiyo	0	0
kamare me bitha lo	0	0
isliye tu kahta hu ke kudi kudi	0	0
ho humse sanam kya parda, o humse sanam kya parda	0	0
gar khuda mujse kahe     (2)	0	0
gam kisi ko mila aur kisi ko khushi	0	0
jhula jhula esko lori suna	0	0
om shanti om, shanti shanti om	0	0
dil par baadal chaaye hain par aankho mein barsaat nahi	0	0
mere ghungharu bulate hai a mai nachun tu nacha	0	0
maine puchha jaam se, falak ho ya jamin	0	0
chalte-chalte sar-e-raah chalte-chalte	0	0
duniya ne vo jakham diya jo ban gaya gahara dag	0	0
chandan sa badan chanchal chitvan	0	0
wo banavat kee saree adayen liye	0	0
ek yahee bat na bhulee, julie i love u	0	0
dekh dharti se aakhash hai kitni dur	0	0
uchhal ke sarkas dikhalana	0	0
ke jaise sare zamane se ikhtiyaar mila	0	0
mujhe chhod  de dil tod de	0	0
jhuthaa hai teraa vaadaa !	0	0
maanga kiye hum ye duwa	0	0
ye aaj kal ke ladke likhte na padte hai aur fashion fir bhi dekho	0	0
udte phirte titli ban ke	0	0
tum chal rahe ho	0	0
mere paas aao ho mere paas aao	0	0
jaan jaye ki rahe baat nibha dete hai 	0	0
zinda rakha magar zindagi chhin li	0	0
tuta phuta dil ye hamaara jaisa bhee hai 	0	0
tumhi mere hatho ke gajro ki manzil	0	0
uf ye kya ho gaya josh hi josh me	0	0
har subah kiran ki laali, hain rang tere gaalo ka	0	0
hoooo aisa nahin hoga aisa hona ho to 	0	0
koi sahaaraa majhadhaare me mile vo,	0	0
kisko hai jarurat teree ai jamane ha	0	0
chum ke mere paanv maile vo hoga maila	0	0
jab andhera hota hai aadhi rat ke bad	0	0
apani prit atal, dekho apani prit atal, pal pal	0	0
upar hai, niche hai, kaha hai, yaha hai	0	0
chana zor garam chana zor garam babu 	0	0
sahara or kya hoga	0	0
kaho ji tum kya-kya, suno ji tum kya-kya	0	0
ye chaahe to sar pe bitha le chaahe phenk de niche	0	0
har ek des me nit nae bhes me, mai aashiq hun baharo ka	0	0
vaha jhumar tha yaha pandel hai vaha ghunghat tha yaha jalva hai	0	0
insaan kisi se duniya me, ek baar mohabbat karta hai	0	0
achha to wada karlo, aaoge kis din milne	0	0
apni dharti apna hai gagan ye mera hai mera hai vatan 	0	0
zajir padi mere haath	0	0
teree bahon me beeti har shyam 	0	0
gautam ashok akabar ne yaha pyaar ke phool khilaye 	0	0
muft me hi kaam na aise nikaalo	0	0
khili hui dhup me tare dekh rahi ho	0	0
niche aanchal ke, niche aanchal ke 	0	0
tu chiz ajab hai, oh baap gajab hai	0	0
jis ghar se bandhe hain bhag tere, us ghar me sada teraa raj rahe	0	0
ho gayi roshani	0	0
arre gaana aaye ya naa aaye gaana chaahiye	0	0
ki gori koi pasand na aaye tujhako	0	0
ye teri mohan si murat kar gayi mujhpe haye jadu tona	0	0
mana ke dosto ko nahi, mana ke dosto ko nahi 	0	0
sona chandi heere moti reh jayenge dhare tijori mein	0	0
zindagi gam ke seharaav me kho gai   	0	0
chhupi hai udaasi ke peeche hansi	0	0
zindagi kitni khubsurat hai	0	0
pathar ke dil ki dhadkan bhi jage	0	0
mere gito me apna nam soona ho	0	0
patthar pe tod du, patthar pe tod du	0	0
tere bina meri, mere bina teri	0	0
mewe ki tahni tut gayi to	0	0
kab kaise kya ho gaya ye baad me janoge tum	0	0
kaahe ko tu phire akela	0	0
sunne se pahle kya darna	0	0
oo dekho na chhedo is tarha, rasta kate phir kis tarha	0	0
dekho bato bato me pyar kee barato me, apna thikana ban gaya achchha	0	0
badalaa ye mausam, lage pyaaraa jag saaraa	0	0
tere dar pe aaya hu kuch kar ke jaunga	0	0
mai rangila pyar kaa rahee dur meree manjil	0	0
ram kare, ram kare	0	0
har janam me tujhe apna maana sanam 	0	0
bada hi cid hai	0	0
aa …	0	0
aa dekhen jara, kisme kitna hai dam	0	0
o asali hai kaun bhaiya	0	0
main hun tujh pe vari sajana sajana sajana 	0	0
dil pareshaan hai raat viraan hai	0	0
mardo ke liye har zulm rava, aurat ke liye rona bhi khata 	0	0
kahiye haatho me haath daal ae gul-chehra pari-jamaal	0	0
tum jaha khaoge thokar wahi paoge mujhe	0	0
mohe shaam rang da_i de	0	0
meri chhoti bahna najo ki pali shahjadi	0	0
ek dhanvan ne aaj apna dharam chhod  diya	0	0
jina hai saath yahana aaaa	0	0
ho jhuk-jhuk ke milata jahan, is zami se gale asaman	0	0
darling you haunt me, say do you want me	0	0
tera jalwa jisne dekha, wo tera ho gaya	0	0
phir bhi inn bachcho ki katir	0	0
inki nazaro me ek hai, mandir masjid gurudvaare	0	0
aag lagayegee rut masatanee	0	0
zindagi bhar nahi bhulegi	0	0
banege kisi ke kisi ke ho ke jaayege	0	0
are nahi nahi baba chay nahi pina, kyu kyu	0	0
kya parada kya jalava, ye dil tujhase hai mansub	0	0
koyee mitne waala ek aashik toh ho	0	0
kyu hua, jab hua, tab hua, o chhod o, ye na socho 	0	0
diwane log kahte hai	0	0
suhaanaa safar aur ye mausam hasi 	0	0
logn ko aate hain do najar ham magar	0	0
hu jalta hain jiya mera bhigi-bhigi raato me	0	0
chali aa tu chali aa, chali aa, aa tu chali aa	0	0
tum badlo pagadi	0	0
maine tujhpe neeyat dhar li maine hanskar haami bhar li	0	0
baat samajh meri kal ye umar teri	0	0
bachaao bachaao, are bhaago re bhaago, are bhaago 	0	0
deewana mujhko log	0	0
tere ghar ke samane	0	0
murjhaye na phul kahi 	0	0
ek saheli ka miya tha doctor, miya tha doctor, miya tha doctor	0	0
chandni raat me nazro se tujhe pyar karu	0	0
jisaki biwi kali usaka bhi bara nam hai, jisaki biwi kali	0	0
mera dil dhadaka	0	0
thar thar kaanpe hai tan man meri baiya dhar lo sajan	0	0
mar mitne me jaanam ham loga hai maahir	0	0
de rahe sab mujhe tera naam	0	0
hay re hay maine dekha	0	0
bahut shukriya badee meherbanee	0	0
raadha raadha ek ratan hai saans ki aavan jaavan ko	0	0
najara or kya hoga	0	0
sarkar ki ada dildar ban gayi, dildar banke gale ka haar ban gayi	0	0
yaad me teri yu bhi hua hai	0	0
bhalaa keejai bhalaa hogaa,	0	0
jab talak koi rangeen sahara na ho 	0	0
maine dekha hai ki phulo se ladi sakho me	0	0
ye duniya ke badalte rishte	0	0
bijli giri hay jadu bhari	0	0
ai sahibaan ha ha	0	0
waada kya nibhaayenge, sach hai bhai	0	0
tu jagi thi so gayi, so gayi	0	0
aaj hamari ek najar ne kya afat kar dali	0	0
likhane wale ne likh dale, milne ke saath nichode	0	0
ye deepak jalaa hai jalaa hi rahega	0	0
naa kapadaa naa lattaa hai	0	0
suraj na badla chand na 	0	0
arey, dekh idhar yaar dhyan kidhar hai	0	0
khil padi bas ek hasi piyaa tere pyaar ki	0	0
jo aaj hai aarzu meri wo kal teri aarzu hogi	0	0
jo svarg ne di dharati ko mai hu pyar ki vahi nishani	0	0
sapna ho jaye woh pura jo hamne dekha, yeh mere dil kee duwa hain	0	0
lachakati daaliyo tum phul vaaro bahaaro  	0	0
ji bhar ke tadapaale ji bhar ke pyaar kar	0	0
biti jaaye zidagaani kab aayegi tu	0	0
woh kankhiyo se unka hame dekhna 	0	0
naino ke ayine me tasvir hai tumhari	0	0
ha lakadi beche aur na samajhe 	0	0
sath ghumti hai nagin rat jhumti hai	0	0
likhane wale ne likh dale	0	0
ha ha shrimati ki, ho ho kalawati ki	0	0
aankhon ki roshni hardam ye samjhaye	0	0
laa laa laa laa laa laa 	0	0
kehna bhul jaaye meri ik bhul ko	0	0
chand sa mukhada kyun sharmaya	0	0
o chaand aasamaa ke, dam bhar zami pe aajaa	0	0
jaise laharaye nadiya ka pani	0	0
o sajana barakha bahara aayi	0	0
achchha sa ik nam de doon, rukasana, rukasana, rukasana	0	0
mele me aaya	0	0
mera pyar woh hain	0	0
mujhse hi mujhe churane wale, ha boom boom	0	0
meri taqdir mujhe kaha par le aayi hai 	0	0
kisne bulaya bina puchhe chala aaya, ise pakdo yeh chor kaun hai	0	0
mujhe chhod  de dil tod de, tera kya yaqik, nahi-nahi	0	0
yun to hamane laakh hasi dekhe hai	0	0
mere parde me lakh jalave hai	0	0
ye shab ye khvaab ye maahtaab ab to lage tadpaane	0	0
raat nashili mast samaa hai 	0	0
ab chaahe kaante mile ya kaliya	0	0
badhane lagi dil ki dhadakan behane dol raha kyo mera tan man	0	0
log jite hai yaha duniya ko dhoka dekar	0	0
zamana gam nahi gam nahi	0	0
puchho puchho puchho paravane se zara	0	0
yahan se nazara dekho parvato kaa	0	0
yaad kiya dil ne kaha ho tum	0	0
chaand agan barasaataa hai	0	0
kabhi kabhi mere dil me, khayal aata hai	0	0
kabhi apne bhi najar aate hai begaane se	0	0
ke aaja teri yaad aayi	0	0
o meri mehbuba mehbuba mehbuba 	0	0
ye jo public hai sab jaanati hai ye public hai	0	0
ho o mai tumko kya kahu, divana	0	0
aankho me basalo	0	0
doli chadh ke dulhan sasuraal chali doli chadh ke	0	0
muskuraate hue din bitana	0	0
kaancha re kaancha re, pyaar mera saancha	0	0
shadi ke phere hai saat aur hamari sharte saat	0	0
pite pite kabhi-kabhi yu jaam badal jaate hai	0	0
sheher se door nashe mein choor	0	0
ye mare hue hai ya jiwait 	0	0
har jalwa tha ik shola husn-e-yar ke sadke	0	0
phir un khwabo ki vadi se, uthte aankhe malte malte	0	0
pahale bhi bahut main tarsa hu	0	0
saragam ke phulo se tere, sapano ki sej sajaunga	0	0
pade inse kisi ka na paala paala	0	0
taras khao inpe ae aulad valo	0	0
tumhi kaho tumhe  ye bat kaise samajhau	0	0
na jhatko zulf se pani ye moti phut jayenge	0	0
mohe panghat pe ho	0	0
laakh chhudaya, saiyaan ne kalaiyaa naahi chho i	0	0
aise me kahi kya koi nahi	0	0
chale jaayenge jahan se hum, chale jaayenge jahan se hum	0	0
aaj ujad ke rah gaya	0	0
nagmagar dund le agar tujhko	0	0
baith ja baith gayi, khadi ho ja khadi ho gayi 	0	0
ham bhee aaye hain rahee banke pyar ke	0	0
tauba-tauba phir kya hoga 	0	0
apne khwabo me zindagi bhar le	0	0
hua anokha pyar ho diwani ka diwane se	0	0
man hi man me laddu fute, naino me fuljhadiya chhute	0	0
har ghadi mujhe ab yahi kaam hai	0	0
kehta hai dil aur machalta hai dil	0	0
samane mere sawariya	0	0
hoke majbur mujhe 	0	0
teri tu jaane re maane na maane re	0	0
bat dil ki jo ab tak tere dil me thi	0	0
dhadkan ka badhan to dhadakan se hai	0	0
jab pyar kiya to darana kya	0	0
main solah baras ki, main satrah baras ka	0	0
jo dekhu pichhe mudake to pag me paayal tadape	0	0
