Song lyrics	Mood	Offensive
sadko par dekha ha ji, gaadi me pheka ha ji	0	0
ye tera nur ye tere jalwe	0	0
maanoge na tum bhi to e lo chale ham bhi ab hame na bulana	0	0
o tum kya jano muhabbat kya hai	0	0
chhodo hato anaadi, meri bhigo di sadi	0	0
kaise nadan hai 	0	0
akadati khub ho tum, meri mahabub ho tum - (2)	0	0
kabhi na alag huyi saya se kaya	0	0
le ja pyar jara lui shamasha	0	0
wo aage main pichhe, main ped pe wo pichhe 	0	0
kisi ko makaan ki banvaai maar gayi 	0	0
lakhon mein tu ek ladaki, lagati hai tu nek ladaki 	0	0
sultaana sultaana mera naam hai sultaana	0	0
kaisi aag laga gayo paapi bichhua	0	0
ramam shyamam dilipkumaaram purabapashchim manojakumaram	0	0
sine me dil hai, dil me tumhi ho, tum me hamari choti si jaan hai	0	0
main saato vachan nibhaaungi arre maike nahi jaaungi	0	0
koun bajaaye bansuriya	0	0
ghar tak pahuncha dene vali  	0	0
jahan me aa ke jahan se 	0	0
talluk bojh ban jae, to usko todna achchha	0	0
tum hamase pyar karane ki zara si bhul kar lo	0	0
vo bhi sajanava chahe tumhi ko	0	0
aana jarur hai aaja yahi	0	0
kahu kya mai aage neha lage ji na lage	0	0
lagati nahi thik niyat tumhari kya dekhate ho surat tumhari	0	0
khali-pili apana kaleja na jalao	0	0
ram kare ram kare 	0	0
leke pahla pahla pyar	0	0
aaye sharaabi mausam behkaaye	0	0
koun bajaaye baansuriya	0	0
phir ye sitam tan tan ke dekhanaa gurur se	0	0
maka naka naka, chika pika rika	0	0
haan bahki nigaahe haay re ghazab	0	0
m a d mad, mad maane paagal, b o y boy, boy maane ladka	0	0
o dil ka malik ik matvala, is jahan me sabse nirala	0	0
mastano mastano dekho na himat ke aage 	0	0
use pyar dungi mai pahla pahla	0	0
kabhi sunaa to hogaa kahi, o 	0	0
aag si lapke, jalti huyi rahe	0	0
fursat bhi hai mausam bhi hai	0	0
thoda hamara thoda tumhara, aayega phir se bachpan hamara	0	0
parde me rahane do	0	0
beti sadaa hi paraai hoti	0	0
aaja re 	0	0
daya ki drishti sada hi rakhna	0	0
jaan jaye	0	0
ye gagan ke tale do sitare hil mil chale	0	0
baharo se puchho meri kahani	0	0
nadan tum anjan tum, beiman tum beiman tum	0	0
baat ye honi hai ho jaati hai	0	0
seth bhi andar maal bhi andar, dono na bach payenge	0	0
haaye in pyaar mein dubi huyee aankhon ki kasam	0	0
kehte jaan nikalti hai	0	0
kisi shayar ki ghajal dream girl	0	0
ab maan ja nahi sar fodta hu chal mere bhai chal	0	0
idhar aao batlaayen ham jaaneman	0	0
aaj koi hamko na pukaare	0	0
na to chori hai na to daka hai  bas ye to ek dhamaka hai	0	0
savaalo ki raate javaabo ke din	0	0
mu: are baba shor nahi sor, sor, sor	0	0
are kya	0	0
pyar me kya hindi marathi ka kam	0	0
ye jam to fir jam hai jeher to nahi	0	0
mai janun ya mora yar ho	0	0
ye bachapan ke din hain ghadi khelne ki	0	0
zindagi aa raha hun mai 	0	0
mai nahi karana, yun nahi banana	0	0
der se laharo mai kamal sambhaale huye man ka	0	0
tera koi sath na de to tu khud se prit jod le	0	0
ke yeh sath apna kadam do kadam hai	0	0
mai to uljha raha uljhano ki tarah	0	0
jaaye kahee bhee magar ham sajna 	0	0
chand jaise mukhade pe bindiya sitara	0	0
munne ka hathi, munne ka hathi	0	0
baadi asan dagar hai hai hai 	0	0
churau mai dil tera, jigar bhi nahi mera	0	0
tere hotho pe rat ye bahana tha	0	0
upar niche niche upar	0	0
o more saiya ji, o more saiya ji utarege par ho	0	0
zara apani surat dikha de, sama khubasurat bana de	0	0
kya kya khvab sunehare dekhe	0	0
tu hai muddat se dil me samaayi kab kaha maine main hu paraayi	0	0
jab kursi se chipak gaya, to phir uske baad, uske baad	0	0
itni khushi kisliye mausam ne jadu kiye	0	0
sidhi-saadi boli meri sidha-saada kaam	0	0
taaro ki bhaashhaa bharat ne 	0	0
itna roi mukh pe aai, beh ke kajre ki dhaar	0	0
ho na koyi dekhe na pahchane, baithe ped ke niiche	0	0
aadmi kya hai farishton ke behak jaayein kadam	0	0
mere angane me, mere angane me 	0	0
mere saath jalte jalte 	0	0
dub gaya dil 	0	0
dagar-dagar par suhani ragat hai tumase tumase	0	0
gaayenge hardam ho	0	0
chadhti laher jaise chadhti jawani 	0	0
na jalati shamaa me to parvaane kahaan jaate	0	0
apne aage na pichhe na koi upar-niche	0	0
tera dil jo barso se vira pada hai 	0	0
to to to aur bhi haseen ho jaati hai	0	0
ek katra may ka jab, patthar ke hotho par pada 	0	0
ya ho baba khaan, ya ho baba khaan	0	0
ehsaan tera hoga mujh par 	0	0
to baat ban jaye, ha ha baat ban jaye	0	0
ek tir sa laaga ha ji, mai vaapas bhaaga ha ji	0	0
he michal ki daru jhataka deti hai	0	0
jo hum apas me na jhagdte 	0	0
mat bhool aare insaan, mat bhool aare insaan,	0	0
kisiki kya khata hai, kisiki kya khata hai 	0	0
khushiyo ka ye silasila, aise hi chala rahe	0	0
kahe man kare abhiman kare mehman tujhe ik din to hai jana	0	0
ho ie lo, ta ra ra ru, ho ie lo, ta ra ra ru	0	0
dur kahi koyi darpan tute, tadap ke main rah jata hu	0	0
meraa dil teree aankho me kho jayega	0	0
aashiq hu mai tera, baho se bandh le jaunga	0	0
gapochi gapochi gum gum, kishiki kishiki kum kum	0	0
khai hai re hamane qasam	0	0
o badi der bhai nandalala teri rah take brajabala	0	0
radha bulaaye kaha khoye ho kanhaiya, aaye na baalam	0	0
kho gaye ab to jane jigar	0	0
mamta kaa aanchal gudiyo kaa kangna	0	0
ek gam ki kahaani leke chale 	0	0
aisa na ho tu kabhi chhod  de mera sath 	0	0
ek dipak hota hai, hota hai, ek bati hoti hai	0	0
comes a love like this	0	0
mera pyaar woh hain	0	0
l o v e, l o v e, l o v e	0	0
jiska miya budha vo bole tum kya jano	0	0
sath mere yeh sara, jahan ga raha hai	0	0
ashiqi hui ashiqi	0	0
rah-e-vafa me jaan par jo khela	0	0
panchhi dalli se ud gaye to, siti bajaunga	0	0
bhavaraa bagiyan me gaa_ig	0	0
ek wo din tha milati na thi tu ankhiyan	0	0
tadpaya aaj machalke dil ke armano ne	0	0
chhod  de mera hath channa, na majak kare mere sath channa	0	0
kaise tu bhula wah, fulon si raten	0	0
kaajal ki rekhaa bani lachhaman ki rekhaa	0	0
kali kamli vala isiliye kala	0	0
prabhuji meri laaj rakho prabhuji meri laaj rakho	0	0
aapki nazro ne samjha	0	0
shaddi ho jane do	0	0
teri baat me gito ki saragam teri chal me payal ki chham chham 	0	0
aaj ek bhukhe ne khud dam tod diya	0	0
hoy hoy buddha mil gaya, hay buddha mil gaya	0	0
ham bhi tumhare hai	0	0
shab-e-intjaar aakhir kabhi hoga mukhtar bhi	0	0
hai jai bolo shiv shankar ki jay	0	0
tufano ki halchal hu, hawao ka aanchal hu mai	0	0
ashko se bhigi chadani me	0	0
aa gayi hai mere chhu lene se narmi kitni	0	0
yade bana rahi hai, yade mita rahi hai	0	0
kabhi dekhi na suni aisi tilismaat ki raat	0	0
aapaka koi nahi, koi nahi dil ke siva	0	0
koi nahi mai koi nahi mai 	0	0
ji bhar ke jara main dekhu, adaaz tera mastana	0	0
gaate rahe hain gaate rahenge	0	0
dil diya dard liya, jhanak jhanak paayal baaje	0	0
jo thi aashiyaan ke liye	0	0
kubool aaj dil ki dua ho gayi	0	0
aur kar dun jivan usake havale	0	0
prit laga ke huye tum to paraye pyas jiya ki kaun bujhaye	0	0
shyaam teri basi pukaare raadhaa naam	0	0
chali badalo ke par ho ke dor pe sawar	0	0
albela mastana wo sabera hota hai ya	0	0
kisi ki najar na lage chasme badhhu	0	0
mere saath inhe bhi to tum yaad bahut aaogi 	0	0
ladla kanhaiya mera ho ladla kanhaiya mera 	0	0
teri gali ki ek kali hu, tere gale lag jaaungi	0	0
tu bata de iska milta nahi humko locker	0	0
ek din iska ijhar ho jayega	0	0
fauji gaya jab gaw me, fauji gaya jab gaw me	0	0
hai koyi najar vala too too too dam	0	0
dil ki lagi dil ko jab lagaai maar gayi 	0	0
o jaao jaao jao mere yaar ko bulao	0	0
hansataa huaa nuraani cheharaa 	0	0
yaad aa rahi hai, teri yaad aa rahi hai	0	0
thandi thandi hava puchhe unka pata	0	0
o you miss tengo kuch tum bhi to samjho	0	0
bulaae chhaanv koi, pukaare dhup koi	0	0
aaj nahi kal, kyu kyu, aaj nahi kal	0	0
yahi ek aaram ki chiz hai, kam ki chiz hai	0	0
are abhi ruthe tu abhi maane tu, tauba yeh kya hai nazaara	0	0
chhute jaye patavar ho	0	0
ham nahi kehte jamana kehta hai, la la la la 	0	0
mai taras me aake ha ji, le chala utha ke ha ji	0	0
kankari mohe maari, gagariya phod daari	0	0
are yahi to hai jo mera dil churaye baithe hai	0	0
dil kiyaa maine tere havaale	0	0
are aa bhi jaa baho me pyar ka ho sangam	0	0
mushkil hai iss shehar se jaana, phir jaane kab hoga aana	0	0
mujhse sharmaai hui hai	0	0
ek chaand ka tukda rehta hai	0	0
qatil pe bhi kabhi aa jata hai yu pyar	0	0
bad kamare me jo khat mere jalae hoge	0	0
mai mastana musafir hun, java dharati ke anjane kinaro ka	0	0
mr john, baba khan ya lala roshandaan	0	0
suno ji meharban, hoge na tum jaha, vaha	0	0
maine dekha maine dekha dekha ji maine dekha	0	0
angare the aansu nahi wo, dil ne jo piye	0	0
vo bole tum kya jano	0	0
dam hai to bas aapake damase, aap hi se saans hai	0	0
dekho angadayi ko bhi baahe uthaya na karo 	0	0
humne sanam ko 	0	0
bees baras is dil ko pala	0	0
janam janam se hu sath tere ke nam mera jal ki dhara	0	0
mere angane me, han mere angane me	0	0
meri shotaniya pe hai chala marne ko ha chala marne ko	0	0
usaka jinaa kaise nazar koi dale	0	0
tere jaise kai lut gaye kunvaare kunvaare 	0	0
gori jiyo bhatake re mhaaro jiyo bhatake	0	0
dil taar taar roye jaar jaar, khushiyo ka kaun lutera hai	0	0
aisa ghungharu payaliya ka chhanka haay re chhanka 	0	0
insaaf kaa mandir hai ye bhagavaan kaa ghar hai	0	0
tumape agar hamako jo koi chura le	0	0
aisi chaal ye chalti hai	0	0
rastaa nahi yah aam likhaa hai	0	0
hamne ek roj rulaaya to bura man gaye	0	0
sukh mera lele mai dukh tere lelu	0	0
sidhi-saadi boli meri sidha-saada kaam	0	0
o o o, phir dub gai ashaa ki kiran	0	0
ra: ankho hi  - 2	0	0
phir to aisa kare kamal, sidhi kar de sabaki chal	0	0
agar tum ik kali maango to mai saara chaman de du, hay	0	0
unaki tamanna dil me rahegi, shamma isi mahafil me rahegi	0	0
barso na mera khat pa ke du thandi aahe to bharta hoga	0	0
sur ke jadugar baiju ki	0	0
mere man pe tuna karde koi jadu tona	0	0
andhere chha rahe honge, ke bijli kaundh jayegi	0	0
bindiya chamakegi, chudi khanakegi 	0	0
ham us desh ke vasi hai	0	0
apne din apni raate 	0	0
meri puja teri hi diwani rahe, diwani rahe	0	0
aaj tum itanaa vaadaa karate jaanaa 	0	0
dhire dhire jane kya kahti hai jalim jhumke 	0	0
akkad-bakkad lukka-chhupi kabhi chhua-chhu	0	0
ithlati hawa nilam sa gagan	0	0
vo kale ke gun gaye	0	0
man ki been matwari baje	0	0
saans khushi ki tan me aayi	0	0
jadu bhare khabon ka rangin dar 	0	0
ek chorani ek chor ke ghar karane chali hai chori	0	0
	tu hai to har sahaaraa hai	0	0
udan khatole pe udte jayen gate ek tarana	0	0
aisi koi subah nahi, shaam nahi	0	0
mere dil ko na saraaho to koi baat nahi	0	0
magi thi hamane khudai kaha, thokar pe thokar mili jo yaha 	0	0
o sanam hum dono sath rahe janam janam 	0	0
pal bhar me ye bana ye gira	0	0
duniyaa ke mele me lut ga_i jivan ki gathariyaa	0	0
hey come on over here lets dance everybody together now	0	0
dal de ab zulfon ka saya	0	0
dekhe na khwaab wo mahlo ke	0	0
tesan se gaadi jab chhoot jaati hai	0	0
jivan bhar kaa saath nibhaao	0	0
ye gujrati vo bangali, ye dilavala vo dilavali 	0	0
mujhe kyu na shaakh se tod do	0	0
na vo pyaar rahaa na vo baat rahi 	0	0
aate jate khubsurat aawara sadko pe kabhi 	0	0
halke halke chalaa naa jaaye pyaar ki mast havaao me	0	0
sukh mein tere ...	0	0
chandan sa badan chanchal chitvan	0	0
hamne mit kar tumako sikhalaa di	0	0
usane bhi shayad yeh paigham suna ho	0	0
mai ye bhul jaunga jindagi 	0	0
jaan pe bhi khelenge, tere liye le lenge 	0	0
aankhe mile toh lage aag pani me	0	0
maine ek phul jo sine pe saja rakha tha 	0	0
kya karu dil usse bhul na paaye, bhul na paaye	0	0
koyal boli duniya doli 	0	0
haradam aisaa vaqt rahe	0	0
chhup chhup roye mere, khoye khoye nain re	0	0
jivan de bas tin nisaan - roti kapda aur makaan 	0	0
duniya me chand log hote hai jadugar	0	0
zindagi nahi zindagi nahi, zindagi nahi	0	0
marne ke dar se bhej diya dhar se	0	0
pyar ki vo mulaqate	0	0
o kaise karegi tu dance baby	0	0
paap kaho ya punya kaho	0	0
tum ko bhi to, aisa hi kuchh, hota hoga	0	0
phir polis aayi ha ji, ki laakh duhayi ha ji	0	0
sej ke badale meri kismat me likha tha chulha	0	0
mai kahaan le jaaun apane laug ka lashkara	0	0
ke jaise tu mujhe chahegi umar bhar yu hi	0	0
aandhi me bhi jalti rahi gandhi teri mashaal	0	0
hey aao twist kare zindagi hai yahi	0	0
nakhare na kar ese duddu pila	0	0
pyaar ka zamana aaya dur huye gham	0	0
teri hayaa, teri sharam, teri qasam mere hoth siye jaye	0	0
dikhe har ghadi	0	0
taaro ko dekhate rahe chhat par pade huye	0	0
yadi phir bhi naa bane tera kam 	0	0
zindagii tujhe aise bhii sitam 	0	0
maine maanaa aapko mujhse sachchaa pyaar hai	0	0
kaun bhala us baag ko puchhe, ho na jiska mali	0	0
sabse pahale isame, tum apna nam likhana	0	0
teri meri ye jodi hai jodi hi rahne do	0	0
aisi baato se kyaa ghabraana	0	0
ag main piu re, jaise ho pani	0	0
tinako ke nasheman tak is mod se jaate hai	0	0
isaki beti ne uthaa rakhi hai sar par duniyaa	0	0
humka ghunghru pahna de thandi 	0	0
ye basti hai aag kaa dariyaa isame haavadaa pul hai	0	0
yaro hanso bana rakhi hai kyun ye surat roni	0	0
is jat yamle se darna ab tu inkar na karna	0	0
mahfil me fir kya ho 	0	0
matwale mujhko tham ke chal	0	0
tu hamri wafa ka aetbar kar le jhutha hi sahi 	0	0
kyu ham jaye mandir me pap hai tere andar me	0	0
apani reshami zulphe laharane de	0	0
upar ambar niche zami hai, itana bada ghar koi nahi hai	0	0
ban than ke mai aise nikali, jaise sawan me chamke bijli	0	0
baithe the kinare pe maujo ke ishare pe 	0	0
jaante ho tum kuch na kahenge hum 	0	0
shamma rah jayegi parawana chala jayega	0	0
mai toh hu divana mai yeh nahi jana 	0	0
kahi ghosh kahi dattaa hai	0	0
dhup me chhanv me, jhumatee hawaao me	0	0
na jhatko zulf se pani	0	0
ek hansi aur aansu hazaar	0	0
mai woh panchi jis ki, nisdin lakho kos udan	0	0
ke fasana ban gayi hai 	0	0
ae maalik tere bande ham	0	0
dil me hai tasavir yaar ki laya hu vo dikhalane   	0	0
ye rasta ye tanhaayee lo dil ne thokar khaayee	0	0
pkadi jo usne meri kalayi kya kahu kaise khili mai 	0	0
o gore-gore tan par aaj pasina aaye	0	0
vo jo mere karib aaya, o h	0	0
marta hain admi sau bar janam leta hain	0	0
me to beghar hu	0	0
nagri nagri gata chal apna raag sunata chal	0	0
an evening in paris	0	0
yeh parda hata do	0	0
ayi hain baharen mite zulm-o-sitam	0	0
yaar mere mat bura man 	0	0
sima sima sima chup rahne ki hai koi sima	0	0
jo bhi mila usine gunahagar hi kaha	0	0
jo pyar kiya toh pyar kiya, jo nafrat ki toh nafrat ki	0	0
maine kisiko dil deke kar li, raate kharab dekho	0	0
nadia ke kinare, aaj ushi ambva ke tale aana	0	0
chali milan ko ek jugnu se jogan nadiya par	0	0
aabaad hai tu meri dhadkano me, meri jan tujhme basi hai	0	0
humka motar liyai de 	0	0
chal yar dhakka mar	0	0
aisa hua asar ke mere hosh ud gaye	0	0
chhup na sake mere raaz	0	0
aramaan bharaa paigaam hai ye, chhu 	0	0
mere thartharate huye in labo par	0	0
ha, jiyaraa re jhume aise, jaise banamaa naache mor	0	0
chandamama dur ke, o puye pakaye bur ke	0	0
hum hai javani ke din-rat jaise	0	0
ban gaya ye banda ha ji, is gale ka phanda ha ji	0	0
kahi koi na tha dur dur tak ham jisko hamara kahte	0	0
sapno key desh chanda mama raja	0	0
mujhe meri dagar tak yaad nahi, yaad nahi	0	0
sui jo mujh ko chubh gayi, hanskar manaungi	0	0
raat bhar bairan nigodi chandani chubhati rahi	0	0
jiwan ke do pahlu hai	0	0
ho ham jab yu nashe me dagmagaane lag gaye	0	0
najuk kamar sey lagaye ada ki katari jalima	0	0
muskuraayen jo tere lab to bahaarein aayin	0	0
kuch log jo zyada jante hai, insan ko kam pahchante hai	0	0
in zulpho me ulajh ulajh kar kai musaphir bhatake	0	0
churaa liyaa churaa liyaa  hai 	0	0
kaha jaiho nindiya chura ke chori-chori	0	0
tumhi ne pehnaye kangana	0	0
are haay re hari-hari chhaayaa	0	0
jindgi hai bewfa 	0	0
udhar hai maut khadi	0	0
saanso me mithi aag hotho pe mithaa raag 	0	0
main koi jism nahi hu ke jalaoge mujhe	0	0
zindagi ka dhara hai	0	0
mehama jo hamara hota hai, vo jaan se pyara hota hai 	0	0
oha hay	0	0
bade miya diwaane aise naa bano	0	0
dil aisa kisine mera toda	0	0
pyar ke wade ho gaye juthe pyar ke wade ho gaye juthe	0	0
are ye to meri himmat hai	0	0
jivan ke safar me rahi	0	0
saiya ghayal kiya re tune mora jigar	0	0
is mod se jaate hai	0	0
is khaatir se tere dwaar liyo mai ne pallo daar	0	0
kisi se ye mila tha	0	0
saat phere mere sang sapne dekh rahi ho	0	0
mai nahi, ye nahi, vo nahi kuchh bhi nahi rahta hai	0	0
rakho prabhuji meri laaj rakho	0	0
humka hotel banai de thandi 	0	0
ek pyasa tujhe maikhana diye jata hai	0	0
aye dil hai	0	0
kabhi alvida na kehna, kabhi alvida na kehna	0	0
jyoti kalash chhalake	0	0
nigaho se chhupkar dikhao to jane	0	0
tu mere geeto ki hai jindgani	0	0
aise viraane me ek din, ghut ke mar jaayenge ham	0	0
gaanaa aaye ya na aaye gaana chaahiye	0	0
kya hai bharosa, aashiq dil kaa	0	0
chunari gote me rupahali gote me 	0	0
apanee ek aur raat ulajano me jaayegee	0	0
ise peeke gungunau tu khafa to nahi	0	0
maine nahin jana tune nahin jana	0	0
hey tumne kabhi kisise pyar kiya kiya	0	0
mil naa jaye khushee ke raste me, gam kee parchhayeeyo se daratee hoo	0	0
ho oh oh oh oh oh mehbuba ae mehbuba	0	0
prbhu manmani kar sakte hain, ban sakte pashaan	0	0
bina diye janm yashoda bani mata 	0	0
rang rup ka ye saramaya 	0	0
ta thaiya ta thaiya o o, ta thaiya ta thaiya o o 	0	0
karta to hoga dil joyi ye bhi to kabhi sochta hoga	0	0
chaand ki behki nazar keh rahi hai pyar kar	0	0
aaya hu main tujh ko le jaunga apne saath tera hath tham ke	0	0
o mor mor mor ye to hai dil-o-jigar ke	0	0
are haa are haa are haa haa	0	0
inke chaal-dhaal ke khayaal me na rahanaa	0	0
chamka hai insaf ka suraj phaila hain ujala ujala	0	0
wo meri naazni wo meri naazni gulbadan allah allah	0	0
mufte mai banke chal diye tan ke 	0	0
sar pe laal topi rusi, phir bhi dil hai hindustaani	0	0
oo mat bandho zbardsti se mere sar sehre ki ladiya	0	0
mai ye kah ti hu ke khone ki jarurat kya hai	0	0
suna jabse jamane hain bahar ke	0	0
raato ko nindiya, na din ko qarar hai	0	0
kaano me ab tak vahi teri bat hai	0	0
apne shero me taazagi bhar le	0	0
nadan tu divano ki tarah kyun leta hai mera naam	0	0
mai bhi iska mara hu pagal hu aawara hu	0	0
nasha yeh kaisa mujhe ho gaya dil mera kho gaya	0	0
dhan to hai, dhan to hai divar ret ki dhan se priti todo re	0	0
mere gul bina kaha unka bahar nam hota	0	0
chaandani le rahi dekho angadaaiyaan	0	0
abhi talak jo sahib bankar hukam chalaya saiya ji	0	0
kyaa kyaa dil par rang jamaaye	0	0
khuda bhi agar tumase aake mile toh	0	0
kahi gumagum, kahi rumajhum, ke jaise naache zami	0	0
apane lakshaman ko sambhalo, meri ma mujhe bacha lo	0	0
biwi aisi kaha dusri mhun mahun mahun mahun	0	0
aake jaye na bahar kabhi apne chaman se	0	0
ghar na thikana lute maal khazana	0	0
tujhko de denge aadha yeh hai vaada, kya iraada	0	0
ja rahe ho tum jao meri ja	0	0
zakm khaya hai tab huye hain jawan	0	0
har ek nigah ko ye qudarat ka ishara hai	0	0
khuda hamari mohabbat ko kamyaab kare	0	0
arre chal baithe church ke pichhe	0	0
aayina wohi rehata hai, chehare badal jate hai	0	0
beqaraar beqaraar beqaraar karo intazaar karo  	0	0
kuchh bhi nahi to phir kyo mujhase koi khafaa hai	0	0
phir wo muraliya phir wo payaliya phir wohi sangit re 	0	0
fir konsi jagah hai khali o matwali 	0	0
dil ki ye dil ki ye 	0	0
saari duniya ko pata chal gaya	0	0
duniya wale to yuhi hai	0	0
tere bas mein hai kya yeh zara jaan le	0	0
kya qayamat hai, kya musibat hai	0	0
hume tumse pyar 	0	0
tum ko bhi to, aisa hi kuchh, hota hoga 	0	0
mulko me ik mulk suaa hai mulk suna amarika	0	0
matwali aankhowale	0	0
achchha hai ye bala hamari jaye duje ganv me	0	0
sagar kitna mere paas hai	0	0
na jhatko zulf se pani	0	0
purab pachim se pachim purab se kaise mil gaye 	0	0
tayyab ali pyar ka dushman haaye haaye	0	0
teri maang me, jo mai sindur bhara dun	0	0
mujhako apani aankho me basane de o banake kaajal	0	0
dekhane me bhole ho, par ho bade chachal	0	0
rus ne aaj naya chand pe roket chhod a	0	0
kitne hi ajanta hum ko or sajane 	0	0
hai prit jaha ki rit sada, mai git waha ke gata hu	0	0
ek haath me ho jaate armaan tumhaare thande	0	0
baaki kuchh bacha to mahangaai maar gayi, mahangaai maar gayi 	0	0
logon ka dil agar ha jitna tumko hai to bas mitha mitha bolo	0	0
balaa se agar raastaa purkhatar hai	0	0
jaha savera gata aaye rat bajhaye sitar	0	0
rah jaaegaa yaado kaa dhuaa, kal ham kahaan tum kahaan	0	0
solah saal ki umar, kokaa-kolaa si kamar	0	0
mai toh chala jidhar chale rasta .....	0	0
koyi meri madad karo re, hai andhi tufan	0	0
sine se sine se re sine	0	0
baat hai lambi matlab gol	0	0
pas baitho jara aaj toh ikrar karo	0	0
mausam-e-gul me to pine kaa mazaa aataa hai	0	0
are raj-dhan are gaj-dhan, are raj-dhan are gaj-dhan	0	0
chandramukhi ho ya paaro koyi farq nahi hai yaro	0	0
kismat bhi humse chal rahi hai hamase chal har kadam	0	0
ho o ghabaraye haye re dil, ho o ghabaraye haye re dil	0	0
bhul gaya sab kuchh, yad nahee abb kuchh	0	0
ham to jogi ram ke rogi dhuni alag ramayenge	0	0
paschim gunje meri tan ek shal hai	0	0
la :	naa mile sasaar teraa pyaar to hamaaraa hai	0	0
to mai ho liya sag liye ek tara	0	0
maama o maama o maama	0	0
chal sanyasi mandir me tera kamandal meri gagariya	0	0
badha dale nindiyan me o khatmal 	0	0
chal sanyasi mandir me mera rup aur teri javani	0	0
kee mai bhee sath rahungee rahoge jahan	0	0
tum kaise besharam ho,bacchon se koi kam ho	0	0
na mai tumse koi ummid rakhu, dilnavaji ki	0	0
thode shiqwe bhi ho kuchh shikaayat bhi ho	0	0
sapano se bhi pyara hidustan banae	0	0
dil kaa mera shish mahal	0	0
tere bina bhi kya jina	0	0
mujhe bhuk nahi lagti mujhe pyas nahi 	0	0
udhaar naa chadhao kabhi, paise sath laao abhi	0	0
kar le yahi thikana mat sharama dunia se	0	0
tadbir nahee chalne kee yaha	0	0
badli bhi chhaai hui hai	0	0
re aise kaise tujhe saunp du, saunp du	0	0
tumko nind aayegee, tum toh so hee jaaoge	0	0
o mohabbat ka jisko tarika na aya	0	0
jisne bhi pi ye adat buri hai bahut ho chuki dunia sochti	0	0
hum ne khud apni baharo ka	0	0
oh re tal mile nadi ke jal me	0	0
aisa dilnashi koi sher hai kahi	0	0
o miya hamse naa chipao 	0	0
chadhati javani teri, kaise sambhale tu	0	0
lagti hai sawan ka hindola, chalti jab kha ke hichkola	0	0
jindagi hame tera aitbar na raha, aitbar na raha 	0	0
farz ke farsh par pyar ke arsh par	0	0
are chhod  de nakhara ab to goriye	0	0
hat jaao mat shor karo 	0	0
sabako kyaa-kyaa gumaan ho rahe hai	0	0
ab agar mel nahi hai to judaai bhi nahi	0	0
dil mil gaye toh ham khil gaye	0	0
ye jivan hai is jivan ka	0	0
yar sey, lak tunu tunu	0	0
khaamosh aise hai tu, tasvir jaise koi	0	0
badnam na ho pyar mera, aaja re	0	0
chhupi nari ke man me hai sita	0	0
aap yaha aaye kisliye, aapne bulaya isliye	0	0
main hu prem rogi	0	0
baki, baki	0	0
ya teri yaad hain ya tera naam hain 	0	0
reh naa jaaye teree meree baat aadhee, mulaakaat aadhee	0	0
naz hai mujhko taqadir par,	0	0
in hotho ko chhuke	0	0
ek najar me le gayi	0	0
maza jine ka aur bhi aata hai	0	0
ke pahale tu jo mera ho jaaye 	0	0
sar jhukaya jo maine to sar lut gaya	0	0
meri nigaah-e-shauq se bachakar yaar kahaan jaaoge	0	0
jay jay santoshi mata jay jay ma	0	0
daulat ka diwana banta hai parwana, parwana	0	0
waah haa cha cha cha, kya khub cha cha cha	0	0
mujhko yaro maaf karna mai nashe me hu	0	0
