Song lyrics	Mood	Offensive
bol raadha bol sangam hoga ki nahi	0	0
meri pyari bahaniya banegi dulhaniya	0	0
woh karu ha ha woh karu	0	0
aisa bana sansar ki raho kaa devata	0	0
b a d bad, bad maane bura, b u t but, but maane lekin	0	0
hamari jaan le lega ye nichi aankh ka jadu	0	0
hai ik chehra aur bhi, chehre pe har ek ke 	0	0
nashe me jahaan hai	0	0
jake najar milaye, dhokha kabhi naa khaye	0	0
mera mashavaraa kam ki chiz hai, kam ki chiz hai 	0	0
haye haye haye re haye ji ghabraye, na meri ha na ban jaye	0	0
sathi ye andhera jaise tera, waise mera	0	0
har mod par ek sapna khada jana hai mushkil mera	0	0
banke jiwan-sathi koi chain mera kyu lute	0	0
aha aha gawahi aha aha	0	0
likhe jo khat tujhe	0	0
izzat hai chiz kya chalane ka nam hai	0	0
kyaa kahun ke sharm se hai lab sile hue	0	0
are vaha bhai vaha, hui gal na	0	0
ja tan laage vo tan jaane	0	0
ae maalik tere bande ham aise ho hamare karam	0	0
har tale ki chabi rakhe har chabi ka tala	0	0
o sanam hum dono sath rahe janam janam	0	0
ho kaate ho ya kaliya pi ki galiya, pi ki galiya	0	0
kaise hua aise hua hairan hai jag sara	0	0
koi kahe chand koi ankh ka tara	0	0
waqt kaafir jawani ka katta nahi 	0	0
itni bhi navaazish hai teri	0	0
gam ko khushi me dhal de jo bharaat ki aisi hasti hai	0	0
naa jane kya hua jo tune chhu liya 	0	0
bachapan tumhare sath gujara hai dosto	0	0
haan bahut achchha yes yes cha cha cha	0	0
agrezi me kahate hai	0	0
likhataa chalaa jaaun,	0	0
jindgi yaro ki jawani kaa jam hai	0	0
dhudho yahaan tum bhi saathi, mil jaaege husn vaale	0	0
kismat ne to hamko dukh hi baate	0	0
mai bhi hun ajab ik divaana marata hun na aahe bharata hun 	0	0
    a high pitched flute interlude here makes you fil the intensity of emotions 	0	0
todhi der ko aate ho chale jaate ho 	0	0
jaam uthaale, munh se lagaale, munh se lagaakar chum chum chum	0	0
unchi unchi manjil teri lambi lambi raahe hai	0	0
nafarat si ho ga_i hai muhabbat ke naam se	0	0
dil lene ke dhang tere dekhe koi rang tere	0	0
maine to dekhaa nahin jalwaa koyi husn kaa	0	0
tere liye main gaaun,	0	0
churaa liyaa hai tum ne jo dil ko	0	0
murjhayi kali kya phir se khilegi	0	0
iske nainon ka jaado uske aanchal ka rang	0	0
udte pakheru khiche manava ki dor	0	0
muskuraaye na muskuraaye na 	0	0
ye duniya hai naujavanon ki, zamana hai naujavanon ka	0	0
ki iss suroor mein zara sa rang hai guroor ka	0	0
main apane meharabaan se, ab kya kahun zubaan se	0	0
sach batala tu nache kiske liye	0	0
vo bole to bajti hai vina 	0	0
are sala mai to sahab ban gaya 	0	0
ari aa aa aa man le o gori kehna meraa	0	0
soorat buri ho bura nahin dil mera	0	0
humne badi takid ki, daala ise jab daak me	0	0
ham wo nhi jo chhod de tera daman	0	0
bhanvara jhume-jhume-jhume baandh prit ki dor	0	0
he taki o taki taki taki re, jabse tu aankho me jhanki	0	0
is kamare me hogi mithi baate	0	0
chalo hum tum koi duja nam rakh le	0	0
meri nazar se par nahi chhupta kisi kaa asli rup	0	0
aankho se naa aansu bahe	0	0
ab to mil ja ke meri jaan pe ban aayi hai	0	0
kahi pe soz hai tu, kahi pe saaz hai tu	0	0
isiliye to kahta hu	0	0
dil ki dhadkan tujhe awaaz diye jati hai	0	0
incomplete song 	0	0
wafaayein ho nahi sakati	0	0
jaise chhalke huye ho paimane	0	0
iss gam kee basuree me, koyee toh git hoga	0	0
chhune se tera ye haal hai kaisa ye kamal hai	0	0
chag-bag chag-bag chag-bag chag-bag	0	0
sharafat chhod  di maine	0	0
hoti hai mohabbat kya	0	0
aisa hi hota hai jab do dil milte hai	0	0
roti kapda aur makaan, roti kapda aur makaan 	0	0
main kaha rahu chaman me mera lut gaya thikana	0	0
meraa apna rasta duniya se kya wasta	0	0
hay-hay mach gaya shor sare gaaw me	0	0
har baat achhi tumhari manjoori tumko hamaari	0	0
baithe motar pe gori, dhakka maarenge chhore 	0	0
aa mujhase tu le le himmat thodi si udhar	0	0
apanaa kinaaraa hai 	0	0
in lamho pe aaj tu, har khushi nisaar de	0	0
koyi kahe thhokar khaye, mere sang aaye	0	0
tumse pyaar hai, tumse pyaar hai 	0	0
teri pyari pyari surat ko 	0	0
band kar ke jharokho ko, zara baithi jo sochne 	0	0
bachaao koyi sambhaalo koyi o meri jaan-e-jaa mai tabaah ho gaya	0	0
sanche me aa me tere hi aa main to dhal gayi 	0	0
allah allah inkar tera o o aaja	0	0
dream girl, kisi shayar ki ghajal dream girl	0	0
chup ho ja chup ho ja	0	0
jhilamilaati hai shabanam ki parachhaaiyaan	0	0
tum kitni maasoom ho tum kitni naadaan ho	0	0
jhoomegi naachegi khushi yaari hai!	0	0
inki kya tarif karu insaan hai ye kuch aise	0	0
agar ye jora jori hai jori hi rahne do	0	0
chhaliya anjaana, aashiq begana, lofar, anaadi 	0	0
chingaari koi bhadke	0	0
raqibo ko kaasid banaate nahi 	0	0
chor chor chor, bhaag pardesi baabu	0	0
aankhon ne aankhon se waaden yahi kiye	0	0
ye galiya path panghat ye mandir	0	0
tujhe nigeban mere jaisa chahiye	0	0
pahlu me rahe tumsa hasi ab kya hoga kya hoga	0	0
tum hi kaho ye ko_i baat hai	0	0
bade hai dil ke kale ha 	0	0
hardam chaahe teri galiyo me rehna, natkhat naina	0	0
dil pe seh ja gila na kar sabse haskar mila najar	0	0
le ke angadayiyan pankhadi gulab di	0	0
pal bhar ke liye in ankho me ham ek zamana dhudhate hai	0	0
aisa kya hai tum me aisa kya hai tum me ki ham ho divaane	0	0
maine tujhe jara der me jana 	0	0
phool si mahak daiya re daiya	0	0
jaane bahaar tum kisi shayar ka khwab ho	0	0
sharmaate huye ghabraate huye muskaate huye	0	0
sing with me come on	0	0
mere jivan saathi pyaar kiye jaa, chal chal	0	0
matwaali naar thumak thumak chali jaye	0	0
mor bhi aaya kauva bhi aaya	0	0
bhukh lage to chidiya rani mung ki dal pakaegi	0	0
shishe ka khilona tha, kuchh na kuchh to hona tha, hua	0	0
nir ke bina ho bhaiya kaam na chale	0	0
bhanvare kya rogi hote hai	0	0
mohe panghat, aji haan	0	0
aanhko se jam piyo leke mera nam jiyo	0	0
ham dono barabar na kam na jyada	0	0
bachna re babu chale na inpe jadu	0	0
jis ki tadap se rukh pe tumhaare aayaa nikhaar gazab kaa	0	0
saathi mere, suni raaha ke 	0	0
mahfil mein kaisa hai kaun	0	0
aankho pe khinch kar tere daaman ke saaye ko	0	0
sari sari rat teri yad sataye	0	0
maza jine ka aur bhi aata hai	0	0
ulafat me taj bane, ye bhi tumhen yad hoga	0	0
phulo ke sine me, thadi thadi aag hai	0	0
o o meri rani samajh gaya mai, vahi purana, tera bahana	0	0
meri jan wah wah wah wah wah	0	0
pahale teri aankho ne lut liyaa dur se pahale teri 	0	0
isme kitne raaz chhupe hai, puchho mere dil se tum	0	0
man ki bate rah gai man me teri meri shadi si bhi sadi	0	0
arre ja re ja footpath pe tujhko kar doongi nilam	0	0
jis pe mar mitti mai yahi vo andaz hai	0	0
mai aai aai aai aa jaa	0	0
pyaar kar le ghadi do ghadi o mitva	0	0
gudiya ki tarah hilti hai, gudiya ki tarah hilti hai	0	0
vo kaun hai vo kaun hai	0	0
dekh o dilbar jani bol prit teri divani	0	0
tera wajood hai	0	0
ho abke baras toh barasengi ankhiya	0	0
dil ki baate chhed du, dar hai bas is baat ka 	0	0
tu babu main banjaran tu babu main banjaran 	0	0
jaise bikhre huye ho afsane	0	0
phir wahi dhun suna, phir wahi geet ga	0	0
duniya pagalakhana hai	0	0
phir kyo mere ag jalaataa	0	0
sab aa baithe ghar par mere ghar ban gaya hotal	0	0
vardan ke bhare hai bhandar ma ke mandir me, ma ke mandir me	0	0
meri hasrat hai ke mai phir tera deedar karu	0	0
la:	aa jaa re	0	0
ek jaan hai ham, yaad teri	0	0
main solah baras ki, tu satrah baras ka	0	0
hai nada teri, ye ada, khub hai	0	0
dhadkan jagata chal o matwale 	0	0
na ho koi jahan me	0	0
vaid shastro ki bhasa ko 	0	0
me ban gae eski amma ji,  tum eske aba ban jao	0	0
ek rangila mil gaya aisa uski aur chali mai	0	0
bhar de ye ulfat ki jholiya	0	0
ek beiman ne masjid me churaya juta	0	0
yeh toh hai banzare yeh tum kaho pyare	0	0
in jhukati palako ke sivaa, dil kaa thikaanaa aur nahi	0	0
mushkil se mile par mil to gaye hai aakhir aaj ye dil	0	0
yahi sunate, samajhate, guzar gae jane kitane hi savan	0	0
aaj nahi to kal bajegi angna mein shahnai 	0	0
baadal hai ya dhuwa aag lagi kaha	0	0
aa bhi jaa aa bhi jaa aaj mere sanam	0	0
shukriya, karam maharbani	0	0
chham-chham baaji meri payal, dil dushmano ke hue ghayal	0	0
misri ki daliya ho misri ki daliya	0	0
kuch aahe bhar kar lot gaye kuch nagame gakar chale gaye	0	0
mai khich lu pakad ke mai khich lu pakad ke	0	0
rup ki ek mastani ko	0	0
dil me tufan tha, ek araman tha 	0	0
shyaam kaa divaanaa to saaraa br^ij dhaam	0	0
kaliyo pe ye behoshi ki nami	0	0
sab karate the gulami sab karate the gulami 	0	0
dil karta hai yu yu yu	0	0
kaise benuur hone lage	0	0
ek din vo chhupa munna dhundhe na mila munna 	0	0
na jane magar kin khayalo me gum ho	0	0
saki se nahi mangi chullu se nahi pee hai	0	0
hey jai jai shiv shankar kaanta lage na kankar 	0	0
chamka chamka subah ka tara	0	0
kahi to milegi, kabhi to milegi	0	0
taare na jane unchayi gagan ki	0	0
badhtaa hi rahe aur phule-phale 	0	0
guzare hai aaj ishq me ham us maqaam se	0	0
niharo hamari ye prit nayi	0	0
tumhen aur kya dun main dil ke sivay 	0	0
jo samjhe wo pagal na samjhe wo pagal	0	0
khali hai botal to kya mujhko aankho se thodi pila de	0	0
o o mere raaja 	0	0
agar mara jaau ruh bhatakegi tere intzar me 	0	0
yeh rang hain mere pyar kaa jo khila hain banake bahar	0	0
tujhko nahi ye pata dilruba	0	0
naam niklega tera hi lab se	0	0
jis dil me basa tha pyar tera	0	0
unhi se mujhe maaganaa chaahate ho, bade 	0	0
mai to, mai to bhul gaya raahe	0	0
aa gayi jaan na_i	0	0
jaan gai mai to adaaen hai ye pyaar ki	0	0
yeh jo teri aankhe hain shola shabnam ki	0	0
mera pishta khane wale hindi bhayi bhayi	0	0
dur tak aap ke pichhe pichhe meri aavaz chali aayegi	0	0
aa jaati hai lab pe khud hi bhuli bisari baat	0	0
sahib ne bulavaya haazir hun mai aaya	0	0
aurat ne janam diya mardo ko	0	0
pyar mein dil pe maar de goli le le meri jaan	0	0
ek khwaab sa dekha tha hamne	0	0
machal utha yeh dil nadan bada jiddi badi mushkil 	0	0
ga re mere sang mere sajna	0	0
hay tera dil kyo murajhaye, ho ho ho ho ho	0	0
ik pal ke musafir ke daman se lipatana kya	0	0
bajti hai chudi teri dhadkan se                        	0	0
ham ko bhi yaar na bulaana yaar ka salaam lete jaana	0	0
phul khilaa jaana-e-man tu hai kahaa 	0	0
mai aaya aap jate hain ham aapse sharamate hain	0	0
naach re mayur jhanjhana ke ghungharu	0	0
mujhe le chalo jaha tum	0	0
jaapaan love in tokyo	0	0
jeena dushvaar hai, hai hai	0	0
khushi ke nashe me aise hi maje me aaha	0	0
pankh bina ye udti jaye	0	0
kya-kya divane me	0	0
dil kahen dildaar mila, ham kahen hamen pyaar mila - (2)	0	0
chehara hai jaise jhil me hasta hua kaval	0	0
venice me navo ki saire ye git gati hui lahare	0	0
ye pav mere to tab bhi thirakhte 	0	0
chale mere isharo par	0	0
har bat pe aahe bharte ho, har bat pe dil tharrata hai		0	0
tere bas mein hai kya	0	0
kal ka bharosha kya bharosha nahi pal ka	0	0
maza tir khaake sambhalne me hai	0	0
nazaro se gira hu to nazar kaise milau	0	0
bali umar mori bada tadpaye re nind naa aaye	0	0
tu to hai diwana bahke ja mahke ja	0	0
tum agar mujhase na nibhaao to koi baat nahi	0	0
na jane kis ka saya dil se gujra	0	0
sone ko ek khatiya 	0	0
mai mandir pahucha ha ji, ek bachcha dekha ha ji	0	0
rag-biragi is duniya ka rup hai kya	0	0
har gunah aaj mukaddas hai farishto ki tarah	0	0
naina barse rimjhim rimjhim	0	0
kukurukukuruku uh hu uh huh huh huh huh 	0	0
tum agar mujhako na chaaho to koi baat nahi	0	0
kabhi ye rasta hai	0	0
phool se gaalo pe rukne ko tarasta pani	0	0
mosam ye pyar ka, sajo singar ka	0	0
aapki manzil hun mai, meri manzil aap hai	0	0
hello, aap yaha aaye kisliye, aapne bulaya isliye	0	0
begani shadi me abdulla divana	0	0
   kaliyaan naa mile naa sahi kaanto se sajaaege	0	0
jahaan pe dekhi koyi achchhi ho	0	0
is mod se jaate hai	0	0
oye behki-behki chal chal haye 	0	0
kaisi pyaari si hai ye chhoti si rasoi	0	0
har saval ka saval hi javab ho	0	0
vo kaun hai vo kaun hai sab ko samajhata hai	0	0
ke teri meri nahin nibhni	0	0
hasino ko pasina kehte hai usko mina 	0	0
kyon ke saanvariya ko sapno me aana hai	0	0
ke is zindagi me sabhi pi rahe hai	0	0
meri aawaz suno, meri aawaz suno	0	0
la la la la la la la la, la la la la la la la la	0	0
mang teri sindur bhi tera sab kuch tera kuch nahi mera 	0	0
tumhare pyar ki bate 	0	0
bhole sitamgar maan bhi jao, maan bhi jao, maan bhi jao	0	0
tadapu idhar udhar,tadapu idhar udhar	0	0
YJ2AHmJBVi0	0	0
afsos ye hai ke vo hamse	0	0
mar jae, mit jae, ho jae badanam	0	0
hey sima sima sima	0	0
jahaan se tum mod mud gaye the 	0	0
par shadi ke naam se darati hun	0	0
chain na paye re hiya, wah re pyar wah re wah	0	0
soyi hai rajkumari, soyi hai	0	0
chham chham nachegi chhori 	0	0
jaag uthi ummide sari	0	0
ye kagaz ke phul hai sare	0	0
ho dhanno tujhe khwaab me dekhaa hai	0	0
besura ye baja ru ru ka, kambakt murbba chu chu ka	0	0
ho udti chidiya pinjre me band kar li 	0	0
khadi thi waha pe ek hasina masti bhar ke badan me 	0	0
tu na jane, divane, dikhaun tujhe kaise mai ye dil ki lagan	0	0
mai diye ki aisi baati jal na saki jo bujh bhi na paati	0	0
o aaja meri raato mai lahak raha re tera kajra	0	0
baar baar puchho na, kya dil se bhi kaam lo	0	0
rahkasa mera naam	0	0
teri mithi nazar, mujhe tok deti hai kyo	0	0
us gaanv pe sawaar kabhi sajke 	0	0
mai hu dharti tu aakhash hai o sanam	0	0
kaise kaise bhed chupaye kaise kaise bhed chupaye	0	0
nach meri jan ay fata fat fat, bat meri man oy fata fat fat 	0	0
man ki dholak tan kaa sitar	0	0
aise koyi pas aaya ki aa gaya lutane kaa maja	0	0
ye jo dushman hai aise dono razi ho kaise	0	0
jachataa hi nahi aankho me koi	0	0
bahaaro ki manzil raahi 	0	0
jeet na jaye ye duniya kahi har na jaye pyar	0	0
kya karege barasake, ke jab murajhayega ye sara chaman	0	0
tumhari tasvir hai nazar me charag jaise ho rahaguzar me	0	0
tu nahi aur sahi	0	0
ye jamana hil gaya 	0	0
mai tulsi tere aangan ki, mai tulsi	0	0
nach uthe man jhume zamana	0	0
tauba meri tauba mai to shadi karke bhula 	0	0
muhabbat kaa roshan sitara kiya	0	0
zara saa mere paas aa kyoon bhala	0	0
aao na pyar kare hum aur tum nach kare	0	0
mohabbat hai kya chiz, mohabbat hai kya chiz 	0	0
sipahiya se, sipahiya se puchho	0	0
mera yaar bada sharmeela honton pe inkaar sa hai	0	0
bana jawani me tu jogi, teri sadhana puri na hogi	0	0
maein pyar ki khatir mit jaaun	0	0
jo hamne daasta apni sunaayi, aap kyo roye	0	0
apaki chhaya hai ham pe toh kar jayenge kam koyi	0	0
puran kar de meri asha aaj mujhe apna le apna le	0	0
itne pawan hain log jaha, ho itne pawan hain log jaha	0	0
apano se jab thes koyi lag jati hai	0	0
no no no, shadi na baba na	0	0
radha kyo gori mai kyo kala 	0	0
boli titli dono pankh pasaar	0	0
ham tumhare hai sanam, tum hame pahchan lo	0	0
kahte hai gyani, duniya hai faani, pani pe likhi likhayi	0	0
apne pe hans kar jag ko hansaya	0	0
a b c d chhodo naino se naina jodo	0	0
ish dard ko lekar jeeta hai, ish dard ko lekar marta hai	0	0
chhalakaae jaam 	0	0
machalta sisakta hua dil milega	0	0
paav me payal hai, hatho me anchal hai	0	0
ham aaj tak khade hai usi dil ke mod par	0	0
tota maina ki kahani to purani purani ho gayi 	0	0
aaja dil ke hotalon me ghuum le zara	0	0
aayi maakhan ke choro ki sena	0	0
saath baras ki umar me aise chehra kisika khilta hai	0	0
ya dost nahi to nahi to nahi ladki hoti	0	0
ab na koi naukar hoga aur na koi aaka	0	0
ghaayal man ka pagal panchhi udne ko bekaraar	0	0
yaro mujhko hosh nahi sar mere junun hai	0	0
mohe pi kaa sag da_i de	0	0
yah to bolo hogi kahaan pe ladaai	0	0
naa main sapna hu na koi raaz hu ek dard bhari aawaj hu 	0	0
kal hoge phir ham saath	0	0
abb sharab ne sath diya toh, tujh bin jina sikh liya	0	0
kinare pe rahti hu phir bhi mai pyasi	0	0
paas aake ye aapake hame, hone laga ehasaas hai	0	0
samajh gaya mai, vahi purana, tera bahana	0	0
is lashkare se aake dvaare se 	0	0
kudrat ne badan uska fursat se banaaya hai	0	0
khade khidaki pe jogi svikaar kar le jhuthaa hi sahi	0	0
jidhar se guzare ham masti me bahar aayi us basti me	0	0
wahin meri manzil kaise jaau bhool	0	0
aaja re pardesi	0	0
jhumka giraa re	0	0
bhul meri chhoti si bhul jao mata	0	0
kajal ghatao ne jara bikhara diya	0	0
pasad usane jamuna kinara kiya	0	0
humane maanaa ye jamaanaa dard kee jaagir hai	0	0
tumase milege ban ke kali ban ke 	0	0
apani maasum javaani ki panaaho me raho	0	0
raat ko khaao piyo, din ko aaram karo	0	0
char kadam chalte hai phir kho jate hai	0	0
tumko nach nacha dungi koi kabu na chalega 	0	0
hamaari haalat tumhaari hoti 	0	0
hosh me aaja dhyan kidhar hai	0	0
mai hu kheto ki daasi tu kheto ka raaja	0	0
aasma inka, jami inki, zamana inka	0	0
ha tumhare aur kitne thikane hai	0	0
koyi nagin jo samjh baitha to phir	0	0
spring is the season, that drops the reason of lovers 	0	0
kahin aana jaana bhool gaye	0	0
aae haay, kaan me jhumaka, chaal me thumaka, kamar pe choti latake	0	0
aisa koyi jatan karo prabhu saanch ko aanch na aaye	0	0
gunjati har gali, prem jhankar sey	0	0
help me please to find the locker	0	0
kali ghata ko dekho parwat ka mukhda chumke	0	0
tu yeh maane ke na maane, log maanenge jarur	0	0
aawaaz de ke humein tum bulaao	0	0
guni jano re bhakt jano, guni jano re bhakt jano	0	0
dil ne dil se kya kaha kya pata	0	0
kan me jab tak mail rahegi kaise sunega bata	0	0
hame dosti ki qasam dosto	0	0
jaise sagar se lehar uthhatee hain	0	0
puri hogi har tamanna, chhu lunga asaman ko badhkar	0	0
are rag bharega sapno me, ankho me jab ye bas jayega	0	0
chirag kahan roshni kahan, ag lagey nahin utthe dhuan	0	0
mulakat ki iftijaa ho gayi	0	0
aaye jaye yaha naa koyee ye gulsitan hai mere liye mere liye	0	0
tha juda sabse mere ishq ka adaaz suno	0	0
tyaag de fir sansaar ko praani ban me bas jaana 	0	0
husnwale ki nishani mankar nishani mankar	0	0
