Song lyrics	Mood	Offensive
ulta chor kotwal ko dante ho gayi kaisi duniya re	0	0
pehle kismat ki maar  	0	0
ban gayi teri pujaran teri meri nahi nibhani	0	0
kya dekha tha tujhme, dil tera ho gaya	0	0
intazar tera karati hun, aahe mai bharati hun, raato me 	0	0
log band kamaro me, chain se jab sote hai	0	0
pyaas naa bujhaaye aag si lagaye	0	0
aisi bhi anjan nahi mai ab sajana	0	0
zamee par panv mat rakhna kahi maila na ho jaye	0	0
uff teri masti uff tera jalwa	0	0
ham vafaa karake bhi tanahaa rah gaye	0	0
dhire se jana khatiyan me	0	0
pyaar se mai bhar dun,	0	0
duje ke hotho ko, dekar apne git	0	0
zulm ke saaye mein pale	0	0
aa mil mere jivan saathi, o 	0	0
o maajhi re ja_iyo piyaa ke des	0	0
nikali thi ghar se jane kis kam se	0	0
aag bani punam	0	0
dono ke man se man ke milan se lagate hai saragam ke mele 	0	0
aaj tankha badi hai to majbur magan 	0	0
arre kah do ke aa rahe hain saahab naha rahe hain	0	0
ab kya hoga anjam mujhe buddha mil gaya	0	0
saare shahar me nahi tujh si koi hasina	0	0
mout mita de chahe hasti yaad to amar hai	0	0
ye mana tu mera diwana hai tu har ek shamma ka parwana hai	0	0
ek saval mai karu ek saval tum karo  	0	0
kasam hai tumhe wo kasam tod dalo	0	0
ho panna ki tamanna hai ke hira mujhe mil jaye	0	0
aane vala to aaye ga	0	0
re ga ma pa ma ga re sa re pa re pa 	0	0
ke yado ki ye barsate	0	0
ek jagah kab thahre ho tum chhodo chhodo hum to parwane hai	0	0
mera kya mai gum ka maara, nashe me aalam hai sara yaar aha	0	0
baadal me jyo bijali chamke	0	0
ye pooja karwaye apne 	0	0
1) so gayaa chaman chaman, so ga_i kali-kali	0	0
kya jina mera	0	0
tujhako nazar kar dun,	0	0
sari sari raat jaagu du mai duha	0	0
himmat na haar, kar itazaar, aa laut jaae ghar ko	0	0
bhule se jo humko yaad kare	0	0
a teri tasver bata dun 	0	0
dekh abhi hai kachcha daana pak jaaye to kha	0	0
abb duwa arsh pe abb duwa arsh pe jati hai asar lane ko	0	0
dil ki duniya layi mai 	0	0
karungi tere baat se solah shringaram 	0	0
aisa kaha re aisa kaha re	0	0
jeetne mera man	0	0
raat bhar moya sone na de bhopu bajaye ghadi-ghadi	0	0
naam hamara hota gablu bablu	0	0
chain aae mere dil ko duaa kijiye	0	0
o ho manjil hai apni raaho me aakash hamari baanho me	0	0
chubh gaya kanta chubhne do	0	0
are kuchh bhi kar divane rahege ye anjane 	0	0
ho jhuki jhuki nazar nazar uthi aise mili 	0	0
kaun har kisi ki baahe, baaho me daal le	0	0
nayi umange sang laayega har din aanewala 	0	0
mai haqiqat hun ye ik roz dikhaaungaa tujhe	0	0
kya naam hai is cheez ka, isase tera kya wasta wasta	0	0
itani si bat na samajha zamana	0	0
pyaar kaa rang na chhoote	0	0
har jayi ye aadat todi hai todi hi rahne do	0	0
mujhpe aitbaar hai, haan hai 	0	0
kaate kate na biraha ki ye raate	0	0
dil ki pukaar raahi matwaale 	0	0
humare siva tumhare aur kitne divane hai	0	0
jab zulmo ka ho samna	0	0
koi bhi teri, raah na dekhe, nain bichhaye na koi 	0	0
o ni sultaanaa re ni sultaanaa re	0	0
birha ki dhoop me saathi bane hai 	0	0
isi mast najar se pilaye ja 	0	0
haay tir-e-nazar ka nishana hun mai 	0	0
mai khushi khushi use ye dil de dunga	0	0
sikho, zara sikho andaz pyar ka hamse tum	0	0
honi to phir bhi bichhada yaar milaye  	0	0
naina barse rimjhim rimjhim, naina barse barse barse	0	0
hay rang bhare haatho se zara khol de pat ghunghat ka	0	0
gaanv me do premi rahte hai	0	0
ye hai dil ki lagi, ye nahi dillagi, aate hai kai tufan	0	0
chaand si gori shokh hasina, hay mushkil kar gayi marna-jina	0	0
kar deta hai re mujhe bekal 	0	0
khilona jan kar humdum, mere dil ko na todo tum	0	0
dekh ke tera rup salona	0	0
ham jisako hamara kahte	0	0
tumhe hi dhundhati hai meri viran nigahe	0	0
haye o ta ra ra ru, haye o ta ra ra ru	0	0
mera vo sab jahilpan gaya	0	0
manjil ye apni hai dil mera bole hai 	0	0
dhup ne hum ko gher liya	0	0
sabki tabiyat karu saaf dilli ho ya kalkatta	0	0
kahin dil me kaante chubhaate hain ye	0	0
to mann usiko mane	0	0
mehnat-vaalo ki sunta hai vo upar-vaala	0	0
to nam badnam nahi aisa chahiye	0	0
   	0	0
kaise magar koi dil ko samjhaaye 	0	0
yaaro tham lena, tham lena meri baahe	0	0
yaara teree yaaree ko maine toh khuda maana	0	0
rambha ho ho rambha ho ho rambha ho ho rambha ho ho	0	0
chad bhi apani puri javani pe tha	0	0
7) rivaazo ki paravaah naa rasmo kaa dar hai	0	0
jamunaa ki lahare basibat ki chhaiyaa	0	0
tauba tauba meri tauba	0	0
hai agar dushman hai agar dushman dushman	0	0
saudayi hoga, ham to nahi hai	0	0
teri soharat sun sun ke ummide laya hu	0	0
ae husn ke maalik taras gaye	0	0
koi atom bomb banaata hai, aman ke naam pe dekho wo	0	0
mili khaak me mohabbat	0	0
manawa ye jale hain, jag sara chhale hain	0	0
ha sida ghar aaye	0	0
koi na apna siwa tumhaare	0	0
tumhi ho naiyya tumhi khewayya	0	0
aaj ki taza khabar, aao kaka ji idhar 	0	0
 ye vaadaa rahaa)			-2	0	0
rut-vut shaam-vaam mai kya jaanun re	0	0
oh laila, oh laila	0	0
teri raaho ko humne chhod diya haye chhod diya	0	0
taarif meri itni karo na 	0	0
fir tere pyar ka mastana chala jayega	0	0
ye pid kahaan se uthati hai, ye ankh kyo roti hai	0	0
gali-gali guzre jidhar se	0	0
aurat hai vahi aurat jise duniya ki sharm hai	0	0
pyar mohabbat ke siwa ye jindagi kya jindagi	0	0
tere husn ki kya taarif karun 	0	0
o o o	0	0
dekho dekho tere hatho me hai	0	0
dil ki lagi ne li angadayi	0	0
bada anmol hai nagina 	0	0
is khaatir se tere dwaar liyo mai ne pallo daar 	0	0
khushiyo ki kaliya jhumengi, jhulengi, phulengi	0	0
tere liye jina hai tere liye marna hai	0	0
chal chameli chameli baag me, mewa khilaunga	0	0
yari ho gayi yar sey, lak tunu tunu	0	0
agar mang le too, o janae jigar	0	0
aap to gyaani hain, antryaami hain 	0	0
are laila, o meri laila are aaja meri baho me aaja	0	0
pa dha ni sa ni dha pa ma ma dha dha dha pa ni sa	0	0
mai bhi jiyun tu bhi jiye	0	0
aise meri bharpur jawani 	0	0
we and you cha cha cha, du ru cha cha cha	0	0
aankhe na samajhe	0	0
pahale teri aankho ne lut liyaa dur se	0	0
tu meri banho me ya mai teri banho me hu	0	0
dada ji dekh rahe hai jamana to hai noakr biwi ka	0	0
yaad teri aaegi, mujhako badaa sataaegi	0	0
do ghunt pite hi lekin ye honth jal jate hai	0	0
ho ho sanam teri kasam, sanam teri kasam	0	0
jalane wala ag bhi laga sakata hai	0	0
tir tirchhe ho tir tirchhe chalaane ka fan allah allah	0	0
chhota hi sahi par dil hai bada	0	0
hamari na mano sipahiya se puchho		0	0
aandhi ki tarah udakar ik raah guzarati hai	0	0
mar ke amar hai sahagal 	0	0
hum intzaar karenge hum intzaar karenge 	0	0
jane kab aaye din, din dhal jaye	0	0
yaadon me vo sapano me hai jaen kahan	0	0
mere dil me hardam jale mere dil me hardam jale	0	0
abhi ye dukaan hai khuli	0	0
manzil mere dil ki vahi hai	0	0
jhukati hai palake, jhukane do aur jhum ke	0	0
duniya mujhko raas na aayi, pahle kadam par thokar khayi	0	0
bachapan in paapo se hatkar apni umar guzaare	0	0
mehandi ka rang lagaana hai	0	0
jhar jhar jharte huye jharne mann ko lage harne	0	0
main lagu tore paiya na chhod  mori bainya	0	0
khud ko khud ki khabar	0	0
mai hu suhagini teri balam	0	0
hamko abb tak ashikui ka woh jamana yad hai	0	0
tam tam wale ne chabuk dikhaya	0	0
tum mil gaye to badal gaye din jiwan ke	0	0
kya jaane kaise rangon me dhal jaate hain	0	0
sambhal mere saath chal tu le haatho me haath chal tu	0	0
rajamand kar li	0	0
behosh nahi fir bhi mai hosh gawa aaya	0	0
mere jalavo ki khata hai jo yeh divana huwa	0	0
sun champa sun tara	0	0
dukh sah sah kar chup rehna hain	0	0
o majnu ke nana	0	0
nazro me teri mai bura sahi, adami bura nahi mai dil ka	0	0
raamapur ka vaasi hu mai laxman mera naam	0	0
kal maine dekhi ajab hasina, ha ma 	0	0
pyar ke jamane mile husn ke khajane mile 	0	0
tut na jaaye kabhi ye pyaar ki qasam	0	0
mohe rusadiye te rus jaaye 	0	0
na gori hai na ye kali, ho ho ho ho ho ho 	0	0
jalate hai jisake liye, teri aankho ke diye	0	0
ye parwana-e-shama, mehman hai ik raat kaa	0	0
are o o o o	0	0
tumse dil ka chain hai tumse hai karar	0	0
dur kahi balam ke dil me rahungi mai	0	0
chute mata pita, chhute vo balapan	0	0
mil jata hai yak bay	0	0
yeh dil tumhare pyar kaa 	0	0
mai to marataa hun to kyaa aur bhi marate hoge	0	0
sitam kaa hadh se badh jana tabahi ki nishaani hai	0	0
nirbal se ladaai balavaan ki 	0	0
ke vo kya tumhaara le gaya 	0	0
charcha ho dafan ka	0	0
bahut ho chuke dur rahakar ishaare	0	0
kaato pe chalne ka kya hai fayda	0	0
o mere sona re sona re sona re 	0	0
oo dekh bahe teri bijli si ek meri	0	0
mujhko bana diya hai gunaho ka devata	0	0
khoj rahi hai piya pardesi ankhiya 	0	0
ek mayakash ja raha tha may se rishta jod ke 	0	0
jhankar ki si thar thari hai tan me	0	0
chain gavaya maine nindiya gavai	0	0
aaun jamuna ke tir jamuna ke tir jamuna ke tir 	0	0
mai khush hun mere ansuo pe na jana	0	0
kabhi ban ke badal ansu bahae	0	0
aanewala pal jaanewala hai	0	0
hum aaj kahe tumko apna	0	0
chhod  chalee mai laaj ka pehra jaane kahan akelee	0	0
aate jaate raste me yade chhod  jaata hai	0	0
jo tumne kiya jo hamne kiya wo jane do jane do	0	0
kutte sa peeche daude, pakde to phir na chhode	0	0
log ye kahte hai ji, log ye kahte hai ji	0	0
isako sanjog kahe ya kismat kaa lekha, ham jo achanak mile hain	0	0
banda usaka pata bhee nahee jaanata	0	0
bhigi aankho se hi unki, aaj duaaye le le	0	0
zulf shaane pe mude	0	0
maine tujhse mohabbat ki hai gulaami nahi ki balma	0	0
kya hansi raat kya muhurat hai	0	0
parda nashi ko be-parda na kar dun to to to	0	0
tune mera dil toda mar jau mar ktari	0	0
mere armano ke pankh laga ke, kaha ud chali	0	0
tu ishq ke tufan ko baho me jakad le	0	0
bewafa pyar me kab talak ye parda	0	0
dil ki kismat me likhi thi nakamiya	0	0
laakh pahre zamana bithaye laakh deewaare duniya uthaye	0	0
tum ho bade balwaan prabhuji meri laaj rakho main ek nanha sa	0	0
aag pani me lagate huye	0	0
pal bhar ke liye pal bhar ke liye	0	0
kya karu mane na meri jawani divani	0	0
kuchh ukhda ukhda rehta hai	0	0
ladki, milan, git gaata chal, pyaar ka mausam, besharam	0	0
meri zindagani hai meri mahabuba, mahabuba	0	0
tham ke tham ke	0	0
saj rahi are ha saj rahi	0	0
ulafat me taj chhute, ye bhi tumhen yad hoga	0	0
aankho ke is tufaan ko pi ja 	0	0
kauva roti layega lake use khilaega	0	0
jaapaan love in tokyo 	0	0
tum jo suno bangali gana 	0	0
pheregi dhire-dhire too mere gale par yeh baho ke kanjar	0	0
toba toba, ye nigaahe may ki botal jaisi baahe	0	0
nau din tak naa ruke pasina	0	0
tera rup leke hum sharabi se jhumte	0	0
saj rahi gali meri maa chunari gote me	0	0
piya piya piya	0	0
babuji tum kya-kya kharidoge	0	0
mauj manayenge sathi	0	0
main rassi se khichwaaunga, main ped pe chadh jaaungi	0	0
lo aaya pyaar ka mausam visaal-e-yaar ka mausam	0	0
tuu mahke jaise raat ki rani 	0	0
ye sabka dil bahalaaye mai inka dil bahalaaun 	0	0
in reshami raaho me ik raah to vo hogi	0	0
kala aathavi ye hai ki mai pyar se milta sabse	0	0
aapane yaad dilaayaa  	0	0
hamre des me kehte the har ladki hindustani	0	0
    violins and flute again play havoc in your mind	0	0
tum yad bahut aate ho tum yad bahut aate ho	0	0
gaao aao	0	0
lakh pahere yaha, pyar dil me pale bhi toh kya hai	0	0
na mere dil ki dhadkan ladkhadaye, meri bato me	0	0
na hataa paayaa diye ko apani aan se	0	0
dil ko mere tadpa ke na chal	0	0
dekh nishane par rakha hai kab se maine dil	0	0
maar daale na dard-e-judaai kahi	0	0
bachati bachaati chhupati chhupaati	0	0
to ye mera bangla hai aur ye mai hu	0	0
koi to ban jaata hai khivaiya	0	0
ambar pe khulegi khidaki ya, khidaki pe khula ambar hoga	0	0
haan waada yeh waada raha	0	0
koyi dekh le to dekh le, koyi jan le to jan le	0	0
jungal mein more nacha kisne dekha 	0	0
kothe se lagado sidhi kaa kya kam hai 	0	0
tu hi nazaro me, nazaro me	0	0
patthar pighale dil ye tera nam hoga ki nahi	0	0
zaahid sharaab pine de masjid me baithkar	0	0
khushi ho ya gum bant lenge 	0	0
are aya hai mauka le ab tu bana sanvarana	0	0
jaan-e-man jaan-e-man	0	0
sani ji sajni ji  jo huaa so huaa 	0	0
patjhad aate hi rahte hai 	0	0
sare bhed khul gaye, raazdar naa raha	0	0
na to yaad tumhe, na to yaad hume	0	0
hoke majbur mujhe usne 	0	0
ham to samajhe the ki ham bhul gaye hai unko	0	0
eh jaan bhi jaaye agar yaari mein , yaaro gham nahi	0	0
teri do takiya di naukari te meraa lakhon kaa sawan jaye re	0	0
mere khayaal me khone se fayada kyaa hai	0	0
tere aachal par koi git likhuu, git likhuu	0	0
kar lo kabhi to hans ke do baate	0	0
dete hain bhagwaan ko dhokha,	0	0
ful chaman me pyare bhee honge	0	0
ik dur se aati hai paas aake palatati hai 	0	0
jab se bahar ayi bagon mein tab se	0	0
ragi hai mausam, tere dam ki bahar hai	0	0
nishaani koi pyaar ki to chhod  jaayege	0	0
humne duniya me aake bas do hi to kam kiye	0	0
mai jab se tere pyaar ke rango me rangi hu	0	0
is zindagi ke, din kitane kam hai	0	0
kabhi tujhako gila mujhase, kabhi mujhako shikayat hai	0	0
nain ke niche niche,  rahun tere pichhe pichhe	0	0
yun to hamane laakh hasi dekhe hai 	0	0
are lakho me tu ek hi jane jigar hai	0	0
nashe kee raat dhal gayi ab khumar naa raha	0	0
aur bhala sach hai kya, sab sach hai	0	0
mujhko shehar mein le aayi	0	0
nakal ka dhandha chal nahi	0	0
ye bekar benam ki chiz hai, kam ki chiz hai	0	0
aankh mili aur dil ghabraya	0	0
ajanabi tum jaane pahachaane se lagate ho 	0	0
chand bhee hoga, tare bhee honge	0	0
hairaan hu mai dekh ke 	0	0
dil gum se hairan hai meri dunia viran hai	0	0
aankh milaaye na muskuraaye na muskuraaye na 	0	0
vo aage sab piche chad jaye chat pe utare na niche	0	0
barkha ko dhundata hu sawan ko dhundti hu	0	0
teri bhi aankho me, aasuo ki nami to nahi 	0	0
aadat na chute re kabhi	0	0
chal ye banda aisi hi chal jaye	0	0
sadaa dil kaa daaman bhigote rahoge	0	0
hamne suni dil gaye haar	0	0
ganga maiya me	0	0
ham tum yu hi hans khel rahe ho aur aankh bhar aaye	0	0
ek dal par tota bole, ek dal par maina	0	0
hey nile gagan ke tale, dharati kaa pyar pale	0	0
lo aaya pyaar ka mausam mere dildaar ka mausam	0	0
bansi jo gir ke tut gayi to, mai geet gaaunga	0	0
hi you, how are you, very pleased to meet you	0	0
niche jamin hain, duniya hasin hain	0	0
dunia ari kidhar hai ri tu	0	0
mere tute huye dil se koi to aaj ye puchhe	0	0
kuchh hans ke, kuchh gam ke	0	0
kayi kayi baar	0	0
shisha-e-dil itna na uchhalo	0	0
mahfil  jalte hai kai raato se	0	0
kal ruke na ruke, dolaa bahaar kaa	0	0
lay na tute taal na tute chhute ye sasar	0	0
jholi bhar ke jaunga ya mar jaunga	0	0
mera rasta pyar ka rasta, mai ashiq hun baharo ka	0	0
nahi bilkul nahi, haan teri qasam aaunga	0	0
aasmaan mein ...	0	0
