Song lyrics	Mood	Offensive
o lete rahiye mausam hai suhaana	0	0
hai to, hai to rukh rangeen ho jaati hai 	0	0
taare ginata mai rahata hun, jagata rahata hun, raato me 	0	0
rishte kabhi toote kahan jo toot jaaye wo rishte nahin	0	0
hari thi man bhari thi, lakh moti jadi thi	0	0
ukhsaar karishma hai raftaar kayaamat hai	0	0
sab jo gaye baag mera buddha bhi chala gaya	0	0
pandit na shehnai re in sab ka kya kam waha 	0	0
itani thi bas khabar,itani thi bas khabar	0	0
aa mohabbat ki basti basayenge hum	0	0
mere mukh par chup ka tala mai aisa faryadi 	0	0
(apana seena taane) - 2	0	0
koi ae kahi se yu pukaro baharo 	0	0
dont be shy you and i mai aur tu	0	0
mat kar ae insan	0	0
tu nahi aur sahi, aur nahi aur sahi	0	0
mai qaafir to nahi	0	0
laga todane ek beri se ber mere saamne aa gaya ek sher 	0	0
na shikwe hain na waade hain	0	0
ilam nahi tha itni jaldi katam fasane ho jayenge 	0	0
mai wo phul hu jo udas ho	0	0
sat dino me ho gaya jaise sat janam ka pyar	0	0
aaj to mujhpe na jane kaisi hai ye bekhudi	0	0
come with me i want to fly	0	0
milega sacha pyar mushkil se	0	0
tu sundarta ki murat hai	0	0
kabhi kabhi ko aavaz dekar mujhko jagaya khwabo ne	0	0
duniyaa ko ho auro ki dhun, hamako to hai saaqi se kaam	0	0
apni kahani	0	0
ek saheli ka miya tha darzi, miya tha darzi, miya tha darzi	0	0
mere dildaar ka baankpan haay baankpan hoy baankpan allah allah	0	0
baithe hai chhupaye huye, ashqo me tera gam	0	0
samay ki bahati dhaar kahati jaati hai pukaar	0	0
meri haalat pe rahe jo tera karam	0	0
aise gumsum tu hai kyu khamoshi tod de	0	0
ruk ja	0	0
mai kya buri aisi janu kya mai pardesi haye haye fir ye dil dhadka 	0	0
dil pe rahta hai aise me kab ikhtiyar, koi aata hai	0	0
tu pi aur ji, tu ji he he, aur pi 	0	0
pita apne balak se bichhud ke sukh se kabhi na so sakta 	0	0
tasveer ho tumhi jannat ke khwab ki	0	0
to vo kya hai, vo sagar hai	0	0
dil tumako hi chaahe to kyaa kijiye	0	0
ho, pile pile pile inke baal hai niraale	0	0
chute mata pita	0	0
o o sharabi  	0	0
tadapu idhar udhar ke mere hosh ud gaye	0	0
jaise mai koi pyasa badal barkha ko dhundata hu	0	0
o ho ho 	0	0
gulshan me gul khilte hai jab sehra me milte hai	0	0
hum bane tum bane ek duje ke liye 	0	0
lagan liye mai pal pal dekhu	0	0
are kuchh darane ki bat nahi	0	0
chalana jivan ki kahaani, rukana maut ki nishaani	0	0
are bate kare jo ishare me wo, chhup si khadi hai us kinare me wo	0	0
aashiyaan bana to aayin ghir ke bijaliyaan	0	0
turn to cha cha cha, du ru sabake saath	0	0
mana apani jagah pe tu bhi qatil hai 	0	0
mujhko mar dale na, apne bajun mein kaske	0	0
ankho hi aankho mai saari raat jayengi	0	0
tum to machal gaye, ho ho ho yunhi fisal gaye, ha ha ha	0	0
ta thaiya ta thaiya o o, ta thaiya ta thaiya o o  	0	0
kee tum ispe ho itharaten 	0	0
sajaao koi kajaraa laao gajaraa	0	0
mujarim ko parada chhupa na payega	0	0
virano se rishta jod diya haye jod diya	0	0
o sambhal ke tu chalna teri raho me bhi kate	0	0
pyar se juda to yaha koi nahi koi nahi 	0	0
jab dharm nahi aur sharm nahi	0	0
mai duniya se kah na sakunga, chal chal tu	0	0
ho o o gir jaoongi main mar jaoongi 	0	0
phir bhi inkaar hai, haan hai 	0	0
khushi mein hamari bhi, awaz sunna	0	0
aa jaye ek bar yaha jo jayega phir kaise	0	0
dhanavano ki is duniya me, dil to ek khilauna hai	0	0
are aa gaya mai dekho permisson le lo	0	0
maanaa ki bahut badanaam hai ye, chhu	0	0
ek soorat bholi bhali hai	0	0
rakkasa mera naam aye saahib sabko salaam	0	0
kal karna baki bat roz kaha aise rate yu mat dekho aanchal chodo	0	0
le jayenge, le jayenge, tere baag ki bulbul le jayenge	0	0
shaadi aur byaahe rishta ek baar ka	0	0
bach ke rahana dekh raha hai sab kuch upar wala 	0	0
jo tum par mitaa ho, use naa mitaao	0	0
apni dum me bandhe apni dum me bandhe	0	0
jine ke bahane mile man me, jo tu aa gaya jo tu aa gaya 	0	0
phulo me gulab ho khud apna jawab ho	0	0
dil mushkil me dil mushkil me	0	0
sawan ki ghatao ko aankho me chupa laya	0	0
dil men vafayen hon to, tufan kinara hai	0	0
paaniyo me bah rahe hai	0	0
mai na jaaungi, mai na jaaungi	0	0
satyam shivam sundram, satyam shivam sundram	0	0
ek tuta hua dil saath rahaa	0	0
haq pyar kaa aaj ada kar du tujhpe jan fida kar du 	0	0
ho aayi hain baharen mite zulm-o-sitam	0	0
aapke, na na aapke na na na 	0	0
ye bhige najare karate hai ishare	0	0
use dekhke lal dupate me maine naam diya hai laa chhadi	0	0
tham le naram kalai gora hath badha ke	0	0
kahi aur dil ki duniya basa lo	0	0
mere pyar ko hain tera aasra 	0	0
ab sochun tumhe, yaad nahi hai	0	0
bas ab na mujhako tokanaa	0	0
zindagi ek pyaas banakar rah gayi	0	0
haiyya ho haiyya re haiyya, haiyya ho	0	0
dushman ko koyi kushi se talvar naa dega	0	0
muskaye, shamaye, jhuk jaye	0	0
tumhari kanvari kalai ko	0	0
apni dum me bandhe 	0	0
dilo ki kharabi chhupayi gayi hai	0	0
hame darne ki jag me kya bat hai jab hath me tihare meri laj hai 	0	0
kacha ek dhaga tera wada hai dekh liya re	0	0
phulo ki sej chhod ke daude jawahar lal	0	0
najuk kamar sey lagau chhuri naa katari sajana o sajana 	0	0
mai hu tere pyar ka saman, tu mera rahi matwala	0	0
ye kisne shuru ki, kisne shuru ki, hame bhi sunao	0	0
aaja piya tohe pyar du, ho gori baiyaa tope vaar du	0	0
hamane de diyaa hai to maano ehasaan ko	0	0
sundar naari pritam pyaari pyaare chhav dikhalaaye	0	0
chaha hai tumko isi vaaste	0	0
ke aaja teri yaad aayi o balam harjai 	0	0
teraa kaajala lekar raata bani, raata bani	0	0
bichhauna dharti ko karke are aakash odh le	0	0
dekh tere sansar ki halat kya ho gayi bhagwan	0	0
dil dhundhe aise sapne ko	0	0
ke mere dil pe padaa thaa koi gam kaa saayaa	0	0
godam ki har ek bori mein godam ki har ek bori mein	0	0
pahle akadana phir panv padana	0	0
aage jaaun nikal, mai to aage jaaun nikal	0	0
jhuth hai kya sach kahon naa	0	0
lambi ye taan chhod o, tauba hai jaan chhod o	0	0
tut jata hai tut jata hai tut jata hai	0	0
sar me safed uske dada ji sa baal hai	0	0
ham us desh ke vasi hai jis desh me ganga bahati hai	0	0
geet gata chal o sathi gunagunata chal	0	0
aise hi ji lunga lekin mai piyunga kynki	0	0
tu mera raja mai teri rani tu mera raja mai teri rani	0	0
bambai ho ya dilli jamana to hai noakr biwi ka	0	0
ek yahi mera ilaaj-e-gham-e-tanhayi hai	0	0
   dekhungi is paar yaa us paar mai dekhungi	0	0
hum tum	0	0
bash kar rahega dil me nigaho ka devata	0	0
raat katati nahi din guzarata nahi	0	0
tumhara pyar hi ab mere jine ka sahara hai	0	0
likha hai ye to har thane me sifat hai	0	0
mere paas ao nazar to milao	0	0
janta ko bhi le doobe, arre janta ko bhi le doobe	0	0
gajab bhayo rama, julam bhayo re	0	0
hum aur tum nach kare aao aao na	0	0
phul kahe kaanto se bhi sikho hansana	0	0
tan man lutaunga, tere ghar ke samane	0	0
yahi hai, yahi hai, yahi hai rang rup	0	0
dil ki baat duniya ko bataai maar gayi 	0	0
koyi de de hame bhi nishaniya	0	0
hai, pareshan hu	0	0
me yaha, tum kahan, me yaha	0	0
ho bolo bolo kuch to bolo samne wale hai le gayi bazi	0	0
juba pe baat aayi kabhi rukti nahi hai, kabhi rukti nahi hai	0	0
meri jan ka dushaman haaye haaye haaye haaye	0	0
hotho pe sachchai rahti hai jaha dil me safai rahti hai	0	0
yu mast hava me lehraye jaise udan khatola uda jaye	0	0
iss dil ko tasalli de dena, ghabaraye kabhi toh mat rona	0	0
baadal se jo aas hai mor ko, mere dil ko wo tujhse lagi hai	0	0
mujhpe apna jadu naa chala, kaha meraa sun kahi aur ja	0	0
mai chali mai chali, dekho pyaar ki gali	0	0
bachpan bachpan ke din bhi kyaa din the	0	0
rakkasa mera naam ye sahib sabko salam	0	0
pas rahti hai woh pal do pal, kaun dream girl	0	0
he lina o lina dil tune chhina, chhina chhina	0	0
shanti ke raag par, ekta ke taan par 	0	0
yaa hai mohabbat, yaa hai javaani	0	0
tere saath hi mere marane ki kabar aayegi 	0	0
badi karuna maya dular ma ki aankho ma, ma ki aankho me 	0	0
bhule nahi biti hui ek chhoti ghadi	0	0
aa~ a~	0	0
i dont know what you say i dont know dont know what you say	0	0
jalim kitni der laga di jalim kitni der laga di	0	0
mai tere dar pe aaya hu	0	0
ham baithe karte hai prem ki bate	0	0
mil naa jaye naina, ek do baras jara dur rahna	0	0
tumako chhukar pavan jhakore	0	0
maine tujhse re	0	0
piyaa milan ki rut aai	0	0
dil ki diwaani har mauj par	0	0
mai teri in aankho me  aise dubti hu jaise mai koi 	0	0
machalti hui, hawa me chham chham	0	0
rut ne li angadayi	0	0
maana ki hai gehra andhera 	0	0
dukh aur sukh me jina bataya 	0	0
janta jo chikhi chillaai maar gayi 	0	0
tumaari ada hai vo sabse juda hai	0	0
tumhe jaan dene ke laakhon jatan	0	0
chori chori chupke chupke 	0	0
kab kyaa ho jaae kisako khabar, aana chale jhumakar	0	0
lina o lina dil tune chhina, lina lina 	0	0
ho sahar bhi tere binaa raat lage	0	0
raato ke sath jagte hai wo rata ko	0	0
naino vali ne, bholi bhali ne, ik matavale ne 	0	0
tum bin ye duniya benur, tum bin ye duniya benur	0	0
ho gaya mai to tujhme tamaam	0	0
bhai re	0	0
o chhora gaga kinare vala	0	0
aachal kaha mai kaha hoo yeh mujhe hosh kya hai	0	0
gul-e-gulzaar kyu bezaar nazar aata hai  (2)	0	0
sabko apni hi kisi baat pe rona aaya	0	0
tune dil tak to mera le liya le liya 	0	0
tu ru ru, tu ru ru ru	0	0
betaab hai har dhadkan bechain tabiyat hai	0	0
thande thande paani se nahaana chaahiye	0	0
isliye ab sada muskurata hu mai	0	0
yaha husn ki meharbani milegi	0	0
bolo bolo kuch to bolo samne wale hai le gaye bazi	0	0
aye dil hai aasa jina yaha	0	0
dhadakane madahosh hai	0	0
kano me bali hai, hotho pe lali hai	0	0
aisa hai to phir jaane jaana pyaar ka salaam lete jaana	0	0
kandhe pe, sar rakh ke, tum mujh ko, sone do	0	0
jis nagri jis gali gayi aa aa 	0	0
jab jab tu chhup jati hai in phulo ki galiyo me	0	0
hum se bichhda hamara hi saya	0	0
jhatak ke gesu jaha chale, to sath me aasma chale	0	0
mandir me chup-chaap khadi thi, mai banake tasvir	0	0
kah dala hai yar to nibha dena itna bekarar koi bhi nahi	0	0
ye jo public hai sab jaanati hai ye public hai 	0	0
wapas aaja, aa gyi raja aa gyi raja	0	0
hanske bole niche aa, ab niche aa diwaani	0	0
mana teri najaro me, mai hu ek avara ho avara	0	0
ho hamari jaan legi tumhari yeh adayen	0	0
gam hai koi to dam maro yaro	0	0
toh pyar kiya, toh pyar kiya	0	0
ab lagta hai begana	0	0
roj rat ko milenge chanda aur chakori o chakori	0	0
man ke chor nahi chlane du aaj tumhari chori	0	0
pakde jayenge, pakde jayenge	0	0
naye naye do nain mile hai	0	0
duaao me apni asar chaahiye, asar chaahiye	0	0
tum ek paisa doge wo das lakh dega	0	0
tu hi tu meri najro mein 	0	0
zindagi ki har subah ek shaam ban gayi	0	0
chalte-chalte mere pag haare	0	0
tu chhod de daulat ka chakkar	0	0
vo kis tarah bhi mil jaye purav se paschim ki	0	0
rang birangi pariyan tujhe jhula jhulayengi	0	0
ladaka aur ladaki razi phir bhi na mane qazi	0	0
lete hai vidaa ek duje se kahate hai chale aana	0	0
bolo kya, ghum, dhat ham	0	0
kaun love l o v e mama miya pom pom 	0	0
ham bhi the ek nazar ke pyaase, kyun nahi	0	0
aa raha hai maza tum shikaayat yahi 	0	0
kahin ho na jaun, khushi se main pagal	0	0
khuda ko bhi manalu mai magar mane na rutha dil	0	0
shisha ho ya dil ho shisha ho ya dil ho	0	0
chalta nahi hai dil deke yaaro, iss dil pe jor koi 	0	0
are pine ka maza kuchh to aana chaahiye	0	0
meri jaan wah wah wah 	0	0
pyaar ki raah me apna naam kar liya	0	0
aana hi hoga tumhen mere liye	0	0
mai kaun hu	0	0
o kho rahe ho aaj kis khayal me 	0	0
teri neki badinahin usse chupi, sab dekh raha bhagawaan,	0	0
tumhare bane aur mujeh bhul jaye	0	0
bahki nigaahe haay re ghazab	0	0
aji tumhaare, haan  	0	0
ho gaya milna bahut zaruri, chal pagali	0	0
ye kyo dil pe hath hai	0	0
kaise hasrat se baabul ki dekhen gali	0	0
lekin mehak meri saanso me hogi 	0	0
saaya bhi apana dur rehata hai he he he	0	0
apana bana le meri jan hay re mai tere kuraban 	0	0
jaan-e-bahaar aa jaa dil ke qaraar aa jaa	0	0
mast baharo kaa mai ashik mai jo chahu yar karu	0	0
are ram duhai, kaise chakkar me pad gaya hay hay hay	0	0
meri nazar me tu hi tu hai	0	0
jalta hai badan	0	0
armano ne li angdayi	0	0
mera dildar tu mujhe ikrar hai hay hay	0	0
o o ho le baiya tham gori gulabi	0	0
phir mere paas aana, khadim hu mai purana	0	0
na_iyaa sambhaalo kit, khoe ho khiva_iyaa	0	0
hua kusur khafa mat hona re	0	0
aisa na ho ki zakm koi phir nayaa mile  	0	0
jaisi ujadi hu mai, aise bhi na ujade koyi	0	0
saare jag se nipat lu akeli akeli 	0	0
apne raste me bikharaye kaate	0	0
mai layi mazedar chana zor garam	0	0
hari om, ooh hoo hoo hoo	0	0
ye tum kya kah rahe ho maine aisa to nahi kaha tha	0	0
mere dukhate dil se puchho	0	0
ud ud ke kahegi khaak sanam	0	0
karke bahana ram ka tera main naam lu	0	0
kuchh jaanati to kahati rut banakar mai khila hun	0	0
nahar ke kinare	0	0
aur sab nikle mere humdam humraaz suno	0	0
mere desh 	0	0
jara hat key jara bach key, yeh hai bombay meree jan	0	0
kasam se mai gin gin lungi badlasara hisab chuka dungi	0	0
aansu liye soch raha dur khadha re	0	0
tere pyar pe shak hai mujhe tu hai bewafa, nahi-nahi	0	0
are ho juda ya khafa ai khuda hai duwa	0	0
chunri bandh jaye	0	0
kajara ho kajara hay re bairi bikhara jaye re	0	0
sagar kis aur chale	0	0
gir gaya jhumka girane do	0	0
aaja re mere sath ye zagi zagi rat	0	0
ruth jaaye ham to tum hamako mana lena sanam	0	0
meri jaan aao baitho paas ke hamko neend nahi aati 	0	0
sajan sajan sajan sajan 	0	0
chandaniyaa gungunaayegi	0	0
maut meri taraf aane lagi jaan teri taraf jane lagi	0	0
shadi kisi ki ho apna dil gata hai 	0	0
jaam badal jaate hai, are kaam badal jaate hai	0	0
duniya lutaungi tere liye	0	0
jane kaha daga dede jane kise saja dede	0	0
parivaar niyojan saaf kiya, to phir uske baad	0	0
meri jaa tu ye jane na jane mujhe kya hua re 	0	0
bhala ya bura tum hi samjhana	0	0
thode se ho nehru jaise	0	0
ek saheli ka miya tha dakiya, miya tha dakiya	0	0
laa laa la laa laa la laa laa la 	0	0
chale pyar kaa nam jamane me	0	0
vaapas le lo ye aguthi lagati hai ye to jhuthi	0	0
ho patali patag si kudi, ho hatth mere lag gayi ye	0	0
chal sanyasi mandir me	0	0
mano to mai ganga maa hu na mano to bahata pani 	0	0
teri gali na chhodu 	0	0
baandh ke humne resham dori, tum se wo ummed hain jodi	0	0
that time is fleeting, time is fleeting, time is fleeting	0	0
hum intzaar karenge	0	0
tan to jhukati	0	0
meri jaan ka dushaman haaye haaye	0	0
jidhar dekhti hu udhar tum hi tum ho	0	0
dil dhundhta hai fir wahi fursat ke rat din	0	0
oy rut beiman ho gayi, reshama jawan ho gayi	0	0
kah sun ley do bate pyar ki duniya teri mehfil teri	0	0
achchhi lagti hai teri surat, mai karu kya	0	0
jabse use dekha hai deewaano si haalat hai	0	0
 tere binaa mai na	0	0
ho ham dono  hai bas dujaa nahi koi	0	0
ye murat kabhi na badle badle insaan ki surat	0	0
par dak me na dale honge ke mujhko dikhane ke liye	0	0
hame yad rakhna,	0	0
baat badi yahan aage tak achanak	0	0
baraso bit gae, hamko mile bichhade	0	0
aise kisee chehare pe nigah rukatee hain	0	0
chun ke mazil chale aur kahi dur kahi 	0	0
jhume kadam bahakte kadam	0	0
are isliye to kahta hu	0	0
motar na bangala magun jhumka na haar mangu	0	0
taraane jaanati hai, fasaane jaanati hai	0	0
koi kuwara manea na mane shadi jo kar le 	0	0
khwaabo me aati hai, bhigi sharabo me	0	0
mere chane ki ankh sharabi 	0	0
pyar ki chhanv me bithaye rakhna	0	0
twinke twinkle little star	0	0
kuchh tera na mera	0	0
suno-suno chal-chitram ki katha sunaaye	0	0
yun milate jate hai	0	0
sunke jo bahre ban jaaoge	0	0
na kabu me dil hai na bas me nazar hai 	0	0
shokhiyon mein woh sharmilapan allah allah	0	0
ai dil ke sahare tujhe dil dhundh raha hai	0	0
in wado se in kasamo se pahale, duniya ki rasme hai 	0	0
to har mushkil har gum pyare rahe tujhse hamesha pare pare	0	0
barso purana, barso purana	0	0
kisi jhil kaa kamal dream girl	0	0
noor se bhar gaye ha noor se bhar gaye 	0	0
are mujhse kaha hota mai rajamand thi, sharm-o-haya ki divar buland thi	0	0
jab chhaye mera jadu, koi bachh na paye hai hay	0	0
shishe se pi yaa paimaane se pi	0	0
hum kisi se kam nahi kam nahi	0	0
khile rup ka nikhaar raahi matwaale 	0	0
khila le phul kanto me saja le apane virane 	0	0
dil ki pukar ka, rang bhare pyar ka	0	0
jhoom ke rakha jo kadam	0	0
mehabub mere	0	0
ni:	o noori noori	0	0
kahate hai jahan na ravi pahunche, kahate hai vahan par kavi pahunche	0	0
biti jaaye zidagani kab aayegi tu	0	0
mujhko aawaj do chhup gaye ho sanam tum kaha	0	0
koi gaya koi gaya jane bhi de	0	0
o o o kabhi phul yeh khil sake na	0	0
teraa saath chhutaa tutaa dil kaa khilaunaa	0	0
bund chhupi kis badal me koi jane na	0	0
ke banke dost apane dosto se dushamani ki hai	0	0
ek chhavi thi lakho me, aan basi inn aankho me	0	0
ek din vo man se bola kyun phunkati hai chulha 	0	0
phir wahi dipak, dun mai bujhaaye	0	0
mera hoja sajana fir beda param 	0	0
laa laa laa laa laa laa, come on, good	0	0
kya chaand kya sitare har chij hai sharabi	0	0
jo husn kare yeh majaduri	0	0
tumhi se aj tumhari nigahe kehti hai	0	0
meraa pyaar dekhega sara zamana, kyo	0	0
sun le phir dil ki fariyaad	0	0
yado ko chhod de, wado ko tod de	0	0
saavan ki havaa chale	0	0
dekho bell bottom galo pe dimple	0	0
dil machal sa gaya hai kuch badal sa gaya hai	0	0
or nahi kuch sujha dunia me khush rahne 	0	0
tum agar sath dene kaa vada karo	0	0
mujhko isk baharo se, inn rangin najro se	0	0
dil lena khel hai...  	0	0
rakhna dil ko lekar in hatho me	0	0
araman tha tujhako dekhu mai, savan ki nashili rato me	0	0
mere gham bhi sahna chahe	0	0
kale naino vali ne ho	0	0
karke bahana ram ka 	0	0
laila mai laila, aisi hun laila	0	0
jina mushkil kar dega, ye dil divaana pyar me	0	0
ghar ki bati	0	0
lo bajne lagi shehnayi	0	0
cher ke apna sena dikha dun	0	0
johny mera naam, achchhaa chori mera kaam 	0	0
ye duniya ek nambari to mai das nambari 	0	0
karte din bhar halla-gulla daga aur udham	0	0
o jana kaho pyar hai tumse, dont be sily 	0	0
dil tadapa aankho me aasu aa gaye hai 	0	0
har haal me tumhi ko pukara hai dosto 	0	0
kothi bangala na mujhe car chaahiye	0	0
l: nainaa sundar sapano ke jharokhe ban jaaege	0	0
aise to nahi rah ki pawan bhayi mai	0	0
kisi ko kisi ki khabar hi kahaan hai	0	0
unki baate sunte hai jo chhupkar sab jane	0	0
ki main bhi sath rahuga rahoge jaha	0	0
lekin kuch aise hai anari jo yeh bhi na jaante	0	0
mere tan pe chhanv hai	0	0
hai sar pe hamaare khula aasmaan, khula aasmaan	0	0
ek din pyar ka phul khila, mere sur ko geet mila	0	0
teri chaal hai naagan jaise	0	0
aa dil ki pustak main tujhko padhaaun	0	0
khul gayi chor bajari, are lut gayi daulat sari	0	0
band lifaafe me bhi, dil ke paigaam badal jaate hai	0	0
tadaptaa huaa jab koyi chhod  de	0	0
sone ka chabutra uspe nache mor chandi ki 	0	0
ab to dard dikha de natakhat kyo duvidha me dala re	0	0
jine ki koyi chah nahi, marne ki koyi raah nahi	0	0
are impaala me tujhe bithakar ghumega dilwaala	0	0
aur de jate hai yaade	0	0
jon jani jnardan on jani jnardan 	0	0
pyar mein dil pe maar de goli le le meri jaan	0	0
re jogi tujhe le jaayenge	0	0
tumhi mere mathe ki bindiya ki jhilmil	0	0
bhag gayi iski nari	0	0
o padoba, poragi fasali re fasali	0	0
mager fir tars aata hai tere jaise becharo par	0	0
zindagi aa raha hun mai	0	0
﻿badal jaye agar mali chaman hota nahi khali	0	0
mai rickshaw wala, mai rickshaw wala	0	0
ye ek raz hai ki duniya na jisako jan saki	0	0
dafali vale dafali baja, dafali vale dafali baja	0	0
aake yaha re aake yaha re	0	0
zindagi ittafaaq hai, zindagi ittafaaq hai	0	0
aanewala pal jaanewala hai	0	0
par tu jo khada hai dayalu bada teri kripa se dharti thami	0	0
raaho me kahi, nazar aaya	0	0
shisha ho ya dil ho	0	0
mammi bolo bolo, papa bolo bolo	0	0
and if it is so, when are we meeting	0	0
re akhiya mila mere akhiyo se	0	0
tune mujhe chori se apana banaya	0	0
ho us gaanv pe sawaar kabhi sajke 	0	0
allaa meri tauba   	0	0
chori chori khidaki se karta hai ishare	0	0
aah bhi nikle to pyar ki ruswayi hai	0	0
thode phul hai kante hai jo taqdir ne bante hain	0	0
chain udhaaye na hai dildaar bada sharmila	0	0
chiz apani thi, parai to nahi magi thi	0	0
tu iss tarah se meri jindagi me shamil hai	0	0
tere ghar me ujaala kar de haay 	0	0
pahle mutthi me paise lekar thaila bhar shakkar laate the 	0	0
kee tumhee ko mai tumse churaata chala hu	0	0
lakh chhupa le humse lekin chaal teri ye kahti hai	0	0
ye bhi koi baat hai	0	0
dil ka khajana dungi tujhe, jiwan me ek baar aana singapur	0	0
mohe panghat pe	0	0
panna ki tamanna hai ke hira mujhe mil jaye	0	0
kitaab-e-husn me to, vafaa kaa naam nahi, are !	0	0
ho badh gayi aur dil ki betabi-betabi	0	0
dekho bhulana nahi, bilkul nahi	0	0
yeh chand sitare dekh na le, mere pyar ke najuk bandhan ko	0	0
pyasi har aatma	0	0
ye soch ke hum sharminda hai	0	0
