Song lyrics	Mood	Offensive
tum hi kuch batalao isko kya kahate hai	0	0
chalo chale ma	0	0
aayegaa re maja re majaa ab jit-haar kaa	0	0
main kaliya bhari bahar ki baago se noch lu	0	0
ag lagey nahin utthey dhuan, chirag kahan roshni kahan	0	0
chehre mein ghul gaya hai haseen chandni ka noor	0	0
are aa jaa raha hai dam	0	0
kare ham shukriya kaise ki rakh li laaj mehfil me	0	0
ghananan megh-malhaar suna rimjhim ras barsa jaa	0	0
aisa laga badan chhuke teraa	0	0
koi dekh le tujhako ek najar mar jaae teri aankho kasam 	0	0
jite ho kisi ne desh toh kya, hamne toh dilo ko jita hai	0	0
are raat bhar mane raam ro 	0	0
juda ho hamasafar jisaka, vo usako yad karata hai	0	0
badale naa apna ye aalam kabhee	0	0
tum to basi ho gori man me humare 	0	0
tute kabhi naa chhute kabhi ye saath piyaa	0	0
is jaha ki, rit nirali	0	0
bekhabar, bekadar pyar sach hain agar	0	0
haay hui sharam se paani, phir kyaa huaa	0	0
hanske apni zindagi me, kar liya shamil mujhe	0	0
sochta hu mai ke tumhe pyar na karu	0	0
nile aakaash tale ham dono ki prit pale	0	0
din me dake dale papi 	0	0
ek ehasan kar, ehasan kar	0	0
tu samane tu samane hai toh sab kuchh hai, varana yeh chaman virana hai	0	0
humko bhi thi dil ko bhi thi kab se jarurat teri	0	0
milana likha hain toh aayega, khade hain ham bhee raaho me	0	0
hamari na mano sayyan  bajajava se puchho	0	0
ye sut mera dekho ye but mera dekho	0	0
ye tanhai kaa aalam aur us par aapka gam 	0	0
jaag uthe khvaab kai	0	0
twinke twinkle little	0	0
jab ishq ka sauda kiya, phir kya ghabraana	0	0
meghaa re meghaa re, meghaa re meghaa re	0	0
nadiya se dariya, dariya se sagar	0	0
huwa jo misa jari akad woh tuti sari	0	0
hmm a b c d dhat a b c d chhod o	0	0
yu muskarati natkhat gudiya yah husn vaali mithi chhudiya	0	0
aaja pyare paas hamare, kahe ghabaray, kahe ghabaraye	0	0
wo etbar kya hua dil ka karar kya hua	0	0
teri bindiyaa kya bijali se kam hai	0	0
dil ki lagi or badhi jaye haye 	0	0
rahega sada milana dharati gagan ka	0	0
pichhe pichhe mai hu, tu aage aage	0	0
lekar mala kath dushala, ram nam gun gayenge	0	0
mera humdum mil gaya	0	0
tere mere bich me 	0	0
tir sa chubha kaise nikalu ho	0	0
pada reh gaya nadi kinare, mai pyasa kaa pyasa	0	0
picnic hai dilwaalon ki chhedo dhun matwaalon ki	0	0
mohabbat ki aahon ne awaaz di hai	0	0
aankho hi aankho me yaro ka dil kho jata hai	0	0
bich rah me dilbar bichhad jaye kahi hum agar	0	0
sangemarmar se bhi gori	0	0
mujhe kyaa huaa thaa, ek bewfaa pe	0	0
khul gaya gajara khulane do	0	0
bole jhumka mai pahnaa dun, aajaa baanki chhori	0	0
sabka karan ek hai raja kan me dhero hai mail	0	0
na koi bila na koi number, daftar uska nila amber 	0	0
hamari na mano sipahiya se puchho	0	0
koi na jane is jiwan ko ye kis or le jaye	0	0
oh re taal mile nadi ke jal me	0	0
aurat ke zinda jalne ko, kurbani aur balidaan kaha 	0	0
tu baniya leke ayegi wo jab dhaniya mangayegi	0	0
bachpan ke din bachpan ke din	0	0
yaad na aana bhul na jaana, yeh dil kaisa hai deewana	0	0
are, chal kahi dur nikal jaye	0	0
par dil akela	0	0
seekha hai humne jalke jalana	0	0
jivan me bichhdenge naa ham kabhee	0	0
haay yahee to mere , din the singaar ke	0	0
sankat me thi jaan	0	0
ain hoon ghoda, ye hai gadi, meri riksha sab se nirali 	0	0
o mere naino se tu chhip sakata hai o mere rasiya	0	0
janeman janeman janeman	0	0
are bam-bam naache kishorakumaaram	0	0
tum bhi toh is aag me jalte ho, chehre se bayan ho jata hai	0	0
is liye, ki duniyaan se rasm-e-vafaa mit na jaaye	0	0
hai dard aisa ke sehna hain mushkil	0	0
husn ki surat hai, gulon ka mijaaj hai	0	0
janey ham jal jana lagakar, yar ke sine sey	0	0
mera naam un me hi jod do	0	0
larajti si chhao me rahne ki raat aayi	0	0
andekhi anjaani si jagah ho 	0	0
to fetch up fill of water	0	0
bijali nahi hai yahi ik gam hai	0	0
chal tu meraa anchal thaam ke, ajane raste is gaav ke 	0	0
magar lagta hai kuchh aisa, mil gaya	0	0
reshami jism 	0	0
ham matwale pyar me jina marana jane	0	0
najar ko najar jo aata hai, faribi-nazar kahlata hai 	0	0
kaise daulataram bana	0	0
kai kinaare tute hue o 	0	0
bahut shukriya badee meherbanee	0	0
sa sa sa ni dha pa ma pa dha pa ga ma re sa ni re sa	0	0
kaisi ye kaliya kaisi bahaar	0	0
chun le jo bhi marzi teri, mere rag hazaar	0	0
kahi kisi ne dur pukara	0	0
tune kiya hai mujhko kiske hawale	0	0
ayengi bahare to tere hi fasane sunayegi hame	0	0
hoy tir kaman ho gayi, reshama jawan ho gayi	0	0
bhul na jana o dil ke chor, jiwan me ek baar aana singapur	0	0
mujhase koii kataa ho gaii to	0	0
khud apna lahu chus ke bhukh mita le ho	0	0
pura kar de	0	0
duniya ki sair kar lo, duniya ki sair kar lo 	0	0
dekhiye to zara muskura ke	0	0
jab dekhti hai wo, mai dhund lunga to	0	0
kyu ki pyar bada sharmila mera yaar bada sharmila	0	0
jo dubate hai, ubharate hai shaan se	0	0
woh kaun aisi hai jiska hai rup aisa jadu bhara	0	0
jab tu chaman me aaye har guncha muskaraye	0	0
aji dekhiye to kya haseen rat hai, oh	0	0
mujhko teri surat chandani rat lage	0	0
chauthe ne rah gazab kaa jhansa aap kiya 	0	0
gum ke sath chalti hai	0	0
parwat pe jharna ho parwat pe jharna	0	0
ha, ye bhi karishma dekh idhar hai 	0	0
d se hota hai dance, i se hota hai itam	0	0
are ga rahe hai sang mere sajna	0	0
dekho dekho dekho dekho dekho	0	0
aadat nahi ki sochun kitano me hasin hai tu	0	0
kal tum judaa hue the jahaan saath chhod  kar	0	0
jindgi hai bewfa lut pyar ka maja	0	0
aage ho ghanghor andhera, baba mujhe dar lagta hai	0	0
na paisa chahiye na pyar chahiye	0	0
uljhan hajar koi daale ho rukte kahaan hai dilwale	0	0
kab pyaas bujhegi aankhon ki	0	0
gussa naa kijiye jaane bhee dijiye	0	0
chhori ho ke hajaamat karaaye	0	0
sitaaro maang bhar jaao	0	0
dupatta mera dupatta mera dupatta mera dupatta mera	0	0
are haay mere chheh laakh, haay meri impaalaa re	0	0
are god me bithalo bache ka kya kam hai	0	0
do jahaa ki aaj khushiyan, ho gayi haasil mujhe	0	0
qaid magi thi, rihai to nahi magi thi	0	0
aaj har lamha har ek pal hai muhabbat ke liye	0	0
itne me radha pyari aayi ithlati	0	0
chirag kahan roshni kahan	0	0
tu laakh chhupa tha mujhko pata 	0	0
paschim gunje meri tan ek shal hai 	0	0
kya le gayi su dei	0	0
sajte hain jo tan pe hamare wo hain piya nain tumhare	0	0
kyon duur duur hone lag	0	0
baate sunaunga	0	0
nikhar nikhar gayee savar savar gayee	0	0
o khaike pan banaras vala, khul jae bad akal ka tala	0	0
bhul jaayegi maike ki har baat ko	0	0
woh tum na thi to kaun tha, tumhi to thi	0	0
koi to milan kaa	0	0
ek pal hai milna ek pal bichhadna	0	0
ho thandi thandi hawa mein dil lalchaye	0	0
puri na hogi	0	0
subha muh dikhau gi kya, chhanaki jo raat me	0	0
usako bula du, saamane la du	0	0
chalu kisi mazil me 	0	0
mera yaar bada sharmila aankh milaaye na	0	0
samjha apni nigaaho ko	0	0
sare jawani bas yuhi barbad karenge, tujhe yad karenge	0	0
tumhi devta ho, tumhi devta ho	0	0
maine samajha prem pyar ko ek savan ka jhula	0	0
rambha ho ho rambha ho ho	0	0
aaye hain to kaam bhi bataayiye, ha ha	0	0
hamko ishaaro se bulaaye	0	0
ye likha hai mere nasib me	0	0
jamana to hai noukr biwi jamana to hai noukr biwi ka	0	0
ke teraa meraa ik rasta jind meriye	0	0
suhani chandni rate 	0	0
nahi koi	0	0
kaise manzuur hone lage	0	0
apna bhi koi sathi hota, hum bhi bahakte chalte chalte	0	0
maana janaab ne pukaara nahee	0	0
bahut roye magar ab aapki khaatir na royege	0	0
phle kyu aankh ladayi gori ki nind churayi	0	0
tum to machal gaye, ho ho ho yunhi fisal gaye, ha ha ha	0	0
bam-bam bam-bam bam-bam bam-bam	0	0
chhin le tujhe jo mujhase kisame hai ye dam	0	0
aa tin kanastar pit pit kar 	0	0
phul ko bahar, bahar ko chaman 	0	0
hey ram, hey ram	0	0
dekha hai kahi mera yar sa hasin	0	0
karunga ujala main dil ke dagon se	0	0
chehra polish kiya karo, thodi maalish kiya karo	0	0
na tootenge ab keh do paimaan hamaare	0	0
chhalakegaa zahar bhi teri aankho ke jaam se	0	0
sapno ko phir bhi tum yuhi sajate rehna	0	0
kyon chuur chuur hone lage	0	0
chahe jab aaja channa le ke barat	0	0
ho mai kaise kar lu pyar	0	0
jab samne se hat jayegi, ghunghat me gor isimat jayegi	0	0
humka ghunghru ho 	0	0
ho sawere waali gaadi se chale jaayege	0	0
naina jo uljhe muskil se suljhe	0	0
aap ki khidmat ke liye main haajir hun aaj ki sham	0	0
sab kuchh gavaaraa hai thodaa saa pyaar kar	0	0
khila khila badan hai gaalo me chaman hai	0	0
kehte hain jise sabrr are chiz badi hai	0	0
he tera kya nam hain, sulatana	0	0
sajaao maang meri ya ki sidhaaro bahaaro	0	0
kahan thaharati hai ja kar, meri nazar dekhe	0	0
zor na karna, shor na karana apane shahar me shanti hai 	0	0
jaane kyaa kyaa hamen log kahne lage	0	0
tu ban ja sathiya	0	0
bhule se naam na lo pyar ka 	0	0
aa lag ja gale dilruba	0	0
pyar ka zamana aaya dur huye gham	0	0
mera dil na khila	0	0
ke pahale tu jo mera ho jaaye ho jaaye 	0	0
pahan li ghungharuo ki phir vahi zajir pairo me 	0	0
mai tumhee se yu aankhe milaata chala hu	0	0
dil hi toh hai isne shayad bhul bhi ki hai	0	0
ja re jaa re tere jaise beiman bewafa mere kis kaam ke	0	0
wahan phirte the ham phulon mein pade	0	0
kitne phulo se nazuk mere bol hai	0	0
mujhako toh tumhari sari, bate yad hai	0	0
nache chhanan chhanan nache chhanan chhanan	0	0
nile gagan pe jhumege aaj, badal ka pyar dekhege aaj	0	0
pata na chala zulm kab kar gai	0	0
jo bhi aataa hai yahaan pike machal jaataa hai	0	0
ye to mai janati hu	0	0
vo hi sambhaal le	0	0
pyar mai tumhe din raat karunga	0	0
tere kale dhandhe ki baat tere do hai uske lakh hath	0	0
o hasina zulfo vali janejahan 	0	0
ham jo karte hain, tum woh kehte ho	0	0
dilbar teri khatir, mai chand chhod  kar aaya hu	0	0
ye fiza ye hava, ye nazare ye sama	0	0
naujawan main tujhe, dekh kar ho gayi	0	0
main hun teer tu kaman fata fat fat	0	0
khaike pan banaras vala, khul jae bad akal ka tala	0	0
bada hi cid hai wo nili chhatari wala 	0	0
e, kyaa program hai aaj raat kaa	0	0
	( aa jaa re	0	0
ari jiniya mujhe chhod gayi kahe	0	0
dil duniya me farq hai kitana, tu hai kitani bholi ho ho	0	0
honthon pe to na thi magar dil me haan thi	0	0
hamne puchha kisliye tu umr bhar pita raha	0	0
vaqt ki har shai gulaam vaqt kaa har shai pe raaj	0	0
dil dene aaya hu dil le ke rahunga	0	0
chaho to patthar pe dhan ugakar dekho	0	0
arey humne jo socha tha dil ne jo chaha tha	0	0
sang kurta pehjama jaise chhokari hangama 	0	0
choli se bandh gaya daman	0	0
tu pagla naa badlaa, sari duniya gayi hai badal, chal	0	0
are o meri jaan, are bol meri jaan	0	0
dil ki in bato ko mushkil hai samjhana	0	0
o pehle kismat ki maar jitna tapta hai sona 	0	0
chaandi ke khilaune si phulon ke bichhaune si  	0	0
bijli ka badan hai badan me chaman 	0	0
dulhan jaisa aasma dharti par le aau main	0	0
ye dawaa kabhi kabhi gam ka jaam ban gayi	0	0
hukum chalata tha sab par woh sab karate the gulami 	0	0
dekha rani juthe na aasu bha	0	0
nahi maut bhi aati tujhse hai ghabrati 	0	0
teree galiyo me	0	0
o main to pahanungi bijali ki payal	0	0
ye din hai pyaar ka hum tumse pyaar karna maangta	0	0
mai tujhko chhedunga varna chhod  de ye sharmaana	0	0
thoda tum chalna thoda mai chaloongi 	0	0
ye duniya hai diwar koyi tarasta hai is par koyi	0	0
singing aa yaa yipee yipee ya	0	0
dekha suna samajhe achchha bahana hai, ye dil	0	0
karun pesh tum ko najarana dil ka	0	0
tere khayaalon mein uljha raha yoon jaise ki maala mein dhaaga	0	0
shabnam ghata chandni ban jaati hain dosto	0	0
baat me gussa lekin dil hi dil me prit hai	0	0
teri meri jodi pyari, tu hai shola main chingari	0	0
aa_inaa diladaar kaa	0	0
haye kashti khushi se jisne bhanwar me utar di	0	0
lakho me ghumtaa tha liye satay ki soti	0	0
hai paresha nazar thak gaye charagar	0	0
bato aur dalilo ka ye hai khel wakilo ka	0	0
yahi pyar ki hai kahani	0	0
jhumti bahaar hai kaha ho tum	0	0
ghata chaand bijali barkha pavan me	0	0
juda apani baaho se hone na dega	0	0
jaise dhal jaye chadhi dhup	0	0
tumko ho manzur agar tabhi milega didi ka hath	0	0
dil uth gaya jaha se, le chal hame yaha se	0	0
panv padi janjir shama	0	0
mere liye aasama ho tum	0	0
hogi roz mulakate	0	0
kaali palak piya mori	0	0
udaae hosh taubaa, teri aankhe sharaabi - (2)	0	0
pyaar ke jahaan me razamand jab ham tum tum ham	0	0
ni:	aa jaa re	0	0
ghunghata mukh par dar ke, nainan me kajara lagake re	0	0
aaj ye dil bas me nahi	0	0
ik chiz maangte hai hum tumse pahli baar	0	0
are jay jitendra jay dharmendra jay-jay-jay ho jay raajendra	0	0
aao tumako dikhalaataa hun	0	0
sukh ki hai abhilashi	0	0
badhata hee chal musaafir, har saans ek kahanee	0	0
aisa jalwa allaah uljhan hajar koi dale uljhan hajar koi dale 	0	0
pyar ke suro par	0	0
meri jaan ka dushaman haaye haaye 	0	0
jagaa hai dil mein dard saa kyoon bhala	0	0
ai dil ke sahare, tujhe dil dhundh raha hai	0	0
balamva bhar dungi teraa man	0	0
ghum ja ghum gayi, jhum ja jhum gayi, bhul ja bhul gayi	0	0
shaayad unakaa aakhiri ho yah sitam	0	0
ham bhuule ik baar ki aankhen chaar tumhin se kar baithe	0	0
janm diya ho chahe pala ho 	0	0
lataa: (maathe ki bidiyaa tu hai sanam	0	0
yeh offer le lona, o binati sun lo na	0	0
muddaton ki pyaas aaj ek jaam ban gayi	0	0
dha ma dha tu kala, ma re ma mai gori	0	0
mai jo puchhun shayaro se	0	0
monica o my darling, monica o my darling	0	0
yaad aa rahi hai	0	0
arre jhoot bole	0	0
aisa gajab nahi dhana piya mat jana bidesava re	0	0
ladki oye  	0	0
divaana kya kahega	0	0
fizaa rangi adaa rangi ye 	0	0
jo nigah uthi to payam mila	0	0
uski nazar me sab hai barabar kya saali kya sala	0	0
o majnu ke nana mere pichhe na aana	0	0
kabhi bhi aisa neta mile jo aap bhi doobe desh bhi doobe	0	0
leke gusse me pyaar, balam ji abb to hasso	0	0
chalate chalate milega bhalu ham bolege nacho kalu 	0	0
to laharake ho balkhake	0	0
na usne ki tas tas na maine ki bas bas	0	0
kaisa hai jeevan ka khela	0	0
o tamana thi kam se kam 	0	0
pyaar-mohabbat me vaise to dhila hu	0	0
ai meri jit teri jit, teri haar meri haar	0	0
suniye, kahte sunte baato baato me pyar ho jayega	0	0
o bedard zamane 	0	0
badal le rasta apna ghatae meharbani se	0	0
bhati dhara ban ja, phir duniya se dol	0	0
java dhadkano ke ishare hanse	0	0
banjaaro ka kab koyi thikaana sultaana	0	0
lalaji tum kya-kya, miya ji tum kya-kya	0	0
aanchal me kyaa ji, ajab si halachal	0	0
kho gayi main sasuraal mein aake	0	0
aaaa aaaa aaaa ab na koi dhukha hoga aur na koi pyasa	0	0
and i can swear that	0	0
laut kar vaapas chala jaau meri fitarat nahi	0	0
kat ke wahi hath gira badan se	0	0
na dhanno mera nam dil bhi dena dard bhi lena	0	0
mujhko bhi meri bulbul de de haaye main bhi hasu khil khil ke	0	0
chup chup dekhu mai dunia ka mela	0	0
nagar nagar sab kaliyan jaagi	0	0
kaiso re papi bichhua bichhua 	0	0
ghar ko bana dar ko saja 	0	0
jaise niti ho khajur aise mukhde pe lor	0	0
dil bada nazuk hai ye tut na jaye kahi	0	0
haa divaana hun mai	0	0
karte hai muhabbat to guzarta hai gumaan aur	0	0
ham hai sabake, koi na apana ik din koi apana milega	0	0
chal gaya pyar ka jadu chal gaya	0	0
dil se dil mil gaye mil ke yu khil gaye	0	0
koi taange waali jab rooth jaati hai to	0	0
mange tu mahle do mahle, fir sochu de du mai pahle	0	0
agar kuchh naam ho jaaye	0	0
ankho me ankhe dal ke ham	0	0
ko o dekho dulha chala hai shadi karne ko	0	0
ho u uuuo aayi hain baharen mite zulm-o-sitam	0	0
yu na akele fira karo	0	0
aas lagaye baithe hai raho me kab se ham	0	0
jara afsane ka pehele pata lagne do duniya ko	0	0
khushi samaaj ki rakhi ye dil mitaayaa hai	0	0
meri jannat ye daaman hai	0	0
chal ri sajani abb kya soche	0	0
sar pe hai taj bhi badshah ke jaisa 	0	0
one two three kick, one two three kick	0	0
koi aaya aane bhi de koi gaya jane bhi de	0	0
apni toh har aah ek tufan hain	0	0
anjaam ye hai, sine me dabi 	0	0
chaha tha banu pyar ki raho ka devata	0	0
muthukodi kawadi hada 	0	0
rota hua aaya hai, rota chala jaayega, e bhaai	0	0
maine hasne ka vada kiya tha kabhi	0	0
yakin kar lo mujhe muhabbat hai tumase tumase	0	0
ek ne diya ujala	0	0
aaj angur ki beti se muhaubbat kar le	0	0
abhi to tum ho mere sath ke hamko neend nahi aati	0	0
duniya me tu bejod tha insaan bemisaal	0	0
apno me jo dard diye hai kaise mai batlau	0	0
ye bahaana magar aakhri hai sanam 	0	0
isme likha hai pyaar ka javaab	0	0
ghar-baar hua ishq me nilaam apun ka	0	0
arre ganaa aaye ya na aaye gaana chaahiye	0	0
aake khadi hu dware tere, kyu baitha hai aankhe phere	0	0
hoke majbur mujhe	0	0
fursat kisako itani, dekhe jo mudake pichhe	0	0
tumhi ko doshh dugi ae nazaaro bahaaro  	0	0
ik man tha mere paas vo ab khone laga hai	0	0
bitegi jo tere bin woh kam bite	0	0
de kar apna deep kare jo, kisi ka ghar ujiyara	0	0
humne jo socha tha dil ne jo chaha tha	0	0
ik ehasan kar apane mehaman par	0	0
jara ha kah de meri jaa kah de	0	0
toohee bata koyee kaise jiyega	0	0
tum dono ne jo kuch kaha maine suna	0	0
ummido ke diye lekar, ye sab tere liye lekar	0	0
leke pahla pahla pyar 	0	0
kaisa hai yeh bandhan anjana	0	0
aaja aaja mai hu pyaar tera, allah allah inkar tera	0	0
yaar se to yari nibhayi badle dushman se khoob liye	0	0
jis ke sar par haath phiraa dun, chamake kismat uski 	0	0
pucho na yar kya hua dil ka karar kya huachak chak cha cha cha	0	0
jaake dekho toh barajori re, o piya	0	0
ho ho ho aa gale lag ja	0	0
mana ke ye jalwe tere, kar denge mujhe diwana	0	0
mai to mara jata re jata mai to mara 	0	0
r: phir to mast havaao ke ham jhoke ban jaaege	0	0
mai chandan ki khushbu hu	0	0
jo bhi dil me lagaye vahi dil ki bhujhaye 	0	0
mila le nazar o jaan-e-jigar, tera kya karegi duniya	0	0
jab hum jawan honge	0	0
hamne har jine vale ko	0	0
yah na soch tuu bach jayega shor mach jayega	0	0
dekhana yek din royega mere bin	0	0
hum pyaar mein kho gaye aise 	0	0
jo dekhe wo hota hai dil se bekabu	0	0
nazaraanaa pyaar kaa	0	0
aise jawani me jaise, mile aag pani 	0	0
khushiyaan jahaan bhar ki, tujhako nazar kar dun,	0	0
haay haay haay ye nigaahe   	0	0
ae mere humdum rahe hamesha teri salamat jodi	0	0
aaj mausam bada beimann hai bada	0	0
jiwan kaise gujrega jab kat te nahi pal char	0	0
phuulon se thii sajii-sajii 	0	0
baazi kisi ne pyar ki jeeti ya haar di	0	0
dil hai dilwaali ka	0	0
ham aaj udhar se nikale toh bade intjaam se	0	0
maama o maama	0	0
jinako khilane se pahale fiza kha gai	0	0
daataa ko khabar hai	0	0
na ho yaqeen azma le 	0	0
unaki rat ka alam tanaha kaise guzarata hai	0	0
babuji ki taang pe jo dhoti hai phansi	0	0
are, hoho hoho hoho hoho hoho hoho  	0	0
najuk najuk pyare pyare vade hai irade hai	0	0
haa divana hun mai haa divana hun mai 	0	0
chali jayegi fir wapis aayegi	0	0
ho yaari chhute na tute na ha kar li so kar li	0	0
tu kitne baras ka, tu kitne baras ki	0	0
picture nahin hai jaana, baahar nahin hai aana	0	0
koi kahe baadal se moti gire	0	0
dil me teri ulfat ke bandhne lage dhage	0	0
ban gayaa ban gaya mera kaam	0	0
gam ik chitthi jisame, khushiyo ka sandesh	0	0
jo chhed chhed jaaye, to dil machale 	0	0
i love you, i love you, i love you, i love you ha	0	0
haay haay haay, ye nigaaho kaa nishana	0	0
ho kitni suhani tauba re tauba	0	0
har taraf mujhako har taraf mujhako tadapata hua paya hoga	0	0
aanchal jo mila koi kya kya fadke ye 	0	0
zyada ki nahi lalach hamko, thode me guzara hota hai 	0	0
ke mauj banjaara le gaya 	0	0
paradesiyo ko hai ik din jana	0	0
aao, hey twist kare jaag utha mausam	0	0
main chhaya ban ke sath chalu	0	0
tera sath bhi to bahut kam raha	0	0
raah me sathi chhut gaya, thes lagi dil tut gaya	0	0
ke mere dil pe padaa thaa koi gam kaa saayaa	0	0
tune lekin na mera raaja-ye-mohabbat samaza	0	0
ha ha ha raat ko khidki khol ke rakhana	0	0
meri sanso ko teri hi dhun	0	0
sau rab di, sau rab di, sau rab di, sau rabadi	0	0
tu janeman hai jane jigar hai tere liye jan bhi hazir hai	0	0
nigaahn me aise ishaare huye, ishaare huye	0	0
yeh kaliya bichha ke main saja du teri galiya	0	0
aane vaalaa koii tufaan hai koii	0	0
todo matki ko or uncha or or or	0	0
mai hu bharat ka chhaila	0	0
zamane ke yaaro, chalan hai nirale	0	0
pyar ki gaadi tez chalaon accelerator aur dabaaon	0	0
johny mera naam, chori mera kaam	0	0
ji hume manzur hai, aapka ye faisla	0	0
tujhe zami pe bulaya gaya hai mere liye 	0	0
jabse tumko dekha dekha hi karate hai 	0	0
insan ke haath ka tona mitti ko banaya sona	0	0
kyu pyar me tu nadan bane ek badal ka arman bane 	0	0
mai tum se kal mulaaqaat karunga	0	0
intzar me, intzar me 	0	0
dil me samane laga hai hay hay hay 	0	0
baithi hun tere liye ho aaja piya	0	0
pag me kante lakh sahi, par ye sahara kya kam hai	0	0
tumhari najar kyon khafa ho gayi	0	0
