Song lyrics	Mood	Offensive
mehanat mera kaam dena usaka kaam	0	0
naachenge aaise hum, nachenge wo kya	0	0
fir se ro ro rha hai 	0	0
ham toh jis ka war usi par dharana jane	0	0
apne betabi-ae-jajbaat kahi hai tumne 	0	0
dukh hee sukh ka gyan dukh hee sukh ka gyan	0	0
oh re tal mile nadi ke jal me 	0	0
udhar aap ki photo se saji divaar pe	0	0
na ye chaand hogaa	0	0
tute agar sagar naya sagar koi le le	0	0
juba pe raz aaya to juba ko mod ke rakh du	0	0
palat ke jab ana, ye lat ye nazar lana, ye chhota sa nazrana	0	0
mujhe dosh na dena jag walo	0	0
tarazu me tole ha tarazu me tole chhote insano ko	0	0
man mandir me pooja pooja 	0	0
madhosh ada ye alhadpan bachpan to abhi rootha hi nahi	0	0
antam fantam chhod de baabu	0	0
kya bin mage hi god bhari, patzdh dali hri hue 	0	0
na ye chaand hogaa	0	0
aaj is zamin pe to apana raaj hai	0	0
jab se hai dekha tujhko ho gae gulam tere	0	0
bharat kaa rahane waala hoo, bharat ki baat sunaata hoo	0	0
mujhse pahale kitne shayar aaye aur aakar chale gaye	0	0
ke ye badan ye nigahe meri amanat hai	0	0
dil dhundhta hai fir wahi	0	0
jab nazar saaqi ki padati hai sambhal jaataa hai	0	0
hai tere ghesu uff teri ankhiya 	0	0
panaghat ke pichhe ja baithi chhip ke meri sajaniya	0	0
dekhaa ek kvaab to ye silasile hue	0	0
jeck and jill went up the hill	0	0
dhakke pe dhakka, rele pe rela	0	0
mujhape hai itana aitabar, maine kiya hai tujhase pyar 	0	0
haye haye haye dil ki halat sharabi-sharabi	0	0
mera aanchal jo jara dhal gaya	0	0
o garama garam hua, pyar lachchhedar shuru	0	0
chahe koi chamke ji chaahe koi barse 	0	0
bade masum katil ho , saja dete ho tum mujhko	0	0
mar bhi gae to denge duaae	0	0
do hatho ki dekho shan, ye allah hai ye bhagwan	0	0
ye dil ab tak bhatakta hai teri ulfat ki raaho me	0	0
beta tere kisse pe dil mera roye	0	0
mil rahe hai vaha par jami aasma	0	0
sabse pahle suno miya karke warjish bano jawaan	0	0
kal aaj aur kal ki pal-pal judati jaaye kadi	0	0
a teri taqder bata dun	0	0
mai bhi kyaa chiz hun khaayaa thaa kabhi tir koi	0	0
mere aage bichhte jaaye dilawaale naadaan	0	0
mere khwabo ki shehjadi jaha tum muskrati ho 	0	0
o chaand 	0	0
kaam to bataao, kaam seedha saadha hai, bolo bolo	0	0
sirf dastaan ke liye	0	0
zindagi ek musakan hai, dard ki koi pahchan hai 	0	0
mera naam abdul rehman pishta wala main hu pathan	0	0
chup ho ja amiro ke ye sone ki ghadi hai	0	0
insan vo khud sambhle auro ko bhi sambhale	0	0
kahati hai ye nazar, kab kya ho kya khabar	0	0
bikhra ke zulfe chaman me na jaana, kyo	0	0
yari tutadiye te, tut jaaye	0	0
mohabbat ka matlab	0	0
dekhi jo gwalo ki toli, koi gujariya boli	0	0
jab zara bhi naqab uthaungi	0	0
rup chand hai resm wala 	0	0
reh naa jaaye teree meree baat aadhee, mulakat aadhee	0	0
yahi kahoge tum sadaa ke dil abhi nahi bharaa	0	0
chale aaj tum jaha se, hui zindagi parayi	0	0
ruke ruke tum, ruke ruke ham, socho zara	0	0
dil hai pagal aana na too iski bato me	0	0
zamane mein sabase purani yahi pyar ki hai kahani	0	0
ye kahi toot jaega, ye kahi phoot jaega	0	0
mahabub ka jo, bas lete hue nam 	0	0
mere saamne waali khidki mein	0	0
chali aayi main akeli bikaner se	0	0
kabhi tune shishe me apna muh nahi dekha	0	0
khada hu kab se mujhe intzar mera hai	0	0
pyaar ke hazaar dip hai jale hue	0	0
mat puchho meraa devaanaapan	0	0
aaya udane baalo ko tere	0	0
jab bhi milte hai hum tum	0	0
naino me sapana sapano me sajani 	0	0
raz khulne ka tum pahele	0	0
itana bhee pas mat aao, ke dur jana mushkil ho	0	0
tumhare geet gayenge	0	0
kahi se aaj ka insan kahi pahuncha hai 	0	0
chalate hai ye jaadu laal laal gaal	0	0
bade achchhe lagate hai ye dharati ye nadiyaa ye rainaa	0	0
apna to khun paani jina-marana bemaani	0	0
banh chhuda ke dauda ghoda dum utha ke dauda	0	0
pade inse 	0	0
dil chiz kya hai, aap meri jaan lijiye	0	0
ek raah rukh gayee toh aur judh gayee	0	0
kya kahta hai badal kyu mosam hai pagal	0	0
rang-e-jawaani tauba re tauba	0	0
khadi hu main darwajje pe badi der se	0	0
bandagee toh bandagee toh lijiye saahab	0	0
do hafte huye khushi me pi ki mujhko mila pyar tera	0	0
nikhar nikhar gayee savar savar gayee 	0	0
nasha hota hai kaisa, bahkate hai kadam kaise 	0	0
jivan ki bagiya mahakegi, lahakegi, chahakegi	0	0
teri kasam hai mai to gaya tha pyari bate karne	0	0
he he he raste me na chhodo ji ghar me le chalo	0	0
apne jawa dil pe hume kal tak bada naaz tha	0	0
jo chhup gaya hai pehli nazar ka, pehla salam lekar	0	0
na sata ja ja abb na chalegi yaha chale teri	0	0
bhari rahegi rahagujar jo ham gaye toh kuchh nahi	0	0
kyon ji main jaan se anjaan kaise ban gayi	0	0
mar ke tangdi usko toda chana zor garam 	0	0
aadami ko chaahiye vaqt se dar kar rahe	0	0
yahaan ajanabi koi nahi, ye hai aapaki mahafil tamaam	0	0
jivan ke safar me tanhayi, mujhko toh na jinda chhod egi	0	0
man ke mithe dard ki gahraai maar gayi 	0	0
to wohi kahen ke mai kya karu	0	0
tumhe chhin le meri baaho se koyi	0	0
kaali ghataa hai, aa aa, mast fazaa hai, aa aa	0	0
iktaara bole tun tun tun tun tun tun 	0	0
haan tum bilkul waisi ho	0	0
maza aa gaya jit ka haar me	0	0
piya der na kar aa mil zara dekh le aa kar parvane	0	0
jo bhi ho tum khuda ki kasam lajawab ho	0	0
haan gaana aaye ya na aaye gaana chaahiye	0	0
tqadir na bas me dale	0	0
ho, chaal hai ke mauj ki rawani	0	0
chashma utaaro phir dekho yaaro	0	0
ai ma, ai ma teri surat se alag	0	0
ban ke panchhi gaaye pyar ka tarana	0	0
jag gaye to, jagane do, achchha	0	0
sabko tha malum sham ko khulegi ram ki botal	0	0
o o o o o o, jine kaa saamaan mila	0	0
par khud rahe khadi	0	0
raushni chali gayi	0	0
o lambi lambi umariyaa ko chhodo	0	0
intazaar intazaar intazaar karo intazaar karo	0	0
vo mukh dekhe kuchh bole na	0	0
kya huwa teraa vada	0	0
reshami julfo ke saye me jine do mujhko	0	0
khizaa ko ye ilzaam kyun de diyaa 	0	0
bala mora balepan ka ho gai re jan ki chori	0	0
mera katil mere ghar me mera mehman ho gaya 	0	0
apni jagah se kaise parbat hil jaye	0	0
pehle milan kee yade le kar aayee hain yeh rat suhanee	0	0
bas ik baar kehdo tumhaare hain ham	0	0
ho lala ho lala, ho lala ho lala	0	0
ke mujhko dikhane ke liye tune sab wo sambhale honge	0	0
aaya main aaya dil ka kharidaar	0	0
mera naam hai chameli, main hu malan albeli	0	0
lauta jo diya tumne, lauta jo diya tumne	0	0
monica o my darling, monica o my darling 	0	0
kya jata agar koi dil ka nagar 	0	0
jaate jaate mithha mithha gham de gaya	0	0
abhi chhedenge galee ke sab ladke 	0	0
dukh mein sab mukh modenge	0	0
mohe bavala bana gayi va ki batiyan haan batiyan	0	0
kitnee pyaaree pyaaree teree yeh naadaanee hai	0	0
kyu kyon ki jamana to hai noakr biwi ka	0	0
roz na sataaoge, kabhi nahi	0	0
are jayegi kaha tere pichhe ye pora ayi jo ayi	0	0
govinda aala re aala zara matki sambhaal brijbaala	0	0
mere mehboob tujhe meri mohabbat ki kasam	0	0
tu kaha gayi thi tera mar jaye sawariya 	0	0
ki chhori koi pasand na aaye tujhako	0	0
na aise khafa ho kabhi to tamnna nikalo	0	0
mohabbat ki jhuthi kahani pe roye 	0	0
ham bhi to kuchh sune, hamase kya raz hai	0	0
aadat na chute re kabhi sun jiniya are ja	0	0
tun tuna tun tuna tun tuna	0	0
aake mere pas raho	0	0
ek din to ye phul sunega bulbul ka shikva	0	0
roz hamne baiyaan ye fasaana kiya	0	0
ajanabi tum jaane pahachaane se lagate ho 	0	0
balkhati belein masti me khele	0	0
tere naseeb mein main hoon ke nahi	0	0
tune hi mujhko nahi dekha, mai karu kya	0	0
kitna badal gaya inasan	0	0
la la la la	0	0
kho jaye dhadkan me teree dhadkane mere mann kee	0	0
jijaji  jijaji meri jiji hai anaadi 	0	0
dekh hame koi jale, koi jale haath male	0	0
khel ye kaisa re, kaisa re sathi	0	0
bolo re sab dhan dhul samaan re	0	0
koi kahe raat haaye roti phire	0	0
oy oy oy oy	0	0
masti ke saazo pe ga gaao	0	0
ab to ye hai hal ke jab se bita bachpan	0	0
man se man ka deep jala le madhur milan ki jyot jagale	0	0
tujhko teri naujawani ki kasam	0	0
yaar kudi shandar hai	0	0
har koi diivana hai 	0	0
raat bhar muwa sovan na de thappo lagave ghadi-ghadi	0	0
sar kisike samne jhuk jaaye mera, ye mujhe manzur nahi	0	0
aavara chhaliya anaadi divana	0	0
ud gaye baadal aa gayi aandhi	0	0
khau, khau, khau, khau, khau	0	0
phulo kee mehak kaanto kee chubhan	0	0
din to so fere teri gali me lagata	0	0
vo kaun hai vo kaun hai jag jisase darta hai	0	0
tab kahi rangin ye fasana bana aaha	0	0
kise malum ke ye aadmi jayega kidhar	0	0
milate hai bichhad jane ko	0	0
ab tum khud hi faisla kar lo, mai kis jube wala	0	0
bas ek baar bas ek baar, mera kaha, maan lijiye	0	0
baithe ho kya ye lekar, ye ghar hai ya hai threatre	0	0
samjhe madam	0	0
hazaaro rang ke nazaare ban gae	0	0
dikhe har ghadi naya chamatkar ma ki aankho me, ma ki aankho me	0	0
mummy ko to daddy se chhudaana chaahiye	0	0
are pine vaalo ko pine kaa bahaana chaahiye	0	0
bas ab na mujhako tokna, na badhake raah rokna	0	0
dhundhe tera pyar raste raste	0	0
bambai se aaya mera dost, dost ko salam karo	0	0
wo chahe to kar sakta hai wo chahe to kar sakta hai	0	0
bhagvaan kare ye aur badhe 	0	0
ye to meri hai saheli, dilavaali alabeli	0	0
saath chale mod pe aake hame chhod  diyaa 	0	0
sar jo teraa chakaraaye, yaa dil dubaa jaaye	0	0
tu hai aisi kiran jo raat dhale	0	0
amar akabar enthoni, amar akabar enthoni	0	0
sangam jaha hai	0	0
puchhegi har nigah kal tera thhikana	0	0
kar diya dil ko tere havaale	0	0
kaise batau kaise batau	0	0
padi jahaan chhaaon hamaarii saj gayi mahafil	0	0
ye wakt ki hera feri hai	0	0
ye kal ki bat hai aankh meri fadki 	0	0
kitni jaldi yeh din dhalate hain haay, taata	0	0
gum fizul hai gum na kar aaj ka jashn kam na kar	0	0
dil toh dete hai lete hai log kayi baar	0	0
aage iske kuch bhi nahi tu pad gayi kis uljhan me	0	0
hoy tum to machal gaye, ho ho ho	0	0
chal chameli baag mein, mewa khilaunga	0	0
hoy ayi milan ki bela jismein kam kare thi banno	0	0
teri nazar, banake zubaan, lekin tere paigaam diye jaye	0	0
apake kadamo ke jaisa duniya me kaha aram koyi	0	0
chhupakar ye bhi milta hai mai naam bataun na na na na ji	0	0
zaraa dekh lo is taraf muskuraa ke	0	0
dur rahati hai tu, mere paas aati nahi	0	0
teri tasvir hai nigaaho me	0	0
varna hamko nahi, inko bhi shikayat hogi, shikayat hogi	0	0
banavat me dil ki hakikat chhupana	0	0
kale bazar ki ek toli pulis ne dhar li	0	0
baho se bandh lungi, ulfat se gher lungi	0	0
us kaa ko_i pech bhi dhilaa hai	0	0
panch nahi chhh nahi ha are hi hi hi	0	0
dhuaan ban gayi hai khyaalo ki mahfil	0	0
aao saja de ye rat	0	0
likh liya han zara padhake to sunao	0	0
hup two three kick, du ru cha cha cha	0	0
khinche chale aaoge, jaaoge jaha	0	0
ki sharafat chhod  di maine	0	0
main ye geet sunata hu 	0	0
aake jaye na bahar kabhi apne chaman se, apne chaman se	0	0
chhutti karke chhod unga	0	0
is dharati pe jisane janam liyaa, usane hi paayaa pyaar teraa	0	0
ek apni dagar ek apna nagar	0	0
ek dal par tota bole	0	0
lifaafe ke liye lekin pate ki bhi jarurat hai	0	0
dekho logo zara to socho bani kahani kaise	0	0
pyar abhi to, ho, o o	0	0
aisi chahne wali kahi na payega 	0	0
ja main na teri madhumati na dhanno mera nam	0	0
dekh tamasha ui dekh tamasha ui dekh tamasha ui	0	0
degi taanaa tere naam kaa	0	0
ke vo kya bechaara le gaya 	0	0
mitane ke sau sau bahane banenge	0	0
is laathi se angrez dar ke bhaaga hai	0	0
pyar ki raho pe chalana sikhaya	0	0
meri bahki nazro me khoyi huyi si	0	0
mera man mera tan mera naam	0	0
abhi jo chupau di to vo chhupti nahi hai	0	0
mai madrasi, mai gujarati, mai ek rajasthani	0	0
yaar kapda shandar hai	0	0
ham vo nahi jo pyaar me rokar guzaar de	0	0
hum to khaali maal ke rasiya 	0	0
mauke bhi kabhi kabhi milte hai pyar ke	0	0
main maike chali jaaungi, tum dekhte rahiyo	0	0
meri saanso me basi kushabu teri	0	0
subah ho ya ho rat	0	0
dole meraa man, aise jaise nayyaa	0	0
chandi ki divar na todi, pyar bhara dil tod diya	0	0
dur se hoti hai karib se hoti hai	0	0
duneeya ko teree tasawir bana du	0	0
ruthhe rahenge aap jo ham se	0	0
resam ki dori, resam ki dori	0	0
nikla chand to ham dono bhi khet se bahar nikale	0	0
magar sachche lagate hai ye dharati ye nadiyaa ye rainaa	0	0
mai to sapne tere 	0	0
phir le jao jeb khali, baju hat burke vali 	0	0
patala hai hal-e-apana, lekin lahu hai gadha	0	0
dil me jagaye sau tufaan	0	0
kiya hain koi vaada, to dar kiska 	0	0
mera dhiraj dol raha hai, laj rakhe gangajal	0	0
ye aasmaan ye badal ye raste ye hava	0	0
nashe ke ghunt pee to lun	0	0
o ho ho, ho ho	0	0
itane to bure ham na the	0	0
mai kahti hu tune mera dil le liya	0	0
balam babua bedardi saavan aayaa aajaa	0	0
nache gaye sath	0	0
abhi abhi to aai ho, bahaar banake chhaai ho	0	0
la:	o aa jaa re	0	0
mil gaye rang-e-hina khoon-e-jigar aaha	0	0
rang bhare hontho ka, rang bhala kisne chhina	0	0
dhundo dhundo re sajana dhundo re sajana more kan ka bala	0	0
aaja pyare paas hamare, kahe ghabaray, kahe ghabaraye	0	0
gala phad kar chillana	0	0
aya samay bada bedhanga	0	0
ulfat ke maaro ko kya maarna, jan de dete hain jo khushi se	0	0
jidhar jidhar bhi mili nigahe, lagi katare daye baye 	0	0
bat hai ye bilkul pakki bholi si aati ho nazar 	0	0
ye hum kya jaane	0	0
ye lo mai hari piya	0	0
raaste me ruk ke dam lu, ye meri aadat nahi	0	0
gam jisane diye hai bahi gam dur karega	0	0
na dar zalim zamane se, ada se ya bahane se	0	0
dur hai manzil dur sahi, pyar hamara kya kam hai	0	0
mil gaye naina se naina oye kya bat ho gai	0	0
hawae ag bhadakae fizae zahar barasae	0	0
idhar jhumke gaaye zindagi, udhar hai maut khadi	0	0
hami par taane kasate hai	0	0
aise koyi apno se ruth nahi jata	0	0
reshami rate roj na hongi, yeh saugate roj na hongi	0	0
kahi bite na	0	0
ye resam ki dori haye resam ki dori	0	0
kyon chale aaye ho kyon chale aaye ho bebas pe sitam dhane ko	0	0
ruho ke ruho se	0	0
rasta khud apane ghar ka bhul jata hai, bolo bolo	0	0
mere khwabo ko tum ashko me dubote kyu ho	0	0
mujhe meraa ghar tak yaad nahi, yaad nahi	0	0
mujhko meri manzil mil gayi hai	0	0
o back to back 	0	0
jata tu nirmohi tu harjai tu kapti tu chor	0	0
kya dekhate ho kya dekhte ho surat tumhari	0	0
piya piya piya	0	0
apne dil me aag le ke baadal kaare aaye	0	0
hath jodta hu tere paw padta hu chal mere bhai	0	0
ho kabhi khole na tijori ka taala	0	0
mera geet mere dil ki pukar hai, jaha main hu wahi tera pyar hai	0	0
sab ko nisha banate nahi khud harajai banwre ho tum	0	0
ek chor ek sipahi aha aha	0	0
ek pal hai hasna ek pal hai rona	0	0
    mai hun lahar aur saahil hai tu	0	0
 	0	0
dekhe hame nasib se ab apane kyaa mile 	0	0
are khun pasine ki jo milegi to khayenge	0	0
kisi ko mile hai chhalakate piyale	0	0
badal jaye agar mali chaman hota nahi khali	0	0
jisko salam karu sau-sau baar	0	0
aa pyar ki raho me baho ka sahara le	0	0
kahi kinaaraa hotaa nahi	0	0
apani ankho se duniya dikhalaunga	0	0
vo tikhe tikhe do naina us shok se aankh milana tha	0	0
mere jivan saathi pyaar kiye jaa, jaa jaa	0	0
apne dil se puchho dil ko pahchana kaun	0	0
mai yaha jite ji mar gaya	0	0
daal-roti khao prabhu ke gun gao 	0	0
udhar gal pe aanchal fisla, idhar kaleja hath se nikla	0	0
naino me nindiya hai, mathe pe bindia hai	0	0
thak jaate the ham kaliyaan chunte	0	0
meri kab marzi hai hum me ho ye duri	0	0
hamako hai sab pata, dil me kya chor hai	0	0
ja, abhi to hui hai yari, abhi se hi beqarari, din to zara dhalane de	0	0
surat se to achhe ho tum dil bhi jara dekhne do	0	0
o yaar ladki thanedar hai	0	0
gori-gori banho pe kagana chadha dun	0	0
saveraa jab huaa to phul ban gae	0	0
adami musafir hai adami musafir hai	0	0
ise jab liyaa taq meraa dil huaa faq	0	0
jale man teraa bhi, kisi ke milan ko	0	0
tu dil me bhar de pyar bhala ho tera	0	0
kaisi zulmi kaisi zulmi banayi taine nari 	0	0
kahi kisi roz yu bhi hota 	0	0
aansu hai khushi ki ladi	0	0
solah singar meri behana karegi	0	0
jag me rah jayege, pyare tere bol	0	0
de aur bhi dil inko jo na de mujhko zuban aur	0	0
arey yak-b-yak yak-b-yak koi kahi 	0	0
badh uthe pyar ka har kadam aur mite bair ka ye bharam	0	0
are ab jhumakaa tute ke meri bidiyaa chhute	0	0
na to yaha jivan hai na koi maut hai	0	0
phir bhee kabhee abb nam ko tere, aawaj mai naa dunga	0	0
wo bhi kya din the hamein dil me bithaya tha kabhi	0	0
apni kashti ko sahare pe tere chhod  diya	0	0
jo khubsurat koyee apna humsafar hota	0	0
humne sanam ko, humne sanam ko	0	0
baalam bedardi ne mohe phunkaa gam ki aag me	0	0
koyaliya chup ho jaye jab usaki payal bole 	0	0
oh ho maine kaha kab dikhne me tu hai aisi buri	0	0
lekin pyasa khud rah jaye 	0	0
hey main bambai ka babu 	0	0
chehro se ho anjaane ham dil to dil ko pehchaane	0	0
kisi aur ki hone ke dar se tera dil bhi dhadakta hoga	0	0
aankhe hai jaise mayke pyale bhare huye	0	0
hansi ke parde me rone se fayada kyaa hai	0	0
hamane dil de bhi diya ehad-e-vafa le bhi liya	0	0
kiran pari gagari chhalakaye 	0	0
gam ko gale lagaa lu jo gam aap kaa mile 	0	0
kabhi bole na kabhi bole haan, teri adaaon ne mara	0	0
gumshuda kushiyo pe, gumshuda, gumshuda	0	0
leke gusse me pyaar, balam ji abb to hasso	0	0
sahab ban ke kaisa tan gaya	0	0
kitne janam beet gaye hai tumhe paane me	0	0
bahut na tarsana, tum laut ke aa jana, ye chhota sa nazrana	0	0
o raat dhal chuki hai subah ho gayi	0	0
luta kahi mara nahi jine ka sahara dekho ji 	0	0
hamne to pyaar me aisa kaam kar liya	0	0
la la la, la la la la, la la la, la la la la	0	0
dil chaahiye dildaar chaahiye, o dildaar chaahiye	0	0
mast hawa ne baat koi aise kah di kano me	0	0
aye panchee	0	0
ho khu-ba-ru chaand se jo hasin berukhi uski jachti nahi hai	0	0
koi nishani chhod , phir duniya se dol	0	0
mere hazaro deewane, ab main khud ban gaya deewana 	0	0
ye samajho aur samajhao thodi me mauj manao	0	0
twist twist twist twist	0	0
uski hi lau me vo jal-jal mare	0	0
dil bechu, hai koi lene vala	0	0
himmat hai to aaja ye bhalaayi ki dagar hai	0	0
dil mai aag jab lagegi hooo 	0	0
tujhse lipatkar jo ro lete ham, aansu nahi the ye moti se kam	0	0
abhi abhi to aai ho  abhi abhi to	0	0
aag si jalati rahi, girati rahi shabanam	0	0
takdiro ko jod de aisee kadee aaj tak nahee milee	0	0
duniya ko tab ginti aai 	0	0
doli laa ke chhod unga	0	0
saye me talwaro ke, dawe hai dil daro ke	0	0
achhi achhi surto se najre ladayenge	0	0
bend baja bajega dhum dhum dhum	0	0
chun chun karati aayi chidiya	0	0
mere bag kee aye najuk dalee, tuje harpal nayee bahar mile	0	0
dil ki aag bujhaaye jo barasaat nahi koyi aisi	0	0
aise ho milan, jaise dhup chhaya	0	0
mele me rah jaye jo akela	0	0
nazare ho gaye qurban in nazaro par	0	0
pahle zara aap muskurayiye	0	0
mai rickshaw wala, mai rickshaw wala	0	0
kaise karu prem ki mai baat, haye	0	0
nai mulakat hai	0	0
nit mann pyasa, nit mann tarase	0	0
yaar ho bando se ye sabse badi hai bandagi	0	0
topi topiwaalon ki chhedo dhun matwaalon ki	0	0
meri bhi jindagi, kaante se phul ho	0	0
hamko dar hai	0	0
palke bichhau mai dil me bulau mai	0	0
aankh to tere jalvo me gum hai	0	0
kisi kaa pyar leke tum naya jahan basaoge	0	0
aa gayi hai pyaar le ke ab suhaani bhor	0	0
roshni ho na saki dil bhi jalaya maine	0	0
dhadakano me tere git hai khile hue	0	0
meri aawaz suno, pyar ka raag suno 	0	0
umar ye nahi aise dukh jhelne ki	0	0
kitni pyari hoti hai ye bholi si umar	0	0
kitna bura anjaam ho, dil muft me badnaam ho	0	0
    the sailing beat continues till it fades out the sailor is gone	0	0
ye soch le har baat ki daataa ko khabar hai	0	0
lina o lina dil tune chhina	0	0
mange se to koyi tera adhikar naa dega	0	0
kaun nahi basi ki dhun kaa gulaam	0	0
nakamiyo se nata mera joda	0	0
mai hun ek chhoti si maati ki gudiya	0	0
me baharo kee mehfil sajata rahu	0	0
ho na najar mil saki	0	0
jo chiraago ki tarha jalte rahe	0	0
chal le chal khatara khinch ke	0	0
in aankho ka rang ho gaya gulabi-gulabi 	0	0
thak gai aaj bahut mai ab jaane de naa milege phir kal	0	0
jo khushee se dard sah gaya	0	0
mohe pi kaa sag da_i de	0	0
wo juda kyaa huye zindagi kho gayi	0	0
kali kali chudi hai gore hath me	0	0
kuchh paas to aa kar dekho	0	0
jaisa gora koi londan ka ha	0	0
jane kya hoga baho me jo aaye haye oye hoye 	0	0
didi ki tarif me hamesha nayi kavita roz sunaoge	0	0
ju ju ju ju ru ju	0	0
layenge nayi pyaliya baja baja ke taliya	0	0
khilate rahege ban ke kali ban ke 	0	0
hat jaao ji, bujhaao ji	0	0
muskate ithalati gati aayi zulfe khole 	0	0
mere dil me chale aao, ke ye ghar bhi tumhara hai	0	0
gam ka fasana ban gaya achchha	0	0
ye koi do dilo ka saiya mel nahi	0	0
jane kaha kab kisiko, kisee se pyar ho jaye	0	0
mera juta hai	0	0
patvar bhi chhuta	0	0
kaun kahe is or tu phir aye na aye	0	0
ab pyar na hua to phir kab hoga	0	0
pine kaa maja kya hai pee kar bhi nahi samjha	0	0
taa na dere na	0	0
mat ro behna andar jake, mat ro behna andar jake  	0	0
chaand ghabra ke jo gir jaye to phir 	0	0
jhoot bole kauva kaate, kaale kauve se darriyo	0	0
zara si raakh rakh di, bewafaa tere dikhaane ko	0	0
ho sukh mera lele mai dukh tere lelu	0	0
hoga yu nasha jo taiyyar woh pyaar hain	0	0
tujhe raat din pujanaa chaahataa hu, vafaa 	0	0
itna sab kuch karke phir dil me bithaoge	0	0
tu ban ja sathiya	0	0
ho mujhe kehte hain	0	0
agar tum ik kali maango to mai saara chaman de du	0	0
vo tikhe tikhe do naina  us shok se aankh milana tha	0	0
masti me chur ghane pedo ke niche	0	0
mammi se mai bolunga sath mujhe bhi le jaaye	0	0
na ho jisaka koi vo milane ki fariyad karata hai	  	0	0
dur tujh se mai rah ke bataa kyaa karun, kyaa karun	0	0
baho me kya in nigaho me kya 	0	0
ek kans mama ban baitha 	0	0
baba udi baba, udi baba, udi baba	0	0
kahe ko ho jaldi ki ham to hai chal di apne dil ke sahare	0	0
kuch din ki hai zindagi	0	0
munh chhupa lena hamse wo aapka	0	0
jo tum muskuraa do nazaare hanse	0	0
gam ka fasana ban gaya achchha, ek bahana ban gaya achchha	0	0
mai chali mai chali	0	0
kaali palak teri gori	0	0
tu jo mere saath chale logo se kya darna yaha	0	0
chun chun karati aayi chidiya	0	0
kya kya jatan karte hai, tumhe kya pata	0	0
tere dil ko bhi sanam tujhse shikayat hogi	0	0
palko par ek bund sajaye, baithee hoo sawan le jaye	0	0
o chaand suraj sitaaro se khelu	0	0
duniya mein wajud uska kudrat ki inaayat hai	0	0
ki tum meri zindagi ho, ki tum meri bandagi ho	0	0
duniya nai basane, o bedard zamane	0	0
daaman ko chhudaaye kaise	0	0
pahaado ko chachal, kiran chumati hai 	0	0
agar ise samajh sako, mujhe bhi samjhana	0	0
thode me guzara hota hai 	0	0
gili gili gili gili gili gili	0	0
pyasa hai dil sanam, pyaasi ye raat hai	0	0
dal ke ghunghta rup ko apne aur nahi mai chhupaaungi	0	0
aur zara si de de saaki, aur zara si	0	0
ke o mainnu pyar kardi hai he he he	0	0
na khankao khan khan kangana	0	0
bhigi-bhigi palke, chham-chham aansu chhalke	0	0
dadi tumhe hum to mana ke rahege 	0	0
aadha hai chandrama	0	0
yaha vaha fija me awara, abhi talak yeh dil hai bechara	0	0
der se man meraa, aas liye dole	0	0
tum bekhabar main hoon magar 	0	0
ye maanaa, na jaanaa, tu kahaan chali 	0	0
dhire se jana 	0	0
